,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
15,0.14,0.05,0.02,0.12,0.01,0.11,0.09,0.11,0.01,0.03,0.01,0.13,0.05,0.01,0.03,0.03,0.02,0.02,0.01,0.137473310904,0.00547344617187,25.1164086733
16,0.02,0.04,0.04,0.06,0.02,0.04,0.02,0.01,0.04,0.04,0.06,0.05,0.09,0.09,0.13,0.17,0.03,0.01,0.04,0.119490038041,0.0057664968342,20.7214261061
17,0.22,0.04,0.01,0.1,0.02,0.08,0.02,0.06,0.03,0.08,0.01,0.06,0.01,0.08,0.05,0.06,0.02,0.02,0.03,0.118858923683,0.00544165987832,21.8424021972
18,0.02,0.01,0.02,0.05,0.07,0.1,0.03,0.01,0.14,0.02,0.12,0.11,0.03,0.02,0.01,0.1,0.05,0.02,0.07,0.15189199344,0.00673879152324,22.539945466
19,0.05,0.18,0.05,0.01,0.04,0.01,0.03,0.01,0.02,0.01,0.01,0.04,0.11,0.12,0.06,0.02,0.13,0.01,0.09,0.0898186996028,0.00558354825098,16.0863120664
20,0.14,0.02,0.01,0.01,0.04,0.01,0.11,0.22,0.01,0.03,0.07,0.07,0.04,0.04,0.06,0.06,0.02,0.01,0.03,0.135104055212,0.00685666599207,19.7040449934
21,0.02,0.05,0.17,0.07,0.03,0.16,0.01,0.03,0.02,0.05,0.03,0.01,0.03,0.08,0.07,0.03,0.03,0.09,0.02,0.0851612077632,0.00551787582327,15.4336941408
22,0.03,0.04,0.08,0.15,0.02,0.21,0.07,0.03,0.01,0.01,0.02,0.01,0.04,0.01,0.01,0.09,0.06,0.05,0.06,0.0822633870422,0.00587541995977,14.0012777989
23,0.04,0.01,0.01,0.02,0.09,0.07,0.03,0.01,0.11,0.08,0.06,0.17,0.08,0.02,0.03,0.01,0.06,0.04,0.06,0.164562901837,0.00608138730997,27.0600922864
24,0.05,0.02,0.06,0.06,0.14,0.01,0.02,0.04,0.04,0.11,0.02,0.09,0.02,0.01,0.07,0.13,0.07,0.03,0.01,0.162097074947,0.00642476749462,25.2300297377
25,0.11,0.03,0.18,0.03,0.01,0.03,0.06,0.01,0.04,0.01,0.01,0.19,0.06,0.04,0.04,0.01,0.04,0.09,0.01,0.165165760394,0.00519707422616,31.7805275057
26,0.05,0.07,0.12,0.01,0.01,0.1,0.02,0.18,0.01,0.03,0.01,0.04,0.03,0.11,0.04,0.12,0.02,0.02,0.01,0.106820066054,0.00645523353946,16.5478236226
27,0.1,0.12,0.01,0.01,0.02,0.01,0.1,0.06,0.02,0.01,0.09,0.01,0.03,0.07,0.12,0.05,0.13,0.01,0.03,0.113111042254,0.00551317381789,20.5165021076
28,0.01,0.17,0.01,0.05,0.11,0.08,0.02,0.02,0.04,0.05,0.02,0.01,0.03,0.14,0.01,0.04,0.1,0.01,0.08,0.0893815550368,0.00598889607056,14.9245460238
29,0.06,0.01,0.07,0.03,0.04,0.06,0.07,0.01,0.01,0.08,0.18,0.05,0.04,0.02,0.06,0.01,0.01,0.03,0.16,0.127868958416,0.00650146619978,19.6677110189
30,0.11,0.02,0.01,0.05,0.14,0.08,0.08,0.06,0.03,0.07,0.04,0.03,0.07,0.01,0.11,0.01,0.05,0.02,0.01,0.132336896172,0.00553838776856,23.8944800729
31,0.19,0.02,0.05,0.02,0.04,0.01,0.08,0.04,0.01,0.03,0.04,0.04,0.09,0.03,0.07,0.05,0.08,0.09,0.02,0.111029067841,0.00535266160465,20.7427773399
32,0.01,0.01,0.02,0.03,0.07,0.3,0.01,0.03,0.02,0.01,0.01,0.02,0.12,0.09,0.03,0.05,0.08,0.06,0.03,0.0775066498985,0.00531780314959,14.574937755
33,0.16,0.09,0.03,0.11,0.02,0.05,0.08,0.02,0.01,0.02,0.02,0.02,0.07,0.09,0.04,0.07,0.02,0.04,0.04,0.0910859404105,0.0051117421714,17.818962177
34,0.05,0.03,0.21,0.02,0.02,0.04,0.09,0.03,0.07,0.01,0.01,0.07,0.02,0.08,0.04,0.08,0.01,0.04,0.08,0.135765101703,0.00609201525837,22.2857455119
35,0.01,0.05,0.04,0.01,0.02,0.13,0.09,0.05,0.08,0.07,0.15,0.1,0.02,0.01,0.01,0.03,0.01,0.09,0.03,0.138793054398,0.00588529016905,23.5830435563
36,0.07,0.07,0.04,0.13,0.03,0.01,0.02,0.12,0.06,0.01,0.01,0.06,0.02,0.04,0.11,0.04,0.03,0.01,0.12,0.101638008777,0.00661598453234,15.3624918983
37,0.02,0.01,0.01,0.05,0.05,0.16,0.03,0.09,0.08,0.01,0.02,0.01,0.03,0.03,0.02,0.12,0.09,0.07,0.1,0.0836125598429,0.00698736518096,11.9662501784
38,0.02,0.12,0.01,0.03,0.03,0.15,0.08,0.04,0.23,0.02,0.04,0.01,0.02,0.02,0.01,0.03,0.01,0.04,0.09,0.0972671326701,0.00729488407526,13.3336090974
39,0.01,0.01,0.05,0.09,0.02,0.03,0.05,0.14,0.05,0.01,0.06,0.12,0.09,0.01,0.02,0.03,0.04,0.13,0.04,0.097594907991,0.00646189069504,15.1031505479
40,0.08,0.03,0.02,0.01,0.1,0.07,0.01,0.05,0.01,0.12,0.01,0.01,0.1,0.02,0.03,0.02,0.04,0.08,0.19,0.0807837681827,0.00711629491681,11.351942145
41,0.01,0.13,0.01,0.02,0.02,0.04,0.01,0.01,0.07,0.11,0.04,0.12,0.07,0.02,0.21,0.03,0.01,0.01,0.06,0.152647182835,0.00541569867265,28.1860554033
42,0.06,0.01,0.12,0.01,0.06,0.01,0.1,0.05,0.03,0.05,0.06,0.02,0.02,0.05,0.06,0.02,0.01,0.03,0.23,0.113355472363,0.00743360214762,15.2490636588
43,0.02,0.04,0.11,0.1,0.06,0.01,0.01,0.08,0.15,0.03,0.07,0.09,0.01,0.11,0.02,0.05,0.02,0.01,0.01,0.128026101479,0.00651102339536,19.6629767251
44,0.03,0.09,0.01,0.04,0.01,0.05,0.08,0.04,0.02,0.09,0.05,0.17,0.05,0.03,0.01,0.08,0.09,0.02,0.04,0.161921921694,0.005602346521,28.9025180944
45,0.04,0.14,0.08,0.09,0.03,0.01,0.04,0.01,0.04,0.01,0.02,0.01,0.16,0.03,0.02,0.02,0.08,0.12,0.05,0.049346338514,0.00565988270415,8.71861504794
46,0.11,0.1,0.04,0.07,0.03,0.1,0.03,0.02,0.05,0.05,0.03,0.06,0.03,0.06,0.02,0.04,0.01,0.13,0.02,0.0967359855849,0.0053473519656,18.0904466748
47,0.04,0.08,0.08,0.08,0.01,0.06,0.02,0.03,0.03,0.05,0.02,0.02,0.03,0.19,0.05,0.01,0.11,0.01,0.08,0.0751190097636,0.00562329423303,13.3585415685
48,0.01,0.08,0.04,0.05,0.17,0.03,0.02,0.07,0.03,0.01,0.06,0.02,0.02,0.01,0.04,0.04,0.02,0.14,0.14,0.0917961868611,0.00724117822248,12.676968311
49,0.02,0.01,0.02,0.06,0.1,0.07,0.07,0.02,0.09,0.07,0.04,0.14,0.01,0.08,0.02,0.08,0.06,0.02,0.02,0.166991615612,0.00596330378819,28.0032045228
50,0.01,0.11,0.04,0.05,0.03,0.01,0.01,0.01,0.01,0.04,0.2,0.09,0.02,0.02,0.05,0.11,0.08,0.04,0.07,0.138316218253,0.00619319384724,22.3335845228
51,0.11,0.1,0.06,0.02,0.06,0.11,0.07,0.04,0.04,0.06,0.02,0.02,0.04,0.11,0.01,0.06,0.03,0.01,0.03,0.113944963033,0.00536719730217,21.2298815597
52,0.06,0.03,0.09,0.03,0.08,0.06,0.06,0.03,0.02,0.06,0.14,0.08,0.02,0.02,0.09,0.03,0.06,0.01,0.03,0.159404187315,0.00561089700884,28.4097510727
53,0.02,0.01,0.05,0.1,0.09,0.1,0.13,0.01,0.01,0.07,0.01,0.06,0.04,0.09,0.05,0.01,0.06,0.03,0.06,0.120265530904,0.0054015185007,22.2651335709
54,0.23,0.02,0.03,0.04,0.02,0.09,0.04,0.01,0.05,0.04,0.05,0.05,0.04,0.12,0.02,0.04,0.06,0.04,0.01,0.115468212544,0.0050960501149,22.6583746118
55,0.14,0.04,0.01,0.12,0.02,0.04,0.07,0.03,0.01,0.03,0.03,0.08,0.01,0.04,0.18,0.07,0.01,0.06,0.01,0.13417176256,0.00499406254005,26.8662559757
56,0.06,0.07,0.07,0.04,0.1,0.03,0.04,0.19,0.02,0.02,0.03,0.02,0.1,0.09,0.02,0.03,0.03,0.01,0.03,0.0902866276744,0.00661695030032,13.6447492541
57,0.06,0.03,0.01,0.05,0.05,0.09,0.01,0.02,0.08,0.09,0.11,0.06,0.02,0.02,0.06,0.01,0.06,0.13,0.04,0.10562438539,0.00599753816003,17.6112902614
58,0.02,0.08,0.02,0.14,0.01,0.01,0.01,0.02,0.08,0.01,0.04,0.08,0.1,0.12,0.09,0.01,0.1,0.02,0.04,0.0857174273671,0.00545193523392,15.7223854814
59,0.11,0.02,0.18,0.01,0.04,0.02,0.03,0.03,0.06,0.02,0.16,0.06,0.04,0.04,0.03,0.07,0.05,0.02,0.01,0.146803713551,0.00592637396853,24.7712537769
60,0.12,0.03,0.02,0.02,0.08,0.06,0.01,0.03,0.01,0.05,0.02,0.11,0.05,0.19,0.06,0.01,0.05,0.06,0.02,0.125522402053,0.00501965987613,25.0061568215
61,0.02,0.05,0.04,0.06,0.04,0.06,0.01,0.09,0.04,0.02,0.06,0.03,0.02,0.04,0.03,0.13,0.08,0.15,0.03,0.0807734161891,0.00650177138747,12.4232938034
62,0.04,0.03,0.04,0.07,0.01,0.08,0.09,0.12,0.01,0.01,0.07,0.06,0.08,0.04,0.04,0.06,0.01,0.12,0.02,0.0895939260645,0.00581005069792,15.4205067602
63,0.06,0.07,0.1,0.05,0.04,0.1,0.06,0.02,0.05,0.09,0.04,0.01,0.04,0.01,0.04,0.03,0.05,0.05,0.09,0.10142104048,0.00613972892394,16.518814061
64,0.07,0.03,0.07,0.09,0.02,0.05,0.04,0.07,0.02,0.03,0.03,0.06,0.01,0.03,0.11,0.04,0.13,0.05,0.05,0.110874940462,0.00593027266698,18.6964321353
65,0.01,0.02,0.05,0.05,0.05,0.04,0.06,0.04,0.01,0.16,0.07,0.09,0.2,0.04,0.01,0.03,0.01,0.05,0.01,0.110347736374,0.00542281938483,20.3487758938
66,0.05,0.02,0.03,0.01,0.1,0.05,0.03,0.04,0.16,0.05,0.09,0.12,0.02,0.06,0.04,0.01,0.05,0.05,0.02,0.154946003088,0.00643992703839,24.0602109564
67,0.12,0.09,0.05,0.05,0.02,0.11,0.09,0.02,0.01,0.03,0.01,0.08,0.05,0.01,0.03,0.02,0.17,0.03,0.01,0.126548567984,0.00527036171452,24.0113629459
68,0.02,0.03,0.16,0.03,0.01,0.01,0.03,0.1,0.02,0.01,0.01,0.01,0.1,0.11,0.02,0.01,0.1,0.02,0.2,0.0608837850708,0.00732205711717,8.31512020414
69,0.04,0.01,0.03,0.01,0.06,0.09,0.11,0.12,0.03,0.09,0.08,0.08,0.06,0.04,0.02,0.03,0.04,0.01,0.05,0.137620407021,0.00612168790871,22.4807943615
70,0.01,0.09,0.12,0.01,0.01,0.04,0.02,0.12,0.01,0.02,0.28,0.05,0.01,0.1,0.04,0.02,0.01,0.02,0.02,0.121751432369,0.00617604907796,19.7134820063
71,0.04,0.03,0.03,0.04,0.1,0.11,0.02,0.03,0.01,0.04,0.12,0.02,0.03,0.06,0.04,0.1,0.15,0.02,0.01,0.119018748503,0.00602680272195,19.7482403181
72,0.15,0.02,0.06,0.06,0.03,0.07,0.07,0.01,0.01,0.02,0.03,0.01,0.04,0.1,0.19,0.02,0.01,0.05,0.05,0.106629361831,0.00494252593712,21.5738598416
73,0.08,0.12,0.07,0.07,0.04,0.08,0.02,0.11,0.17,0.04,0.03,0.01,0.02,0.02,0.03,0.01,0.05,0.02,0.01,0.0954983985278,0.00675294311846,14.1417448441
74,0.03,0.05,0.24,0.03,0.02,0.05,0.07,0.01,0.08,0.03,0.03,0.05,0.01,0.03,0.05,0.1,0.02,0.09,0.01,0.131228275008,0.00603729222303,21.7362801335
75,0.01,0.02,0.05,0.02,0.09,0.06,0.17,0.04,0.04,0.02,0.01,0.05,0.03,0.19,0.03,0.01,0.07,0.05,0.04,0.114364758895,0.00534221821645,21.4077288237
76,0.03,0.03,0.08,0.02,0.02,0.11,0.01,0.07,0.19,0.03,0.03,0.09,0.03,0.09,0.09,0.01,0.03,0.02,0.02,0.128799989965,0.00636702649925,20.2292215966
77,0.04,0.06,0.11,0.05,0.11,0.02,0.02,0.06,0.03,0.09,0.13,0.05,0.08,0.02,0.02,0.02,0.01,0.02,0.06,0.125508564294,0.00623534339358,20.1285729385
78,0.02,0.05,0.02,0.11,0.06,0.04,0.19,0.08,0.02,0.01,0.17,0.08,0.04,0.01,0.05,0.01,0.01,0.01,0.02,0.143943324507,0.00554798599949,25.9451491984
79,0.01,0.01,0.11,0.04,0.04,0.02,0.02,0.11,0.03,0.01,0.04,0.05,0.03,0.05,0.08,0.1,0.17,0.06,0.02,0.107403879544,0.00656406430833,16.3624051348
80,0.1,0.06,0.03,0.12,0.04,0.02,0.04,0.05,0.04,0.02,0.04,0.08,0.01,0.01,0.03,0.02,0.07,0.09,0.13,0.101214047669,0.00649739141099,15.5776435905
81,0.06,0.2,0.08,0.02,0.02,0.05,0.15,0.01,0.06,0.01,0.09,0.01,0.08,0.03,0.03,0.03,0.04,0.01,0.02,0.113848736271,0.00530132225285,21.4755358836
82,0.04,0.02,0.01,0.07,0.05,0.02,0.04,0.09,0.13,0.06,0.05,0.02,0.02,0.07,0.08,0.09,0.06,0.03,0.05,0.103130623447,0.00679543970539,15.1764459576
83,0.02,0.15,0.04,0.06,0.04,0.09,0.03,0.02,0.04,0.08,0.02,0.04,0.02,0.04,0.04,0.01,0.11,0.07,0.08,0.0921311333965,0.00592783916075,15.54211086
84,0.04,0.11,0.01,0.03,0.02,0.02,0.05,0.02,0.01,0.01,0.1,0.02,0.01,0.05,0.09,0.01,0.24,0.13,0.03,0.0789673010833,0.00606536762582,13.0193758985
85,0.06,0.04,0.04,0.03,0.04,0.08,0.04,0.06,0.01,0.22,0.09,0.03,0.01,0.07,0.08,0.02,0.05,0.01,0.02,0.125637558434,0.00580656041791,21.6371740568
86,0.08,0.06,0.01,0.1,0.04,0.02,0.07,0.03,0.05,0.03,0.03,0.07,0.05,0.06,0.02,0.07,0.04,0.06,0.11,0.104176149013,0.00608254169814,17.1270751905
87,0.07,0.02,0.01,0.06,0.01,0.03,0.01,0.01,0.03,0.03,0.19,0.02,0.05,0.08,0.13,0.04,0.02,0.09,0.1,0.0883574161222,0.00587562404005,15.0379628649
88,0.01,0.06,0.12,0.03,0.05,0.01,0.09,0.04,0.09,0.01,0.01,0.08,0.02,0.02,0.03,0.06,0.17,0.03,0.07,0.133394369579,0.00661489420602,20.16576009
89,0.01,0.01,0.02,0.02,0.14,0.01,0.03,0.19,0.02,0.01,0.01,0.05,0.11,0.01,0.03,0.14,0.12,0.05,0.02,0.109596530338,0.00749933447163,14.6141675308
90,0.03,0.05,0.05,0.03,0.05,0.05,0.12,0.06,0.04,0.05,0.01,0.1,0.13,0.01,0.07,0.03,0.05,0.06,0.01,0.129556226517,0.00523542995529,24.7460528789
91,0.02,0.02,0.03,0.01,0.03,0.13,0.01,0.05,0.05,0.09,0.02,0.09,0.04,0.06,0.23,0.05,0.05,0.01,0.01,0.148230639231,0.00522347976937,28.3777569313
92,0.17,0.03,0.01,0.04,0.07,0.01,0.01,0.1,0.02,0.11,0.03,0.1,0.02,0.05,0.02,0.02,0.08,0.04,0.07,0.132372583079,0.00636821010165,20.7864660503
93,0.08,0.12,0.05,0.09,0.07,0.01,0.01,0.11,0.09,0.02,0.04,0.01,0.04,0.04,0.07,0.05,0.04,0.02,0.04,0.0939856977985,0.00641739519695,14.6454589306
94,0.04,0.01,0.15,0.04,0.07,0.02,0.07,0.12,0.06,0.01,0.01,0.06,0.06,0.04,0.01,0.07,0.02,0.11,0.03,0.107343137733,0.00653955574412,16.4144388293
95,0.01,0.06,0.03,0.03,0.04,0.04,0.04,0.01,0.02,0.01,0.09,0.09,0.01,0.07,0.14,0.02,0.06,0.19,0.04,0.106994663559,0.00537705061625,19.8983924823
96,0.09,0.03,0.06,0.03,0.03,0.07,0.04,0.05,0.01,0.01,0.01,0.02,0.05,0.14,0.03,0.22,0.04,0.03,0.04,0.107372473161,0.00615715639824,17.4386463841
97,0.05,0.03,0.06,0.11,0.16,0.04,0.04,0.03,0.04,0.01,0.09,0.01,0.03,0.04,0.07,0.05,0.1,0.03,0.01,0.115958027864,0.0060871530254,19.0496324604
98,0.06,0.02,0.01,0.01,0.01,0.09,0.14,0.04,0.04,0.05,0.09,0.11,0.02,0.06,0.04,0.15,0.03,0.01,0.02,0.168991116568,0.00566385695861,29.8367557308
99,0.01,0.03,0.04,0.1,0.02,0.04,0.04,0.08,0.08,0.02,0.15,0.02,0.02,0.04,0.08,0.02,0.08,0.07,0.06,0.0850970771917,0.00639728778765,13.3020554986
100,0.06,0.05,0.13,0.1,0.04,0.02,0.02,0.03,0.06,0.01,0.04,0.03,0.01,0.03,0.1,0.14,0.03,0.07,0.03,0.113996823471,0.00613285752207,18.5878806186
101,0.07,0.06,0.02,0.02,0.03,0.02,0.03,0.01,0.15,0.02,0.09,0.1,0.01,0.08,0.01,0.13,0.01,0.04,0.1,0.141750816611,0.00702311701025,20.183462187
102,0.08,0.05,0.04,0.03,0.05,0.04,0.04,0.05,0.01,0.03,0.01,0.14,0.02,0.14,0.09,0.01,0.02,0.13,0.02,0.128819808997,0.00503815863893,25.5688274684
103,0.01,0.04,0.01,0.04,0.03,0.03,0.04,0.01,0.1,0.01,0.01,0.21,0.02,0.06,0.01,0.01,0.15,0.11,0.1,0.144034353235,0.00644693907202,22.3415099206
104,0.06,0.02,0.02,0.03,0.12,0.01,0.01,0.02,0.1,0.05,0.01,0.06,0.03,0.08,0.22,0.01,0.06,0.06,0.03,0.132792296972,0.00587043661583,22.6205145651
105,0.01,0.04,0.04,0.02,0.09,0.05,0.16,0.02,0.01,0.05,0.03,0.04,0.02,0.03,0.03,0.05,0.01,0.12,0.18,0.111076039416,0.0067353809584,16.4914264096
106,0.03,0.1,0.01,0.04,0.03,0.03,0.05,0.02,0.01,0.06,0.08,0.01,0.01,0.1,0.12,0.1,0.07,0.05,0.08,0.101272537053,0.00580478719011,17.4463823971
107,0.05,0.05,0.01,0.02,0.04,0.05,0.06,0.04,0.03,0.03,0.04,0.08,0.05,0.14,0.09,0.06,0.02,0.03,0.11,0.120176532852,0.0055920415758,21.4906365095
108,0.07,0.01,0.01,0.02,0.1,0.02,0.02,0.1,0.01,0.06,0.1,0.03,0.05,0.04,0.03,0.25,0.03,0.02,0.03,0.136458287603,0.00717680776581,19.0137860809
109,0.01,0.01,0.08,0.07,0.01,0.14,0.13,0.05,0.07,0.01,0.03,0.04,0.03,0.04,0.04,0.02,0.19,0.01,0.02,0.109319115244,0.00589703543318,18.5379783592
110,0.01,0.03,0.03,0.01,0.09,0.02,0.06,0.09,0.04,0.08,0.01,0.06,0.2,0.1,0.01,0.02,0.05,0.01,0.08,0.0936415673447,0.00605584143794,15.4630150582
111,0.03,0.01,0.01,0.02,0.02,0.26,0.09,0.1,0.01,0.02,0.16,0.04,0.01,0.06,0.04,0.02,0.04,0.05,0.01,0.11426340614,0.00575893442555,19.8410674088
112,0.02,0.02,0.07,0.02,0.03,0.05,0.04,0.02,0.02,0.11,0.05,0.04,0.05,0.01,0.14,0.05,0.11,0.11,0.04,0.108386498022,0.00585201307738,18.5212330507
113,0.11,0.01,0.02,0.06,0.01,0.03,0.1,0.07,0.02,0.17,0.01,0.07,0.17,0.03,0.03,0.03,0.01,0.03,0.02,0.108660589507,0.00551654951453,19.6972018869
114,0.02,0.04,0.04,0.07,0.09,0.1,0.01,0.05,0.01,0.11,0.02,0.08,0.1,0.01,0.03,0.02,0.05,0.01,0.14,0.114395118228,0.0064139509803,17.8353589822
115,0.06,0.16,0.13,0.08,0.07,0.08,0.02,0.07,0.03,0.05,0.01,0.03,0.01,0.05,0.01,0.01,0.08,0.03,0.02,0.102415374443,0.00580702222735,17.6364701964
116,0.01,0.09,0.02,0.01,0.03,0.06,0.06,0.07,0.02,0.01,0.05,0.08,0.09,0.03,0.03,0.19,0.03,0.07,0.05,0.122386766888,0.00625750387195,19.5584005049
117,0.02,0.01,0.03,0.07,0.16,0.11,0.03,0.05,0.05,0.07,0.04,0.02,0.01,0.05,0.05,0.09,0.05,0.08,0.01,0.115911900639,0.0062718809471,18.4812023087
118,0.03,0.02,0.05,0.01,0.18,0.07,0.05,0.02,0.08,0.02,0.01,0.05,0.07,0.05,0.02,0.01,0.06,0.01,0.19,0.124625977935,0.00727240838527,17.1368233647
119,0.01,0.08,0.03,0.02,0.26,0.01,0.03,0.02,0.07,0.01,0.06,0.01,0.04,0.05,0.09,0.08,0.04,0.02,0.07,0.139758191364,0.00710950663971,19.6579310558
120,0.05,0.07,0.02,0.08,0.15,0.02,0.05,0.01,0.05,0.14,0.06,0.01,0.01,0.06,0.02,0.06,0.1,0.01,0.03,0.122826019713,0.00636214419636,19.3057585496
121,0.02,0.11,0.07,0.11,0.02,0.03,0.09,0.06,0.07,0.01,0.03,0.01,0.1,0.02,0.1,0.04,0.02,0.04,0.05,0.0829404812715,0.0056459417359,14.6902828884
122,0.04,0.04,0.01,0.04,0.03,0.01,0.01,0.06,0.05,0.08,0.03,0.34,0.05,0.03,0.01,0.01,0.03,0.02,0.11,0.214897936557,0.00640877379474,33.5318336143
123,0.19,0.02,0.01,0.01,0.09,0.02,0.05,0.04,0.01,0.02,0.03,0.1,0.06,0.01,0.05,0.08,0.03,0.17,0.01,0.131776927472,0.00556818775662,23.6660352043
124,0.05,0.17,0.06,0.02,0.02,0.01,0.04,0.22,0.01,0.07,0.05,0.04,0.05,0.04,0.03,0.02,0.03,0.03,0.04,0.0938552321169,0.0069760534919,13.4539152009
125,0.04,0.08,0.01,0.03,0.1,0.05,0.06,0.02,0.15,0.24,0.01,0.03,0.06,0.02,0.01,0.03,0.01,0.03,0.02,0.124718521563,0.00661248474736,18.8610675606
126,0.04,0.01,0.06,0.01,0.09,0.03,0.01,0.1,0.11,0.01,0.07,0.04,0.21,0.01,0.02,0.03,0.05,0.08,0.02,0.0833108475227,0.00654085827386,12.7369901677
127,0.03,0.03,0.02,0.01,0.04,0.02,0.14,0.01,0.04,0.09,0.13,0.08,0.04,0.03,0.08,0.07,0.08,0.03,0.03,0.155201760847,0.00555200003846,27.9542074517
128,0.03,0.09,0.08,0.1,0.03,0.05,0.03,0.05,0.09,0.02,0.07,0.15,0.01,0.04,0.07,0.02,0.01,0.05,0.01,0.148876359146,0.00552433475016,26.9491922339
129,0.01,0.06,0.04,0.02,0.02,0.02,0.05,0.15,0.01,0.08,0.02,0.06,0.11,0.02,0.01,0.07,0.07,0.15,0.03,0.0760050057702,0.00656953019749,11.5693213191
130,0.01,0.01,0.01,0.04,0.06,0.05,0.04,0.05,0.02,0.14,0.08,0.11,0.1,0.01,0.12,0.04,0.02,0.07,0.02,0.138117965355,0.00546907885784,25.2543378775
131,0.05,0.04,0.03,0.08,0.04,0.04,0.03,0.04,0.07,0.08,0.08,0.01,0.1,0.04,0.03,0.08,0.04,0.02,0.1,0.0877646309227,0.00641205446175,13.6874431504
132,0.02,0.15,0.07,0.02,0.08,0.06,0.02,0.03,0.07,0.1,0.02,0.04,0.04,0.01,0.02,0.1,0.05,0.05,0.05,0.120226481771,0.006399047547,18.788183849
133,0.03,0.05,0.06,0.01,0.04,0.05,0.09,0.05,0.03,0.01,0.06,0.25,0.03,0.03,0.04,0.03,0.01,0.02,0.11,0.203228185293,0.00584224109859,34.7859976785
134,0.01,0.04,0.02,0.01,0.01,0.02,0.01,0.17,0.11,0.01,0.06,0.1,0.05,0.02,0.07,0.13,0.05,0.09,0.02,0.118136334716,0.00718998442039,16.4306802086
135,0.06,0.11,0.02,0.06,0.02,0.1,0.05,0.03,0.01,0.04,0.03,0.01,0.02,0.17,0.05,0.02,0.05,0.12,0.03,0.064070243776,0.00505860929839,12.6655845504
136,0.04,0.28,0.05,0.03,0.01,0.01,0.09,0.04,0.02,0.06,0.07,0.05,0.02,0.02,0.13,0.01,0.03,0.02,0.02,0.128288621411,0.00524247174044,24.4710182072
