,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
30,0.05,0.01,0.08,0.01,0.02,0.04,0.12,0.2,0.01,0.03,0.01,0.08,0.02,0.08,0.01,0.1,0.03,0.04,0.06,0.168842265804,0.00921589962834,18.3207578872
31,0.06,0.04,0.07,0.07,0.02,0.1,0.12,0.03,0.03,0.03,0.05,0.04,0.06,0.04,0.03,0.03,0.03,0.07,0.08,0.193710235094,0.00931393052414,20.7979042352
32,0.01,0.04,0.01,0.09,0.01,0.08,0.02,0.08,0.03,0.17,0.08,0.03,0.06,0.08,0.07,0.06,0.05,0.02,0.01,0.194088172053,0.00872752929398,22.2386159376
33,0.05,0.09,0.13,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.02,0.13,0.12,0.02,0.06,0.11,0.1,0.02,0.04,0.223598795791,0.00967962965099,23.0999329368
34,0.06,0.04,0.01,0.14,0.04,0.01,0.04,0.03,0.03,0.04,0.05,0.09,0.02,0.03,0.09,0.03,0.02,0.19,0.04,0.191515137142,0.00911592446348,21.0088552082
35,0.01,0.01,0.01,0.05,0.01,0.07,0.03,0.01,0.05,0.21,0.01,0.07,0.1,0.02,0.04,0.03,0.18,0.04,0.05,0.216597366791,0.00828608744996,26.1398842456
36,0.01,0.02,0.01,0.07,0.15,0.06,0.01,0.02,0.03,0.02,0.03,0.01,0.05,0.01,0.1,0.11,0.01,0.19,0.09,0.22331092931,0.00865743905119,25.7941093191
37,0.04,0.01,0.06,0.03,0.02,0.03,0.04,0.03,0.01,0.05,0.03,0.13,0.06,0.11,0.01,0.1,0.09,0.1,0.05,0.201223843849,0.00881871859675,22.8178098259
38,0.04,0.04,0.04,0.01,0.01,0.09,0.01,0.03,0.03,0.03,0.17,0.05,0.01,0.05,0.09,0.01,0.04,0.21,0.04,0.170096828767,0.00912783656579,18.6349555606
39,0.09,0.03,0.01,0.03,0.1,0.03,0.02,0.06,0.02,0.02,0.01,0.04,0.05,0.14,0.01,0.12,0.02,0.15,0.05,0.200305131556,0.00841278738168,23.8096034606
40,0.02,0.03,0.1,0.11,0.05,0.13,0.02,0.04,0.12,0.11,0.01,0.02,0.08,0.02,0.09,0.01,0.01,0.02,0.01,0.206018762029,0.00919198442161,22.4128711038
41,0.02,0.17,0.03,0.05,0.01,0.04,0.02,0.01,0.06,0.01,0.01,0.21,0.01,0.16,0.01,0.07,0.08,0.01,0.02,0.173796493772,0.0096608189847,17.9898302667
42,0.02,0.06,0.08,0.01,0.02,0.08,0.02,0.2,0.01,0.19,0.01,0.07,0.02,0.01,0.02,0.03,0.06,0.02,0.07,0.171618770476,0.00896209840661,19.1493958992
43,0.16,0.08,0.02,0.03,0.19,0.09,0.04,0.04,0.02,0.01,0.03,0.02,0.03,0.11,0.01,0.06,0.02,0.03,0.01,0.214134382136,0.00951596569814,22.5026433395
44,0.01,0.07,0.15,0.03,0.04,0.02,0.13,0.01,0.12,0.01,0.02,0.05,0.04,0.05,0.1,0.01,0.01,0.05,0.08,0.173254587305,0.0094895168242,18.2574719571
45,0.02,0.05,0.04,0.06,0.01,0.02,0.02,0.21,0.03,0.11,0.05,0.04,0.05,0.06,0.01,0.06,0.11,0.02,0.03,0.162615346364,0.00887366649114,18.325609434
46,0.03,0.04,0.01,0.03,0.12,0.01,0.03,0.06,0.06,0.11,0.03,0.03,0.09,0.11,0.05,0.08,0.04,0.06,0.01,0.213280178503,0.00836518933921,25.4961567342
47,0.02,0.06,0.07,0.03,0.02,0.01,0.08,0.05,0.09,0.08,0.07,0.08,0.05,0.16,0.02,0.01,0.01,0.07,0.02,0.167010187291,0.00886032888664,18.8492085822
48,0.02,0.02,0.04,0.05,0.04,0.22,0.03,0.01,0.04,0.03,0.03,0.05,0.02,0.1,0.04,0.12,0.09,0.04,0.01,0.193142451952,0.00893751947133,21.6102971939
49,0.05,0.02,0.1,0.1,0.08,0.02,0.06,0.01,0.02,0.07,0.06,0.03,0.03,0.09,0.05,0.04,0.06,0.04,0.07,0.191607466729,0.00943877746241,20.3000301142
50,0.12,0.02,0.01,0.06,0.27,0.04,0.02,0.1,0.08,0.02,0.01,0.01,0.01,0.01,0.01,0.04,0.04,0.05,0.08,0.227577480658,0.00956067100568,23.8035050598
51,0.07,0.07,0.06,0.03,0.04,0.05,0.05,0.05,0.04,0.02,0.13,0.1,0.02,0.02,0.1,0.03,0.02,0.02,0.08,0.206285382873,0.0100420589192,20.5421402655
52,0.05,0.12,0.06,0.01,0.1,0.01,0.01,0.02,0.03,0.09,0.01,0.02,0.01,0.01,0.2,0.04,0.04,0.08,0.09,0.196944508402,0.00910637647144,21.6270993209
53,0.14,0.03,0.03,0.05,0.04,0.17,0.02,0.04,0.13,0.02,0.02,0.01,0.1,0.02,0.02,0.05,0.02,0.05,0.04,0.226128830842,0.00898744372292,25.1605281561
54,0.18,0.03,0.02,0.01,0.01,0.01,0.03,0.03,0.04,0.03,0.12,0.05,0.06,0.22,0.09,0.03,0.02,0.01,0.01,0.204266513438,0.00966104424382,21.1433162174
55,0.02,0.01,0.09,0.05,0.08,0.09,0.05,0.07,0.09,0.05,0.02,0.06,0.01,0.01,0.04,0.1,0.04,0.05,0.07,0.195383834229,0.00892034960071,21.9031588418
56,0.03,0.01,0.04,0.07,0.02,0.12,0.08,0.01,0.01,0.09,0.08,0.04,0.04,0.12,0.02,0.03,0.07,0.01,0.11,0.198058618724,0.00928266833137,21.3363885958
57,0.06,0.07,0.03,0.03,0.03,0.04,0.04,0.08,0.01,0.01,0.06,0.1,0.04,0.01,0.01,0.28,0.03,0.04,0.03,0.213728247251,0.00898799164555,23.7793108494
58,0.11,0.09,0.01,0.01,0.01,0.08,0.01,0.04,0.06,0.06,0.04,0.1,0.02,0.09,0.06,0.05,0.08,0.05,0.03,0.190219743855,0.00889906038137,21.3752616235
59,0.09,0.09,0.03,0.1,0.02,0.02,0.01,0.11,0.07,0.11,0.06,0.02,0.03,0.01,0.03,0.04,0.04,0.08,0.04,0.173338943515,0.00886516082249,19.5528256042
60,0.04,0.03,0.01,0.08,0.02,0.01,0.1,0.03,0.17,0.01,0.05,0.05,0.13,0.07,0.01,0.01,0.14,0.01,0.03,0.20176604856,0.00890837410969,22.6490318071
61,0.01,0.1,0.04,0.04,0.02,0.02,0.04,0.01,0.01,0.05,0.07,0.03,0.02,0.07,0.02,0.04,0.05,0.13,0.23,0.177654325758,0.00929341307202,19.116155107
62,0.05,0.06,0.01,0.07,0.05,0.03,0.04,0.04,0.04,0.06,0.07,0.15,0.01,0.03,0.04,0.05,0.04,0.07,0.09,0.209454623267,0.00941653943598,22.2432693763
63,0.1,0.01,0.07,0.04,0.04,0.17,0.14,0.03,0.01,0.01,0.13,0.02,0.03,0.12,0.01,0.01,0.04,0.01,0.01,0.182918684233,0.00994159037199,18.3993382737
64,0.09,0.07,0.09,0.08,0.02,0.07,0.01,0.06,0.01,0.01,0.12,0.09,0.01,0.04,0.02,0.03,0.03,0.04,0.11,0.191164102471,0.0102324276931,18.6821845416
65,0.1,0.01,0.01,0.03,0.02,0.24,0.05,0.02,0.1,0.06,0.01,0.06,0.03,0.07,0.05,0.01,0.02,0.04,0.07,0.214061884281,0.00908866951812,23.5526095271
66,0.01,0.1,0.01,0.04,0.05,0.02,0.07,0.2,0.03,0.02,0.07,0.14,0.01,0.05,0.01,0.11,0.02,0.03,0.01,0.173287109157,0.00953312212912,18.1773721987
67,0.07,0.04,0.08,0.01,0.01,0.11,0.01,0.03,0.13,0.1,0.1,0.05,0.01,0.05,0.01,0.12,0.01,0.05,0.01,0.184036250368,0.00867704952754,21.2095424584
68,0.02,0.12,0.02,0.07,0.03,0.01,0.04,0.05,0.04,0.07,0.02,0.08,0.03,0.06,0.07,0.09,0.05,0.08,0.05,0.180375158741,0.00875761929966,20.5963690096
69,0.03,0.03,0.04,0.06,0.01,0.01,0.17,0.11,0.05,0.02,0.02,0.04,0.03,0.14,0.02,0.01,0.07,0.03,0.11,0.157934625257,0.00926635685126,17.0438747171
70,0.02,0.01,0.13,0.03,0.08,0.07,0.02,0.12,0.01,0.01,0.03,0.02,0.07,0.01,0.01,0.05,0.04,0.15,0.12,0.189797748706,0.00916255448377,20.7145015118
71,0.03,0.01,0.06,0.02,0.03,0.16,0.1,0.08,0.07,0.01,0.07,0.04,0.04,0.06,0.04,0.03,0.01,0.11,0.03,0.179600698741,0.00893500346413,20.1007978857
72,0.07,0.09,0.05,0.04,0.02,0.07,0.03,0.08,0.04,0.08,0.09,0.02,0.05,0.05,0.01,0.08,0.05,0.07,0.01,0.174669500141,0.00877019877382,19.9162532852
73,0.01,0.08,0.04,0.08,0.02,0.02,0.03,0.01,0.08,0.06,0.03,0.03,0.09,0.03,0.04,0.19,0.04,0.04,0.08,0.212652753483,0.00857176783547,24.8085059657
74,0.04,0.03,0.05,0.02,0.08,0.06,0.03,0.02,0.02,0.03,0.05,0.04,0.17,0.04,0.16,0.03,0.09,0.01,0.03,0.254345993219,0.00965221757013,26.351042273
75,0.02,0.03,0.13,0.23,0.01,0.02,0.01,0.03,0.01,0.12,0.02,0.02,0.02,0.07,0.01,0.15,0.03,0.06,0.01,0.169415659577,0.00957787063887,17.6882384368
76,0.02,0.07,0.25,0.04,0.09,0.09,0.05,0.01,0.04,0.06,0.03,0.01,0.02,0.02,0.08,0.03,0.03,0.03,0.03,0.167655144767,0.010158408715,16.5040755369
77,0.05,0.01,0.07,0.14,0.02,0.06,0.03,0.05,0.03,0.07,0.04,0.11,0.07,0.01,0.05,0.07,0.08,0.02,0.02,0.21763033491,0.00962388292749,22.6135684058
78,0.18,0.01,0.01,0.03,0.01,0.07,0.05,0.06,0.18,0.02,0.03,0.07,0.01,0.04,0.03,0.03,0.1,0.02,0.05,0.195323855907,0.00894238316983,21.8424833959
79,0.1,0.03,0.01,0.08,0.07,0.14,0.01,0.1,0.1,0.05,0.01,0.07,0.04,0.06,0.06,0.01,0.01,0.02,0.03,0.213761229449,0.00926033876016,23.0835215627
80,0.01,0.03,0.07,0.03,0.08,0.04,0.02,0.01,0.02,0.03,0.08,0.01,0.02,0.05,0.01,0.08,0.2,0.19,0.02,0.155036596412,0.00830994945072,18.6567436218
81,0.01,0.01,0.02,0.06,0.05,0.08,0.06,0.03,0.03,0.08,0.05,0.03,0.03,0.07,0.18,0.06,0.09,0.01,0.05,0.20649926809,0.0091124476388,22.6612295922
82,0.1,0.02,0.03,0.03,0.07,0.05,0.05,0.18,0.05,0.04,0.07,0.01,0.05,0.03,0.01,0.05,0.07,0.01,0.08,0.194733858416,0.00922686834502,21.1050869194
83,0.08,0.16,0.01,0.05,0.05,0.01,0.04,0.02,0.03,0.03,0.06,0.09,0.04,0.03,0.04,0.08,0.08,0.08,0.02,0.186994351391,0.00916346438135,20.4065126036
84,0.04,0.03,0.02,0.06,0.08,0.14,0.06,0.04,0.02,0.01,0.05,0.01,0.09,0.04,0.06,0.08,0.03,0.03,0.11,0.232231681522,0.00934425984448,24.8528706807
85,0.01,0.05,0.01,0.01,0.05,0.06,0.01,0.03,0.12,0.02,0.01,0.04,0.02,0.01,0.11,0.03,0.07,0.03,0.31,0.22194329613,0.00962216472836,23.0658383426
86,0.01,0.03,0.12,0.04,0.01,0.05,0.02,0.08,0.07,0.04,0.04,0.12,0.08,0.03,0.03,0.01,0.06,0.1,0.06,0.191788777715,0.00929818710596,20.6264700343
87,0.05,0.03,0.13,0.12,0.03,0.01,0.01,0.07,0.04,0.09,0.02,0.09,0.02,0.05,0.04,0.04,0.05,0.05,0.06,0.182426257918,0.00954936333987,19.1034995136
88,0.13,0.05,0.02,0.13,0.03,0.04,0.01,0.05,0.12,0.03,0.01,0.06,0.04,0.02,0.05,0.07,0.09,0.02,0.03,0.20385847892,0.00916678679155,22.238815362
89,0.1,0.06,0.02,0.26,0.01,0.04,0.07,0.04,0.02,0.06,0.01,0.01,0.02,0.1,0.06,0.02,0.01,0.07,0.02,0.172376449896,0.00993837547432,17.344529832
90,0.02,0.04,0.18,0.06,0.03,0.01,0.02,0.1,0.03,0.08,0.01,0.02,0.12,0.04,0.04,0.07,0.04,0.05,0.04,0.190356310631,0.00940862304529,20.2321115124
91,0.02,0.01,0.04,0.18,0.19,0.02,0.14,0.02,0.01,0.01,0.02,0.04,0.07,0.02,0.06,0.02,0.11,0.01,0.01,0.220866508817,0.0101722743967,21.7125984026
92,0.02,0.01,0.06,0.1,0.09,0.1,0.06,0.1,0.03,0.02,0.01,0.08,0.07,0.09,0.02,0.02,0.04,0.01,0.07,0.210844772151,0.00962800278804,21.8991183107
93,0.02,0.01,0.19,0.01,0.06,0.01,0.04,0.11,0.02,0.01,0.01,0.06,0.07,0.02,0.06,0.08,0.17,0.04,0.01,0.17575883227,0.00956619177191,18.3729154151
94,0.04,0.07,0.06,0.06,0.04,0.04,0.03,0.09,0.04,0.01,0.05,0.06,0.02,0.11,0.02,0.1,0.07,0.06,0.03,0.166802229218,0.00896077465841,18.6147108455
95,0.03,0.02,0.13,0.02,0.05,0.03,0.01,0.06,0.04,0.02,0.09,0.03,0.2,0.01,0.02,0.03,0.01,0.19,0.01,0.220805783102,0.00933896124021,23.6435056772
96,0.11,0.09,0.02,0.13,0.01,0.12,0.05,0.03,0.01,0.08,0.09,0.09,0.01,0.01,0.04,0.01,0.05,0.01,0.04,0.198341011984,0.0100310371357,19.7727323009
97,0.04,0.18,0.03,0.07,0.03,0.01,0.01,0.01,0.01,0.01,0.21,0.01,0.09,0.06,0.04,0.06,0.03,0.07,0.03,0.183955535822,0.0100428692922,18.317029772
98,0.14,0.08,0.01,0.02,0.01,0.1,0.02,0.02,0.02,0.05,0.01,0.03,0.13,0.01,0.11,0.02,0.08,0.12,0.02,0.224131017046,0.00893574832155,25.0825122844
99,0.02,0.02,0.01,0.06,0.07,0.18,0.02,0.03,0.05,0.05,0.02,0.08,0.11,0.01,0.07,0.02,0.02,0.11,0.05,0.240879669275,0.00912485161573,26.3982012442
100,0.09,0.01,0.12,0.02,0.09,0.03,0.02,0.08,0.05,0.09,0.02,0.04,0.01,0.05,0.11,0.05,0.02,0.04,0.06,0.198380691538,0.00928670967003,21.3617845919
101,0.1,0.03,0.11,0.05,0.01,0.15,0.03,0.05,0.04,0.01,0.18,0.01,0.05,0.06,0.04,0.02,0.01,0.01,0.04,0.193546776841,0.0102932305232,18.8033073198
102,0.08,0.06,0.02,0.06,0.01,0.07,0.02,0.06,0.09,0.01,0.03,0.06,0.2,0.03,0.08,0.03,0.01,0.05,0.03,0.249866042657,0.00941293368608,26.544970037
103,0.03,0.09,0.02,0.01,0.11,0.02,0.08,0.01,0.02,0.01,0.11,0.02,0.12,0.02,0.04,0.02,0.04,0.12,0.11,0.221045847571,0.00931509850048,23.7298454288
104,0.04,0.01,0.04,0.13,0.03,0.02,0.04,0.08,0.02,0.03,0.21,0.03,0.06,0.11,0.01,0.07,0.01,0.02,0.04,0.195701414168,0.0101328166982,19.3136242367
105,0.01,0.09,0.04,0.06,0.03,0.04,0.01,0.06,0.02,0.03,0.07,0.06,0.06,0.01,0.03,0.06,0.12,0.1,0.1,0.186932791825,0.00901663425133,20.7319922949
106,0.08,0.09,0.01,0.15,0.02,0.07,0.13,0.01,0.08,0.05,0.03,0.03,0.02,0.02,0.07,0.05,0.01,0.01,0.07,0.192507908027,0.0095751405483,20.1049694316
107,0.08,0.15,0.01,0.1,0.09,0.11,0.07,0.05,0.03,0.07,0.02,0.02,0.05,0.02,0.01,0.04,0.05,0.01,0.02,0.191827928926,0.00934320205858,20.531283357
108,0.1,0.16,0.01,0.04,0.03,0.02,0.03,0.01,0.1,0.1,0.14,0.01,0.04,0.05,0.03,0.05,0.02,0.03,0.03,0.18116966212,0.00913885857547,19.8241017326
109,0.04,0.01,0.03,0.01,0.04,0.07,0.01,0.1,0.03,0.07,0.03,0.06,0.04,0.12,0.05,0.04,0.05,0.05,0.15,0.20285583539,0.00894905856172,22.6678408674
110,0.14,0.05,0.05,0.01,0.06,0.05,0.09,0.03,0.07,0.06,0.08,0.02,0.01,0.02,0.01,0.06,0.04,0.13,0.02,0.178070543481,0.00869451659148,20.4807871268
111,0.02,0.01,0.03,0.06,0.05,0.03,0.14,0.06,0.05,0.01,0.05,0.04,0.05,0.03,0.01,0.05,0.05,0.06,0.2,0.204247689957,0.00941764187317,21.6877741485
112,0.02,0.05,0.11,0.13,0.05,0.07,0.02,0.03,0.05,0.05,0.06,0.01,0.04,0.04,0.02,0.08,0.06,0.05,0.06,0.181424065545,0.00929670766079,19.5148725941
113,0.05,0.05,0.01,0.14,0.06,0.15,0.01,0.07,0.02,0.02,0.03,0.01,0.02,0.01,0.13,0.09,0.01,0.02,0.1,0.216621954499,0.0097077267151,22.3143853197
114,0.02,0.02,0.09,0.01,0.17,0.03,0.01,0.06,0.01,0.03,0.02,0.11,0.16,0.07,0.01,0.06,0.06,0.05,0.01,0.251435272206,0.00960737991046,26.1710554334
115,0.02,0.02,0.04,0.03,0.12,0.18,0.01,0.06,0.03,0.03,0.03,0.03,0.01,0.01,0.01,0.02,0.04,0.29,0.02,0.172578150776,0.00853878042388,20.2111006735
116,0.08,0.09,0.01,0.09,0.08,0.04,0.09,0.03,0.07,0.01,0.07,0.06,0.06,0.01,0.01,0.04,0.12,0.01,0.03,0.200890853456,0.00946759076771,21.2187935014
117,0.12,0.02,0.07,0.01,0.06,0.01,0.05,0.07,0.1,0.02,0.03,0.02,0.01,0.12,0.04,0.08,0.08,0.02,0.07,0.179359830762,0.00892088175668,20.1056168722
118,0.16,0.02,0.02,0.08,0.06,0.02,0.03,0.02,0.02,0.01,0.09,0.07,0.09,0.02,0.02,0.04,0.15,0.03,0.05,0.231418055367,0.00977955311592,23.6634591196
119,0.06,0.08,0.06,0.06,0.02,0.01,0.04,0.11,0.11,0.07,0.09,0.03,0.01,0.01,0.03,0.02,0.09,0.04,0.06,0.158795628927,0.00908516596272,17.4785611598
120,0.06,0.13,0.03,0.14,0.07,0.04,0.01,0.02,0.05,0.03,0.06,0.03,0.08,0.02,0.04,0.01,0.02,0.12,0.04,0.195466811286,0.00935944476316,20.8844452029
121,0.08,0.01,0.01,0.06,0.04,0.09,0.09,0.01,0.04,0.02,0.03,0.07,0.01,0.11,0.04,0.03,0.1,0.09,0.07,0.187439068591,0.00891855060129,21.0167634821
122,0.01,0.01,0.04,0.11,0.08,0.08,0.01,0.02,0.02,0.1,0.04,0.01,0.01,0.02,0.08,0.09,0.08,0.18,0.01,0.181772525678,0.0084197002804,21.5889544312
123,0.04,0.07,0.02,0.18,0.02,0.01,0.06,0.05,0.01,0.03,0.01,0.14,0.05,0.04,0.07,0.05,0.11,0.01,0.03,0.203292537207,0.0100108110177,20.3072994633
124,0.17,0.04,0.03,0.05,0.11,0.04,0.01,0.01,0.02,0.04,0.02,0.05,0.06,0.03,0.02,0.07,0.06,0.15,0.02,0.220054331493,0.00888520579709,24.7663741863
125,0.14,0.06,0.01,0.07,0.06,0.07,0.01,0.02,0.07,0.04,0.1,0.11,0.01,0.04,0.09,0.02,0.05,0.02,0.01,0.215677700677,0.00979922257941,22.0096746379
126,0.03,0.03,0.08,0.1,0.04,0.01,0.01,0.16,0.02,0.03,0.03,0.01,0.04,0.04,0.06,0.09,0.02,0.1,0.1,0.178043877167,0.0091098253283,19.5441592731
127,0.13,0.01,0.22,0.1,0.04,0.09,0.02,0.03,0.05,0.01,0.01,0.05,0.01,0.01,0.04,0.05,0.09,0.02,0.02,0.179489276955,0.010352175942,17.3383139892
128,0.08,0.11,0.02,0.07,0.05,0.05,0.04,0.02,0.05,0.01,0.07,0.01,0.13,0.05,0.07,0.01,0.05,0.08,0.03,0.209814237934,0.00926800920126,22.6385444142
129,0.01,0.01,0.02,0.07,0.01,0.04,0.05,0.08,0.07,0.07,0.02,0.01,0.04,0.02,0.01,0.01,0.06,0.18,0.22,0.180706606987,0.00870010629293,20.7706205997
130,0.01,0.01,0.01,0.03,0.02,0.03,0.1,0.03,0.03,0.02,0.18,0.01,0.01,0.08,0.08,0.02,0.02,0.18,0.13,0.172472907982,0.00926277141726,18.6200112485
131,0.01,0.01,0.04,0.08,0.1,0.01,0.12,0.02,0.02,0.06,0.05,0.01,0.17,0.16,0.01,0.03,0.01,0.01,0.08,0.234344795248,0.00940529173227,24.9162707462
132,0.04,0.08,0.06,0.07,0.04,0.01,0.1,0.03,0.01,0.03,0.09,0.01,0.03,0.02,0.13,0.06,0.03,0.1,0.06,0.180249264834,0.00933996434426,19.2987101653
133,0.06,0.03,0.03,0.03,0.01,0.12,0.02,0.01,0.02,0.07,0.02,0.1,0.01,0.01,0.01,0.07,0.07,0.09,0.22,0.21659215989,0.00925842748686,23.3940547892
134,0.09,0.06,0.11,0.06,0.03,0.02,0.01,0.06,0.15,0.01,0.04,0.08,0.08,0.01,0.02,0.07,0.02,0.02,0.06,0.208448003566,0.00939609959419,22.1845247037
135,0.08,0.01,0.02,0.05,0.01,0.07,0.02,0.01,0.05,0.15,0.09,0.12,0.03,0.02,0.1,0.01,0.08,0.02,0.06,0.224468105398,0.00933109542751,24.0559221735
136,0.09,0.07,0.08,0.06,0.04,0.02,0.08,0.04,0.14,0.08,0.07,0.01,0.03,0.14,0.01,0.01,0.01,0.01,0.01,0.162319684629,0.0090498127438,17.9362478788
137,0.04,0.01,0.03,0.09,0.01,0.01,0.01,0.09,0.09,0.08,0.08,0.02,0.03,0.08,0.01,0.02,0.02,0.06,0.22,0.192733365149,0.00933820144757,20.6392383192
