,agg,portfolioreturn,portfoliostandarddeviation,shy,spy,returnoverrisk
90,0.46,0.0312389923045,0.00137164185023,0.27,0.27,22.7748900336
91,0.63,0.0209364737991,0.00160230233888,0.31,0.06,13.0664939388
92,0.09,0.0350738669331,0.0021786542058,0.47,0.44,16.0988682094
93,0.35,0.018745713662,0.00248533760253,0.54,0.11,7.54252204727
94,0.05,0.0595524950785,0.000683958192823,0.12,0.83,87.0703731652
95,0.5,0.0300718628814,0.00136186285304,0.26,0.24,22.081417974
96,0.86,0.0279857392787,0.00152408624788,0.04,0.1,18.3623068036
97,0.08,0.0264619518602,0.00285467218627,0.61,0.31,9.26969898243
98,0.87,0.0275320715151,0.00153694120099,0.04,0.09,17.9135490006
99,0.71,0.0289628810516,0.00130218698447,0.13,0.16,22.241722116
100,0.35,0.0459424621714,0.000909307011661,0.12,0.53,50.5246980197
101,0.08,0.0316422849096,0.0024679519894,0.53,0.39,12.8212724743
102,0.21,0.014088854622,0.00331100181131,0.71,0.08,4.25516367098
103,0.03,0.0118942082675,0.00414060905273,0.87,0.1,2.87257456959
104,0.09,0.0499673244501,0.00112883621237,0.24,0.67,44.2644591861
105,0.36,0.0364232115713,0.00128697477193,0.26,0.38,28.3014184627
106,0.58,0.0426310615522,0.0012105723303,0.01,0.41,35.2156252749
107,0.72,0.0310993798128,0.00130912458296,0.09,0.19,23.7558596161
108,0.61,0.0380323501056,0.0011884341052,0.06,0.33,32.0020688898
109,0.06,0.0241315792315,0.00310289241451,0.66,0.28,7.77712405322
110,0.58,0.0283851456663,0.00133155161126,0.23,0.19,21.3173454383
111,0.58,0.0186720211987,0.00183016230338,0.38,0.04,10.2023854191
112,0.03,0.0449188314574,0.0016678261997,0.36,0.61,26.9325613577
113,0.11,0.04193703098,0.00161451197303,0.35,0.54,25.975051087
114,0.48,0.0257988653591,0.00163639257617,0.34,0.18,15.7656944518
115,0.08,0.0167488273926,0.00358583420814,0.76,0.16,4.67083150541
116,0.04,0.0308667894392,0.00267036909412,0.57,0.39,11.5589974087
117,0.58,0.019967104461,0.00175364469231,0.36,0.06,11.3860604424
118,0.68,0.0296763427112,0.00127464491974,0.14,0.18,23.2820468286
119,0.08,0.0161012857614,0.00363476909914,0.77,0.15,4.42979603992
120,0.02,0.0447249575898,0.00171618830649,0.37,0.61,26.0606353165
121,0.33,0.0209481324515,0.00239286532492,0.52,0.15,8.75441347798
122,0.41,0.0445155388523,0.000951122989875,0.1,0.49,46.8031362149
123,0.23,0.0565668083836,0.000754168329493,0.04,0.73,75.0055473976
124,0.06,0.0176561629197,0.00359153369204,0.76,0.18,4.9160510338
125,0.19,0.029242106035,0.00226037506946,0.49,0.32,12.9368379744
126,0.35,0.0180981720308,0.00253183327889,0.55,0.1,7.14824794418
127,0.16,0.0331932758504,0.00207506986007,0.45,0.39,15.9962208932
128,0.44,0.0366791192498,0.00114702293525,0.2,0.36,31.9776685561
129,0.6,0.0177646856715,0.0018381876957,0.38,0.02,9.66423924666
130,0.13,0.0358493624035,0.00198410365765,0.43,0.44,18.068291072
131,0.15,0.0589010672298,0.000666666838428,0.06,0.79,88.3515780816
132,0.03,0.0151319164234,0.00389488059887,0.82,0.15,3.88507838411
133,0.12,0.0123439898136,0.003770501347,0.8,0.08,3.27383249005
134,0.28,0.0491181365163,0.000845053753615,0.12,0.6,58.1242747059
135,0.04,0.0645389542603,0.000565985278367,0.05,0.91,114.029386853
136,0.52,0.0440579848712,0.00110643724747,0.03,0.45,39.8196869925
137,0.04,0.00820283234805,0.00438334070121,0.92,0.04,1.87136545096
138,0.01,0.0263999180493,0.00311686142766,0.66,0.33,8.47003264727
139,0.12,0.0136390730759,0.00367271606941,0.78,0.1,3.71362033388
140,0.02,0.0609134983692,0.000670592764128,0.12,0.86,90.8353051623
141,0.03,0.0585172057121,0.000768769567673,0.15,0.82,76.1180048909
142,0.19,0.0111109403621,0.00360659094419,0.77,0.04,3.08073206362
143,0.28,0.0394050120487,0.00129344456491,0.27,0.45,30.4651727006
144,0.96,0.0247441449053,0.00168111892788,0.02,0.02,14.7188545052
145,0.46,0.048075074715,0.00106139395992,0.01,0.53,45.2942795329
146,0.06,0.00664795518974,0.00442611207943,0.93,0.01,1.50198527973
147,0.48,0.0270939486214,0.00156022047093,0.32,0.2,17.3654615653
148,0.1,0.0456284068995,0.00138898390347,0.3,0.6,32.8502056687
149,0.02,0.0110527927687,0.00424224561182,0.89,0.09,2.6054108555
150,0.25,0.0524217647006,0.000780067132495,0.09,0.66,67.2016067809
151,0.47,0.0411459906397,0.00102214842132,0.11,0.42,40.2544188119
152,0.75,0.0297383765221,0.00134585583261,0.09,0.16,22.0962571187
153,0.47,0.0191295751797,0.00208844463577,0.45,0.08,9.15972339034
154,0.11,0.0594206550217,0.000644744041048,0.08,0.81,92.1616195556
155,0.16,0.0467916501051,0.00114138107704,0.24,0.6,40.9956420748
156,0.04,0.0392848306444,0.00204442429063,0.44,0.52,19.2155957178
157,0.78,0.0283773732313,0.00138278162198,0.09,0.13,20.5219484988
158,0.27,0.0553996789605,0.00080756005426,0.03,0.7,68.6013116526
159,0.4,0.0384937903041,0.00111804238766,0.2,0.4,34.4296340899
160,0.01,0.00762121074524,0.0045410368009,0.95,0.04,1.67829750768
161,0.32,0.0350001744697,0.00146463964019,0.31,0.37,23.8967821909
162,0.43,0.0144688299223,0.00253208260062,0.55,0.02,5.71420139246
163,0.05,0.0368885379873,0.00218587680366,0.47,0.48,16.8758540854
164,0.09,0.0383115750889,0.00194166299305,0.42,0.49,19.7313206391
165,0.12,0.0408358215853,0.00165989642388,0.36,0.52,24.6014275335
166,0.41,0.0393352058029,0.00107435401201,0.18,0.41,36.6128905028
167,0.2,0.0113048142297,0.00355569530243,0.76,0.04,3.17935404139
168,0.54,0.0425031077129,0.00111960917914,0.04,0.42,37.9624502056
169,0.18,0.0322859403233,0.00207342213652,0.45,0.37,15.571330003
170,0.4,0.0294282074677,0.00160912977924,0.34,0.26,18.288274723
171,0.04,0.0205061233404,0.00345047691815,0.73,0.23,5.94298232587
172,0.19,0.0156437317803,0.00326663999453,0.7,0.11,4.78893658516
173,0.79,0.0318089552548,0.00144722227878,0.03,0.18,21.9793156319
174,0.44,0.0282610780445,0.00158263062361,0.33,0.23,17.8570271691
175,0.77,0.0268884161014,0.00136864953345,0.12,0.11,19.6459469311
176,0.38,0.0245076683142,0.00198728802358,0.43,0.19,12.3322175867
177,0.12,0.0531391125776,0.000868220059785,0.17,0.71,61.2046588635
178,0.18,0.0471793978403,0.0010691702072,0.22,0.6,44.1271160781
179,0.01,0.025104834787,0.00321465280863,0.68,0.31,7.80950114412
180,0.25,0.0155118917236,0.00306264104576,0.66,0.09,5.06487423496
181,0.17,0.0210838587257,0.0029321391447,0.63,0.2,7.19060647713
182,0.08,0.0290521183849,0.00266093360168,0.57,0.35,10.9180170323
183,0.15,0.0168108612034,0.00332396078622,0.71,0.14,5.05747879853
184,0.37,0.0307892107584,0.00160064086741,0.34,0.29,19.235552075
185,0.58,0.0212621877234,0.00167950785023,0.34,0.08,12.6597727546
186,0.27,0.042448846337,0.00113975602996,0.23,0.5,37.2438006216
187,0.27,0.0560472205917,0.00081946600027,0.02,0.71,68.3948090259
188,0.15,0.0563109007051,0.000704362608143,0.1,0.75,79.9458972611
189,0.12,0.0401882799541,0.00170582788408,0.37,0.51,23.5593991218
190,0.62,0.0323983492926,0.00120872818835,0.14,0.24,26.8036681902
191,0.36,0.0163494210049,0.00262479358307,0.57,0.07,6.22884066403
192,0.1,0.0521038232112,0.000970098100973,0.2,0.7,53.7098497142
193,0.68,0.0348566757606,0.00127529372964,0.06,0.26,27.3322725192
194,0.07,0.0592927011825,0.000669356959814,0.11,0.82,88.5815861226
195,0.25,0.0310528908718,0.00193292028856,0.42,0.33,16.0652723527
196,0.06,0.0578037440525,0.00074662621351,0.14,0.8,77.4199231243
197,0.44,0.0198430368393,0.0021274764596,0.46,0.1,9.32703003587
198,0.23,0.050738933703,0.000822194017125,0.13,0.64,61.7116308878
199,0.13,0.0332591958788,0.00217273201191,0.47,0.4,15.3075463041
200,0.3,0.0294320936851,0.00189025352793,0.41,0.29,15.570447694
201,0.51,0.0322083616425,0.00125182459963,0.22,0.27,25.7291330208
202,0.53,0.0287108595906,0.00138070530849,0.26,0.21,20.7943428725
203,0.2,0.0151900640168,0.00326459483011,0.7,0.1,4.652970677
204,0.6,0.0255351852456,0.00142811481981,0.26,0.14,17.8803446974
205,0.07,0.0359812024602,0.00218210370679,0.47,0.46,16.4892265882
206,0.69,0.034403007997,0.00128778246702,0.06,0.25,26.7149218739
207,0.04,0.0224487482339,0.00330370244363,0.7,0.26,6.79502728134
208,0.24,0.0172606427495,0.00296817659984,0.64,0.12,5.81523442724
209,0.65,0.0252094713213,0.00138848288743,0.23,0.12,18.1561267693
210,0.16,0.050029358261,0.000952815398786,0.19,0.65,52.5068741802
211,0.22,0.0233483113261,0.00258863879804,0.56,0.22,9.01953232864
212,0.18,0.0568925223079,0.000699005508995,0.07,0.75,81.3906637013
213,0.62,0.0401688488667,0.00124518983816,0.02,0.36,32.2592167361
214,0.17,0.0495756904974,0.000956834258751,0.19,0.64,51.8122026297
215,0.37,0.0249613360778,0.00198607469887,0.43,0.2,12.5681758556
216,0.26,0.0195910153783,0.00272657956667,0.59,0.15,7.18519848743
217,0.62,0.0200950583003,0.00166429031076,0.33,0.05,12.0742506102
218,0.36,0.0344805866778,0.00139852891684,0.29,0.35,24.6548972014
219,0.18,0.0212777325933,0.00288207366146,0.62,0.2,7.38278583155
220,0.31,0.0173226765604,0.00272166780373,0.59,0.1,6.36472847151
221,0.56,0.0228170648817,0.00163356543042,0.33,0.11,13.967646754
222,0.34,0.0360354638361,0.00135286649654,0.28,0.38,26.6363783331
223,0.76,0.0247519173403,0.00138022492731,0.16,0.08,17.933249031
224,0.79,0.032456496886,0.00146163196439,0.02,0.19,22.2056561958
225,0.07,0.0489320350837,0.00125583286817,0.27,0.66,38.9638114464
226,0.13,0.0105952387877,0.00386563598831,0.82,0.05,2.74087855652
227,0.48,0.0270939486214,0.00156022047093,0.32,0.2,17.3654615653
228,0.28,0.0258066377941,0.00220843933441,0.48,0.24,11.6854637535
229,0.32,0.017516550428,0.00267374712,0.58,0.1,6.55131156459
230,0.34,0.039273171992,0.00117297357455,0.23,0.43,33.4817193193
231,0.53,0.0377764424271,0.00109435277041,0.12,0.35,34.5194378343
232,0.3,0.0268419271604,0.00207081428931,0.45,0.25,12.9620156182
233,0.25,0.0433561818641,0.00113151697553,0.23,0.52,38.3168638225
234,0.16,0.0208899848581,0.00298239557048,0.64,0.2,7.00443129171
235,0.15,0.0135731530476,0.00356740222649,0.76,0.09,3.80477226447
236,0.06,0.0578037440525,0.00074662621351,0.14,0.8,77.4199231243
237,0.36,0.0448412527766,0.000932931356131,0.13,0.51,48.0649004687
238,0.12,0.0570243623647,0.000700833697397,0.11,0.77,81.3664676462
239,0.52,0.0317546938789,0.00125937468012,0.22,0.26,25.2146516681
240,0.05,0.0342983714627,0.00237798927483,0.51,0.44,14.4232658346
241,0.22,0.0246433945884,0.00249365190208,0.54,0.24,9.8824517439
242,0.58,0.0283851456663,0.00133155161126,0.23,0.19,21.3173454383
243,0.33,0.0267760071321,0.00198212127025,0.43,0.24,13.5087633305
244,0.58,0.0225572709857,0.00160808109033,0.32,0.1,14.0274462037
245,0.27,0.0443914712305,0.00103750406155,0.2,0.53,42.7867927228
246,0.11,0.0626583631776,0.000635600416739,0.03,0.86,98.5813752279
247,0.29,0.0454267605969,0.000960972140896,0.17,0.54,47.2716727818
248,0.61,0.0367372668432,0.00117833771337,0.08,0.31,31.1771968481
249,0.11,0.0108550326836,0.0039201079312,0.83,0.06,2.76906474876
250,0.76,0.0318748752832,0.00138504819254,0.05,0.19,23.0135496042
251,0.47,0.0346705743279,0.00119552622225,0.21,0.32,29.0002625478
252,0.12,0.0596145288893,0.000643880460509,0.07,0.81,92.5863301431
253,0.65,0.0336275125266,0.00122371390353,0.1,0.25,27.479881065
254,0.43,0.0267721209146,0.00169920920345,0.36,0.21,15.7556355393
255,0.21,0.0257446039832,0.00244736189663,0.53,0.26,10.5193285957
256,0.73,0.0287030871557,0.00132144575,0.12,0.15,21.7209727722
257,0.13,0.0216034465176,0.00303717198792,0.65,0.22,7.11301388384
258,0.49,0.0182222396526,0.00209214249973,0.45,0.06,8.70984632019
259,0.15,0.0465977762375,0.00117974220925,0.25,0.6,39.4982699374
260,0.06,0.0293119122809,0.0027139686276,0.58,0.36,10.8003872936
261,0.08,0.0549537836319,0.000853808340791,0.17,0.75,64.363137494
262,0.48,0.0251513237279,0.00167538503315,0.35,0.17,15.0122647811
263,0.21,0.0393429782378,0.00148475096106,0.32,0.47,26.4980318381
264,0.24,0.0133753929625,0.00325695341471,0.7,0.06,4.10671915112
265,0.21,0.0302773954014,0.00211814577283,0.46,0.33,14.2942925788
266,0.21,0.0192691876714,0.00292496671219,0.63,0.16,6.58783144133
267,0.45,0.031692660068,0.00136629678356,0.27,0.28,23.1960291858
268,0.29,0.0376562610228,0.00137558516691,0.29,0.42,27.3747216302
269,0.17,0.0411576492921,0.00148078878026,0.32,0.51,27.7944091964
270,0.41,0.0354499560158,0.00124430743581,0.24,0.35,28.4897084077
271,0.09,0.0551476574995,0.000822962137313,0.16,0.75,67.0111722024
272,0.69,0.0337554663658,0.00128082189588,0.07,0.24,26.3545356886
273,0.38,0.034868334413,0.00133206391482,0.27,0.35,26.1761721979
274,0.44,0.0405643690369,0.00102352750903,0.14,0.42,39.6319284818
275,0.4,0.0488544564029,0.000949467713144,0.04,0.56,51.4545736802
276,0.55,0.0303936905882,0.00128259947659,0.22,0.23,23.6969460404
277,0.37,0.0508630013248,0.00092412324343,0.03,0.6,55.0391970837
278,0.72,0.0336895463375,0.0013344193149,0.05,0.23,25.2465967491
279,0.4,0.0281331242053,0.00169098473957,0.36,0.24,16.6371248344
280,0.08,0.0316422849096,0.0024679519894,0.53,0.39,12.8212724743
281,0.54,0.0295522750894,0.00132846029798,0.24,0.22,22.2455086797
282,0.78,0.0225494985508,0.00142349994228,0.18,0.04,15.8408847665
283,0.07,0.0379238273537,0.00203919395422,0.44,0.49,18.5974596851
284,0.11,0.0341665314059,0.00217552983996,0.47,0.42,15.7049242802
285,0.27,0.0359734300252,0.00153664778504,0.33,0.4,23.410328883
286,0.04,0.0347520392262,0.00238019893549,0.51,0.45,14.6004767535
287,0.05,0.0219950804703,0.00330086329333,0.7,0.25,6.66343271919
288,0.3,0.0443255512022,0.00099493300806,0.18,0.52,44.5512922409
289,0.66,0.0299361366071,0.00126156261267,0.15,0.19,23.7294101034
290,0.36,0.0144067961114,0.00276535255661,0.6,0.04,5.20975022767
291,0.04,0.0464077885874,0.0015272991653,0.33,0.63,30.3855260592
292,0.06,0.037082411855,0.00213616247843,0.46,0.48,17.3593592386
293,0.22,0.0201106031702,0.002827387733,0.61,0.17,7.11278574758
294,0.08,0.0245193269667,0.00300038469993,0.64,0.28,8.17206105844
295,0.03,0.0591647473433,0.000735437994109,0.14,0.83,80.4483149051
296,0.6,0.0235925603521,0.00151916940988,0.29,0.11,15.5299074605
297,0.66,0.0383541778124,0.00129576237165,0.02,0.32,29.5997002627
298,0.83,0.0306418258317,0.00151305081302,0.02,0.15,20.2516832667
299,0.01,0.039998292304,0.00209833979196,0.45,0.54,19.0618757063
300,0.14,0.0237399452788,0.00284149270626,0.61,0.25,8.35474440124
301,0.52,0.0336973187724,0.00118772359981,0.19,0.29,28.3713473218
302,0.23,0.0423208924978,0.00123903810277,0.26,0.51,34.1562478209
303,0.67,0.0275398439501,0.00130982922188,0.18,0.15,21.025522633
304,0.01,0.0646048742886,0.000559006732741,0.07,0.92,115.570833954
305,0.63,0.0293545150043,0.0012702199681,0.18,0.19,23.1097886519
306,0.07,0.0644730342319,0.000596934083922,0.03,0.9,108.006957499
307,0.17,0.014608442414,0.00341660114247,0.73,0.1,4.27572368117
308,0.42,0.0272257886782,0.00169636615962,0.36,0.22,16.0494764198
309,0.06,0.0571562024214,0.000778644764814,0.15,0.79,73.4047219017
310,0.69,0.0259849667917,0.00134541142291,0.19,0.12,19.3137700106
311,0.84,0.0275979915435,0.00147705067986,0.06,0.1,18.6845258052
312,0.05,0.0336508298315,0.00242617810095,0.52,0.43,13.8698926588
313,0.36,0.0247674622102,0.00202945708532,0.44,0.2,12.2039842031
314,0.27,0.0372685132876,0.00145238953791,0.31,0.42,25.6601361514
315,0.49,0.0408861967437,0.0010388621352,0.1,0.41,39.3567109227
316,0.31,0.0438718834386,0.00100151593252,0.18,0.51,43.8054772911
317,0.15,0.0472453178687,0.00113912399328,0.24,0.61,41.4751318974
318,0.52,0.0304596106166,0.00131436016855,0.24,0.24,23.1744778527
319,0.72,0.035632171231,0.00137205740455,0.02,0.26,25.9698837038
320,0.8,0.0287651209666,0.00141829980929,0.07,0.13,20.2814107272
321,0.45,0.0213319939692,0.00199828155346,0.43,0.12,10.6751693385
322,0.23,0.0403782676042,0.00136077286159,0.29,0.48,29.6730400378
323,0.89,0.0266247359879,0.0015626790346,0.04,0.07,17.0378787957
324,0.11,0.0432321142424,0.00152355608115,0.33,0.56,28.3757944833
325,0.46,0.0169930764186,0.00226289246152,0.49,0.05,7.5094493917
326,0.03,0.0209597911039,0.00345343344357,0.73,0.24,6.0692616338
327,0.15,0.0569584423363,0.000689795772628,0.09,0.76,82.5729072233
328,0.34,0.0412157968855,0.00107811981802,0.2,0.46,38.2293286857
329,0.08,0.0607816583125,0.000621220963608,0.08,0.84,97.8422523918
330,0.04,0.0645389542603,0.000565985278367,0.05,0.91,114.029386853
331,0.23,0.0552717251212,0.000747075796535,0.06,0.71,73.9840928826
332,0.3,0.0223091357422,0.00239364156756,0.52,0.18,9.32016557723
333,0.33,0.0313087985503,0.00167539724795,0.36,0.31,18.6873880738
334,0.04,0.0625963293667,0.000592658367474,0.08,0.88,105.619582549
335,0.64,0.0198352644043,0.00164139191437,0.32,0.04,12.0844170309
336,0.64,0.0250155974537,0.00140452943706,0.24,0.12,17.8106608475
337,0.24,0.0444573912589,0.00109136511859,0.22,0.54,40.7355801479
338,0.07,0.0534648265019,0.000963326200705,0.2,0.73,55.5002308281
339,0.39,0.0389474580677,0.00111108373066,0.2,0.41,35.0535760653
340,0.06,0.0578037440525,0.00074662621351,0.14,0.8,77.4199231243
341,0.49,0.0460665297931,0.00108286659789,0.02,0.49,42.5412787529
342,0.23,0.0118864358325,0.00340386451343,0.73,0.04,3.4920414093
343,0.71,0.0283153394205,0.00130821332574,0.14,0.15,21.64428298
344,0.38,0.04976179193,0.000925716810187,0.04,0.58,53.7548755542
345,0.44,0.0153102454211,0.0024411869904,0.53,0.03,6.27163977248
346,0.63,0.0403627227343,0.00127357300347,0.01,0.36,31.6925081047
347,0.04,0.060006162842,0.000679267618643,0.12,0.84,88.3395015383
348,0.77,0.032716290782,0.00142161865376,0.03,0.2,23.0134084801
349,0.51,0.0360936114295,0.00112165811237,0.16,0.33,32.1787994323
350,0.52,0.0200989445178,0.00188916188447,0.4,0.08,10.6390800508
351,0.3,0.043678009571,0.00102373083188,0.19,0.51,42.6655212588
352,0.16,0.024127693014,0.00274130017712,0.59,0.25,8.80155089011
353,0.36,0.0396609197272,0.00112049628621,0.21,0.43,35.3958511199
354,0.48,0.0342169065644,0.00120301200156,0.21,0.31,28.4426975957
355,0.44,0.0256709115199,0.00174299869226,0.37,0.19,14.7280153644
356,0.39,0.0460704160106,0.00092448775445,0.09,0.52,49.8334518644
357,0.53,0.0209403600165,0.00181168073263,0.38,0.09,11.5585266429
358,0.24,0.0256786839548,0.00235018938662,0.51,0.25,10.9262190107
359,0.31,0.023150551241,0.00230051672389,0.5,0.19,10.0631962379
360,0.72,0.0220337969763,0.00144926183143,0.23,0.05,15.2034618579
361,0.35,0.0530654201143,0.000928095648946,0.01,0.64,57.1766715797
362,0.37,0.0417974184883,0.0010194446911,0.17,0.46,41.0001826025
363,0.71,0.0250776312646,0.00136526834493,0.19,0.1,18.3682800218
364,0.56,0.0273498562999,0.00140045000294,0.26,0.18,19.5293343157
365,0.15,0.0582535255986,0.000670803400998,0.07,0.78,86.8414285198
366,0.34,0.0185518397944,0.00253212166094,0.55,0.11,7.32659890739
367,0.56,0.0215219816194,0.00170732031449,0.35,0.09,12.6057081596
368,0.85,0.0252016988864,0.00146961582575,0.09,0.06,17.1484944873
369,0.03,0.0125417498987,0.00409144021182,0.86,0.11,3.06536311161
370,0.23,0.0228946435625,0.00258743923647,0.56,0.21,8.84837921593
371,0.14,0.043166194214,0.0014347821018,0.31,0.55,30.0855399297
372,0.84,0.0237127417564,0.0014523310866,0.12,0.04,16.3273663803
373,0.37,0.0489203764313,0.000901352000963,0.06,0.57,54.2744414823
374,0.89,0.0253296527256,0.00154080825311,0.06,0.05,16.4391985015
375,0.03,0.0662877052862,0.000560737202974,0.03,0.94,118.215279697
376,0.18,0.0555974390456,0.000715435832826,0.09,0.73,77.7112865957
377,0.1,0.0203742832837,0.00323872513151,0.69,0.21,6.29083434263
