curr_date,agg,spy,shy
2017-04-17,-0.000549167153824,0.00885992762287,-0.0001181907721
2017-04-18,0.00402903147211,-0.0029843044514,0.000827077304217
2017-04-19,-0.00155046601537,-0.00183854597186,-0.000472155608872
2017-04-20,-0.00155280907788,0.00813912209695,-0.000118079837553
2017-04-21,0.000274450758032,-0.0031869490029,0.000472434430079
2017-04-24,-0.0014633326817,0.0109979483268,-0.00106272150429
2017-04-25,-0.00329719171535,0.00581865716287,-0.000945795297462
2017-04-26,0.00128646597802,-0.000628841672496,0.000355170848641
2017-04-27,0.000917771348843,0.000838983150896,0.000354676640503
2017-04-28,0.00174203043731,-0.00217945565367,0.000473098538795
2017-05-01,-0.0025774763881,0.00252019252154,-0.000686140702897
2017-05-02,0.00137944909825,0.000377095280235,0.000355077718827
2017-05-03,-0.00101027225117,-0.00121456848956,-0.000709725339059
2017-05-04,-0.000827465291439,0.00117404685688,-0.000118425014061
2017-05-05,0.000184045828339,0.00393706390813,0.000355150823702
2017-05-08,-0.00193188440457,-0.000166819181906,-0.000473433601926
2017-05-09,9.21933644424e-05,-0.000918025178401,-0.000473657847467
2017-05-10,0.00027652671553,0.00179583974842,0.000236935210076
2017-05-11,-9.22894578337e-05,-0.00204270981593,0.000118493014117
2017-05-12,0.00368599999993,-0.00167102503059,0.00118429074294
2017-05-15,-0.000367225036782,0.0055234398639,-0.000118338827608
2017-05-16,0.0012858431439,-0.000915517210679,0.0
2017-05-17,0.00513661950733,-0.017744053815,0.00106468889097
2017-05-18,-0.000547473857764,0.00402849144493,-0.00047262329224
2017-05-19,0.0,0.00650415775082,0.000236375939325
2017-05-22,-0.00063923817335,0.0050774811936,-0.000354480118417
2017-05-23,-0.00191864636133,0.00221276991098,-0.000354783762636
2017-05-24,0.00173929691043,0.00233286681606,0.000591397460272
2017-05-25,0.000456970291116,0.00477943587641,0.0
2017-05-26,-0.000365337409245,-0.000206763892327,-0.000118174002917
2017-05-30,0.00191882142946,-0.00086880185382,0.000354563908988
2017-05-31,0.00100317772419,-0.000248464066546,0.000118240937681
2017-06-01,-0.000456432392603,0.00795227819138,-0.000189137050499
2017-06-02,0.00328817786591,0.00332836276238,0.000709650098211
2017-06-05,-0.00154773954182,-0.000737113167168,-0.000827395267767
2017-06-06,0.00200598851266,-0.00319686644053,0.000354955987889
2017-06-07,-0.00118290804327,0.00185024556986,-0.000354830038842
2017-06-08,-0.00100217176638,0.000492456649589,-0.000236609653003
2017-06-09,-0.000820857200782,-0.00151773242452,-0.000354956957362
2017-06-12,0.0,-0.000205428675649,-0.000118321443656
2017-06-13,0.000273846915147,0.00488993319103,0.0
2017-06-14,0.00319373666795,-0.00126765021935,0.000473460460723
2017-06-15,-0.000636715667825,-0.00192433497464,-0.000354956957362
2017-06-16,0.00063712133296,0.000218464753661,0.000473404440198
2017-06-19,-0.00136434626023,0.00832509159516,-0.000591445890743
2017-06-20,0.00154829767635,-0.00674409025658,0.000118335445277
2017-06-21,0.000181943209852,-0.000246921185444,0.000118238377754
2017-06-22,0.000454573992629,-0.00045274411388,0.00011840237641
2017-06-23,0.000181827458509,0.00119422716842,0.000591870612237
2017-06-26,0.000908706850106,0.00065802263683,0.0
2017-06-27,-0.0029960165052,-0.0080561509552,-0.000591520508631
2017-06-28,0.000364286170725,0.0089504188129,0.00047348225329
2017-06-29,-0.00191146476114,-0.0087888980599,-0.000591590504631
2017-06-30,-0.00127686348726,0.00186454212338,0.0
2017-07-03,-0.0017843002182,0.00169561065952,-0.000746187699174
2017-07-05,0.000550110813808,0.00231204906857,0.000355662362582
2017-07-06,-0.00192402104998,-0.00914449420682,0.000237087246789
2017-07-07,-0.000367174823361,0.00648512007995,-0.000118515524875
2017-07-10,0.000459125586238,0.00107387936191,0.0004739283957
2017-07-11,0.000917885075399,-0.000742653271989,0.000355242332188
2017-07-12,0.0030260606761,0.00751473056365,0.000473618683916
2017-07-13,-0.00109702918928,0.00168031542414,-0.000473394475448
2017-07-14,0.00100679413945,0.00466409696025,0.000473618683916
2017-07-17,0.000457079100016,-0.000122207169608,0.000118292317408
2017-07-18,0.0022848285966,0.000529491327279,0.000236627761196
2017-07-19,0.000273495438814,0.00541401902759,0.0
2017-07-20,0.000273557969427,0.000445342647146,0.0
2017-07-21,0.00173148039313,-0.000890284743688,0.00047314356349
2017-07-24,-0.000909794239618,-0.000243046452276,-0.000354642480882
2017-07-25,-0.00355121554879,0.00243089251646,-0.000591406866172
2017-07-26,0.00191901556294,4.0410534146e-05,0.000709956466712
2017-07-27,-0.00145924909249,-0.00092956719179,-0.000236421083743
2017-07-28,0.0020093951307,-0.0011731029538,0.000591382059435
2017-07-31,-0.000455768228477,-0.000567021860135,-0.000118168613147
2017-08-01,0.00274174498954,0.00222880837914,0.000366758001268
2017-08-02,-0.000729134118483,0.000485171234909,-0.000473113423376
2017-08-03,0.00200658646304,-0.00193980881477,0.000355047440691
2017-08-04,-0.00163846566853,0.0018221215771,-0.000354921426747
2017-08-07,-9.11727200989e-05,0.00185921965596,0.000355047440691
2017-08-08,-0.000911837745092,-0.00246093236074,0.0
2017-08-09,0.000912669952003,-4.0436683504e-05,-0.000118342662808
2017-08-10,0.00100301877841,-0.0141153184765,0.000354963434065
2017-08-11,0.000819825274333,0.00147689457131,0.00130103524687
2017-08-14,-0.000455084381825,0.00991316392287,-0.00082690196555
2017-08-15,-0.00145687647549,-0.000121721395131,-0.000472833775176
2017-08-16,0.0018237685683,0.00174439379076,0.000591372124786
2017-08-17,0.00145640987359,-0.0155908571115,0.000236383017338
2017-08-18,-0.000636254952073,-0.00156316380372,-0.000118122180228
2017-08-21,0.000727608859045,0.000782803484873,0.000236272269451
2017-08-22,-0.000908854340347,0.0104570160178,-0.000118108229026
2017-08-23,0.00227419821209,-0.00358546572017,0.000945415062796
2017-08-24,-0.0012706619908,-0.00233064989175,-0.000944522097378
2017-08-25,0.000727013756345,0.00233609451017,0.000354543954591
2017-08-28,0.000363242795663,4.09447545994e-05,-0.000354418297727
2017-08-29,0.00145244359298,0.00114489814955,0.000472748927976
2017-08-30,-0.000181287590799,0.00473750948958,0.000236227305001
2017-08-31,0.00135986712421,0.00601606318688,0.0
2017-09-01,-0.00226812750507,0.00141417573171,-0.000212816749886
2017-09-05,0.00409199778038,-0.00718205328554,0.000945761955113
2017-09-06,-0.00108671438302,0.00341377754032,-0.00011803472583
2017-09-07,0.00244784218184,-0.000121482864306,0.000590538597187
2017-09-08,-0.00117570769648,-0.0011746710761,-0.000236064221887
2017-09-11,-0.00271643421376,0.0106658790967,-0.000944633346449
2017-09-12,-0.00145266026378,0.00337068805813,-0.000472769170633
2017-09-13,-0.00100018182396,0.000479874217974,-0.000236455007686
2017-09-14,0.000546072616381,-0.000319782785038,0.000118214070318
2017-09-15,-0.000181897571182,0.00134618956977,-0.000118200097403
2017-09-18,-0.000454944938406,0.00212688709718,-0.000591401516568
2017-09-19,-0.000546131435043,0.0010011212518,0.000118366863905
2017-09-20,-0.000819708538624,0.000360031202304,-0.000828304323079
2017-09-21,0.000820381011944,-0.00275934977813,0.000473720974095
