,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
18,0.06,0.06,0.08,0.02,0.01,0.01,0.02,0.02,0.2,0.04,0.02,0.05,0.01,0.03,0.03,0.13,0.02,0.12,0.07,0.112239709054,0.0075677312044,14.8313551344
19,0.04,0.01,0.04,0.02,0.12,0.02,0.1,0.05,0.1,0.03,0.04,0.05,0.03,0.04,0.01,0.15,0.1,0.04,0.01,0.147350009074,0.00676285083844,21.7881500855
20,0.12,0.01,0.04,0.01,0.03,0.09,0.02,0.06,0.01,0.03,0.2,0.02,0.03,0.1,0.04,0.03,0.01,0.12,0.03,0.0979977353157,0.00569830828998,17.1976892665
21,0.11,0.02,0.01,0.05,0.02,0.1,0.04,0.01,0.01,0.03,0.03,0.09,0.24,0.09,0.01,0.06,0.05,0.01,0.02,0.100335650643,0.00503548373926,19.9257223016
22,0.04,0.03,0.1,0.09,0.07,0.05,0.01,0.16,0.01,0.01,0.16,0.02,0.06,0.01,0.02,0.04,0.04,0.05,0.03,0.0955860018208,0.00680229388058,14.0520247285
23,0.01,0.03,0.07,0.01,0.01,0.1,0.01,0.05,0.12,0.11,0.16,0.01,0.1,0.03,0.01,0.05,0.04,0.06,0.02,0.0941601639363,0.00637157558489,14.778160077
24,0.03,0.01,0.01,0.02,0.14,0.01,0.03,0.02,0.11,0.12,0.05,0.01,0.12,0.03,0.11,0.06,0.03,0.08,0.01,0.113677559435,0.006287285125,18.0805478318
25,0.07,0.09,0.02,0.05,0.01,0.01,0.06,0.01,0.13,0.01,0.04,0.03,0.06,0.06,0.02,0.03,0.25,0.01,0.04,0.0938038315779,0.00657045346496,14.2766145561
26,0.07,0.03,0.05,0.03,0.01,0.02,0.01,0.13,0.02,0.08,0.04,0.03,0.04,0.13,0.15,0.07,0.03,0.01,0.05,0.106428438179,0.00602934895298,17.6517297321
27,0.08,0.02,0.07,0.07,0.01,0.07,0.07,0.05,0.1,0.16,0.08,0.01,0.03,0.05,0.02,0.03,0.04,0.03,0.01,0.108915769906,0.00607443601463,17.9301863817
28,0.04,0.24,0.02,0.1,0.04,0.06,0.06,0.04,0.01,0.03,0.01,0.06,0.03,0.02,0.02,0.01,0.07,0.1,0.04,0.0947383398998,0.00547901158126,17.2911370043
29,0.01,0.04,0.06,0.05,0.08,0.07,0.04,0.04,0.06,0.01,0.06,0.09,0.05,0.04,0.01,0.08,0.15,0.02,0.04,0.134983160745,0.00616177355315,21.9065435593
30,0.05,0.01,0.03,0.06,0.08,0.05,0.03,0.03,0.02,0.16,0.14,0.03,0.01,0.1,0.01,0.07,0.07,0.02,0.03,0.125702064754,0.00605294862576,20.7670794065
31,0.19,0.02,0.06,0.13,0.08,0.03,0.01,0.04,0.02,0.03,0.03,0.01,0.02,0.07,0.01,0.04,0.04,0.12,0.05,0.080973042,0.00596604687983,13.5723107161
32,0.01,0.02,0.02,0.05,0.08,0.07,0.02,0.16,0.02,0.02,0.02,0.11,0.01,0.07,0.08,0.01,0.12,0.02,0.09,0.127848123383,0.00677286703239,18.8765145944
33,0.05,0.18,0.01,0.03,0.02,0.02,0.01,0.01,0.02,0.17,0.07,0.06,0.02,0.04,0.05,0.1,0.03,0.06,0.05,0.127285577661,0.00595396954276,21.3782715459
34,0.01,0.01,0.05,0.17,0.01,0.02,0.12,0.11,0.01,0.03,0.05,0.01,0.08,0.08,0.07,0.08,0.02,0.05,0.02,0.0764921464557,0.00583324492828,13.113138124
35,0.07,0.09,0.06,0.06,0.08,0.05,0.02,0.09,0.05,0.03,0.03,0.05,0.07,0.05,0.01,0.03,0.09,0.01,0.06,0.107983214924,0.00613782245923,17.5930821788
36,0.04,0.03,0.09,0.03,0.05,0.01,0.02,0.02,0.02,0.02,0.02,0.05,0.2,0.05,0.05,0.05,0.06,0.18,0.01,0.0687501976882,0.0054539140214,12.6056621755
37,0.04,0.02,0.03,0.04,0.08,0.02,0.08,0.02,0.13,0.04,0.01,0.02,0.03,0.02,0.01,0.06,0.03,0.07,0.25,0.0975942068875,0.00822675402422,11.8630272159
38,0.04,0.03,0.03,0.18,0.01,0.03,0.02,0.1,0.07,0.1,0.08,0.06,0.06,0.01,0.01,0.04,0.06,0.02,0.05,0.0930282137082,0.00654783248372,14.2074822378
39,0.16,0.06,0.01,0.04,0.01,0.02,0.05,0.05,0.12,0.06,0.03,0.08,0.03,0.1,0.01,0.02,0.03,0.07,0.05,0.114046950982,0.00597531361434,19.0863540129
40,0.06,0.01,0.02,0.03,0.11,0.01,0.04,0.04,0.11,0.01,0.02,0.12,0.15,0.02,0.08,0.09,0.03,0.02,0.03,0.151851433375,0.00620419287022,24.4756145644
41,0.06,0.01,0.1,0.12,0.04,0.04,0.15,0.04,0.03,0.01,0.02,0.03,0.05,0.02,0.1,0.01,0.06,0.1,0.01,0.104418325034,0.005341629231,19.5480293593
42,0.04,0.09,0.04,0.04,0.05,0.07,0.01,0.05,0.03,0.05,0.06,0.06,0.03,0.07,0.07,0.01,0.04,0.17,0.02,0.0935134497665,0.00546674463376,17.1058748911
43,0.01,0.01,0.01,0.04,0.09,0.04,0.14,0.01,0.05,0.06,0.19,0.07,0.01,0.01,0.03,0.07,0.09,0.03,0.04,0.162181005793,0.00611077933874,26.5401509043
44,0.06,0.02,0.1,0.03,0.02,0.02,0.23,0.1,0.01,0.05,0.01,0.09,0.01,0.08,0.02,0.07,0.02,0.05,0.01,0.154084727192,0.00561261015178,27.45331014
45,0.04,0.08,0.04,0.16,0.02,0.06,0.08,0.08,0.03,0.05,0.01,0.06,0.09,0.02,0.04,0.07,0.05,0.01,0.01,0.104288125054,0.00555590995457,18.7706650947
46,0.1,0.12,0.04,0.06,0.02,0.02,0.08,0.04,0.03,0.03,0.09,0.11,0.1,0.02,0.01,0.01,0.01,0.02,0.09,0.131537385351,0.00555335291004,23.6861203461
47,0.01,0.02,0.03,0.06,0.01,0.05,0.05,0.07,0.06,0.03,0.03,0.03,0.04,0.1,0.07,0.02,0.01,0.08,0.23,0.0706125479542,0.00718356087841,9.82974170462
48,0.05,0.05,0.02,0.06,0.07,0.09,0.03,0.1,0.03,0.06,0.06,0.01,0.01,0.04,0.05,0.04,0.03,0.06,0.14,0.0934381749679,0.00685799845749,13.6247004935
49,0.06,0.05,0.12,0.03,0.04,0.01,0.02,0.14,0.05,0.09,0.07,0.02,0.08,0.01,0.02,0.02,0.08,0.02,0.07,0.0984635953257,0.00701195482692,14.0422461006
50,0.05,0.09,0.05,0.08,0.16,0.03,0.07,0.01,0.05,0.01,0.12,0.03,0.04,0.01,0.05,0.03,0.02,0.07,0.03,0.130556848525,0.00593324601849,22.0042870493
51,0.01,0.02,0.16,0.04,0.06,0.1,0.16,0.13,0.02,0.05,0.02,0.02,0.05,0.03,0.04,0.01,0.01,0.01,0.06,0.122169931729,0.00636030012293,19.2082023439
52,0.04,0.03,0.03,0.02,0.15,0.06,0.02,0.14,0.09,0.04,0.04,0.01,0.02,0.06,0.11,0.01,0.08,0.03,0.02,0.117243827149,0.00675702977093,17.3513853163
53,0.05,0.01,0.06,0.02,0.14,0.05,0.03,0.02,0.14,0.01,0.04,0.01,0.02,0.21,0.1,0.02,0.02,0.04,0.01,0.113076338638,0.0060466763549,18.7005773091
54,0.09,0.13,0.01,0.01,0.04,0.01,0.08,0.03,0.13,0.01,0.01,0.03,0.15,0.04,0.09,0.03,0.01,0.03,0.07,0.101674450293,0.00593833729748,17.1217034668
55,0.04,0.01,0.03,0.07,0.14,0.12,0.06,0.09,0.08,0.01,0.04,0.03,0.01,0.03,0.06,0.06,0.08,0.03,0.01,0.129845122368,0.00631521919763,20.5606675405
56,0.06,0.02,0.01,0.03,0.06,0.11,0.06,0.02,0.04,0.16,0.02,0.05,0.07,0.11,0.03,0.01,0.02,0.07,0.05,0.108598371734,0.00544803958852,19.9334769818
57,0.04,0.01,0.05,0.06,0.14,0.01,0.1,0.03,0.11,0.01,0.01,0.01,0.02,0.07,0.04,0.1,0.12,0.03,0.04,0.123756467946,0.00676843425439,18.2843569569
58,0.02,0.02,0.05,0.04,0.06,0.05,0.02,0.12,0.01,0.04,0.1,0.16,0.05,0.03,0.03,0.07,0.05,0.03,0.05,0.159446947386,0.00622331239992,25.6209132918
59,0.02,0.1,0.05,0.1,0.04,0.23,0.02,0.03,0.03,0.04,0.04,0.04,0.02,0.04,0.04,0.01,0.07,0.05,0.03,0.0999210311242,0.00534953475968,18.6784525408
60,0.05,0.09,0.01,0.01,0.06,0.2,0.02,0.06,0.04,0.07,0.1,0.01,0.02,0.02,0.08,0.03,0.02,0.07,0.04,0.111002996352,0.00569447297017,19.4931114668
61,0.04,0.05,0.02,0.01,0.05,0.12,0.14,0.14,0.12,0.02,0.02,0.01,0.1,0.05,0.04,0.02,0.01,0.03,0.01,0.101358297432,0.00616914693751,16.4298724699
62,0.15,0.02,0.16,0.01,0.01,0.03,0.1,0.03,0.06,0.06,0.11,0.04,0.06,0.06,0.02,0.01,0.03,0.01,0.03,0.134453521017,0.00557811802271,24.1037426009
63,0.03,0.06,0.05,0.1,0.04,0.03,0.04,0.02,0.11,0.08,0.02,0.03,0.08,0.01,0.06,0.05,0.02,0.08,0.09,0.0908853420822,0.0064226226532,14.1508145488
64,0.02,0.15,0.01,0.05,0.04,0.01,0.02,0.03,0.22,0.01,0.03,0.05,0.01,0.07,0.04,0.02,0.12,0.08,0.02,0.0977945943678,0.00711478052121,13.7452721242
65,0.02,0.08,0.03,0.02,0.06,0.16,0.01,0.01,0.04,0.13,0.01,0.02,0.01,0.05,0.18,0.03,0.08,0.04,0.02,0.12426224629,0.00537443435468,23.1209906177
66,0.01,0.01,0.01,0.06,0.01,0.1,0.26,0.08,0.01,0.03,0.02,0.02,0.01,0.05,0.01,0.09,0.11,0.1,0.01,0.108797240936,0.00583440437414,18.6475317718
67,0.04,0.04,0.02,0.06,0.11,0.06,0.08,0.06,0.05,0.07,0.01,0.03,0.01,0.04,0.12,0.01,0.06,0.05,0.08,0.121757603765,0.00608106576677,20.0224119315
68,0.09,0.23,0.02,0.01,0.04,0.02,0.02,0.04,0.01,0.02,0.04,0.18,0.06,0.03,0.06,0.04,0.05,0.01,0.03,0.172636914636,0.00534718853411,32.2855484775
69,0.05,0.03,0.03,0.01,0.03,0.06,0.07,0.07,0.07,0.06,0.08,0.04,0.12,0.13,0.02,0.02,0.02,0.02,0.07,0.0968883551716,0.00570632121318,16.9791274539
70,0.06,0.02,0.02,0.13,0.08,0.04,0.1,0.01,0.1,0.02,0.03,0.01,0.18,0.01,0.01,0.06,0.08,0.02,0.02,0.0863406385867,0.00593485956201,14.5480508316
71,0.01,0.05,0.09,0.02,0.01,0.02,0.2,0.19,0.11,0.03,0.01,0.01,0.03,0.03,0.02,0.03,0.05,0.06,0.03,0.101593221014,0.00713059446071,14.2475107193
72,0.08,0.18,0.02,0.03,0.01,0.09,0.22,0.05,0.04,0.01,0.03,0.04,0.03,0.01,0.03,0.07,0.02,0.02,0.02,0.139578789915,0.00530776338546,26.2971010158
73,0.02,0.11,0.01,0.05,0.05,0.09,0.03,0.01,0.01,0.12,0.07,0.02,0.11,0.02,0.1,0.01,0.03,0.05,0.09,0.0956161443561,0.00555707920827,17.2061870585
74,0.04,0.05,0.05,0.02,0.02,0.09,0.15,0.02,0.1,0.02,0.1,0.06,0.03,0.05,0.02,0.02,0.02,0.12,0.02,0.121673803898,0.00555921630035,21.8868627023
75,0.07,0.07,0.01,0.08,0.08,0.04,0.02,0.02,0.09,0.02,0.05,0.01,0.02,0.03,0.02,0.06,0.01,0.1,0.2,0.082402107434,0.00743292170641,11.0860992068
76,0.02,0.09,0.02,0.03,0.02,0.07,0.05,0.03,0.19,0.07,0.03,0.05,0.06,0.09,0.05,0.02,0.03,0.03,0.05,0.107429574846,0.00640188789702,16.7809209681
77,0.09,0.01,0.18,0.03,0.06,0.03,0.05,0.11,0.01,0.12,0.02,0.01,0.08,0.01,0.03,0.01,0.07,0.04,0.04,0.106372917215,0.00663650126602,16.028463335
78,0.02,0.05,0.01,0.05,0.05,0.01,0.05,0.11,0.01,0.03,0.05,0.08,0.04,0.15,0.04,0.08,0.07,0.02,0.08,0.112983852946,0.00609390359215,18.5404726606
79,0.02,0.04,0.19,0.13,0.03,0.04,0.02,0.02,0.08,0.04,0.07,0.02,0.01,0.12,0.04,0.02,0.02,0.06,0.03,0.0906515994861,0.00589560180594,15.3761401245
80,0.02,0.09,0.11,0.04,0.05,0.06,0.03,0.06,0.01,0.05,0.01,0.11,0.01,0.12,0.01,0.02,0.03,0.1,0.07,0.118761981635,0.00574115802202,20.6860673717
81,0.01,0.01,0.11,0.05,0.07,0.03,0.02,0.08,0.09,0.07,0.01,0.07,0.02,0.21,0.02,0.03,0.02,0.06,0.02,0.106611109609,0.00605741517565,17.6000994678
82,0.01,0.15,0.05,0.03,0.02,0.01,0.03,0.01,0.05,0.02,0.03,0.01,0.05,0.07,0.12,0.06,0.01,0.24,0.03,0.0630017105021,0.00561478544867,11.220679949
83,0.05,0.02,0.06,0.08,0.11,0.12,0.09,0.01,0.01,0.01,0.01,0.02,0.01,0.09,0.02,0.15,0.08,0.01,0.05,0.128801712265,0.00604763160955,21.2978766864
84,0.04,0.05,0.03,0.04,0.01,0.01,0.01,0.22,0.01,0.06,0.11,0.02,0.06,0.08,0.06,0.12,0.01,0.03,0.03,0.0921777606555,0.00717636131293,12.8446376424
85,0.05,0.01,0.05,0.05,0.04,0.06,0.06,0.02,0.08,0.02,0.03,0.06,0.22,0.04,0.02,0.05,0.02,0.03,0.09,0.0924999581056,0.0058735084384,15.7486720375
86,0.11,0.01,0.01,0.02,0.05,0.09,0.02,0.05,0.04,0.14,0.02,0.01,0.12,0.09,0.03,0.02,0.04,0.05,0.08,0.0832214528318,0.00587265460882,14.171010961
87,0.04,0.01,0.15,0.02,0.05,0.01,0.07,0.05,0.04,0.05,0.07,0.02,0.11,0.05,0.03,0.14,0.04,0.03,0.02,0.11959915312,0.00608387383854,19.6583881084
88,0.01,0.01,0.05,0.07,0.03,0.02,0.07,0.09,0.06,0.09,0.02,0.01,0.07,0.01,0.04,0.08,0.01,0.13,0.13,0.074372451469,0.00716118646878,10.3854929338
89,0.02,0.01,0.04,0.06,0.03,0.08,0.07,0.02,0.04,0.04,0.05,0.01,0.11,0.05,0.04,0.13,0.03,0.09,0.08,0.0850760048531,0.00604197537719,14.0808261441
90,0.03,0.01,0.08,0.03,0.01,0.08,0.12,0.06,0.13,0.07,0.08,0.1,0.05,0.04,0.01,0.02,0.02,0.03,0.03,0.144248042524,0.00602606833039,23.9373393423
91,0.03,0.04,0.07,0.04,0.22,0.07,0.05,0.01,0.02,0.06,0.01,0.04,0.03,0.11,0.02,0.04,0.06,0.05,0.03,0.136637336356,0.00607632738765,22.4868292372
92,0.01,0.08,0.04,0.01,0.01,0.1,0.04,0.01,0.19,0.13,0.02,0.04,0.08,0.08,0.08,0.03,0.01,0.01,0.03,0.115560054035,0.00622373041205,18.567650972
93,0.01,0.02,0.06,0.08,0.01,0.04,0.03,0.01,0.07,0.05,0.03,0.19,0.02,0.01,0.13,0.03,0.08,0.1,0.03,0.161298096392,0.00558511084686,28.8800170336
94,0.02,0.1,0.23,0.16,0.02,0.01,0.12,0.04,0.03,0.01,0.01,0.02,0.07,0.04,0.02,0.01,0.03,0.02,0.04,0.0937678143931,0.00567499923014,16.5229651301
95,0.03,0.14,0.04,0.02,0.02,0.04,0.01,0.01,0.01,0.08,0.03,0.07,0.01,0.09,0.11,0.15,0.07,0.04,0.03,0.13643722734,0.00571269974772,23.8831434112
96,0.05,0.02,0.02,0.03,0.04,0.05,0.02,0.05,0.06,0.24,0.05,0.07,0.03,0.04,0.07,0.11,0.01,0.01,0.03,0.150751660158,0.00626171676347,24.0751324042
97,0.02,0.25,0.11,0.04,0.03,0.02,0.02,0.05,0.02,0.01,0.11,0.04,0.03,0.1,0.02,0.01,0.1,0.01,0.01,0.106266082373,0.00549575391681,19.3360335963
98,0.05,0.06,0.04,0.08,0.04,0.14,0.07,0.05,0.03,0.03,0.1,0.02,0.02,0.08,0.02,0.02,0.07,0.06,0.02,0.0972861672343,0.00545313255654,17.8404185531
99,0.09,0.04,0.01,0.09,0.02,0.04,0.05,0.05,0.03,0.05,0.04,0.08,0.11,0.03,0.11,0.02,0.02,0.07,0.05,0.107645973904,0.00528261666724,20.3773964088
100,0.02,0.07,0.01,0.05,0.04,0.02,0.11,0.09,0.05,0.15,0.09,0.02,0.04,0.01,0.1,0.05,0.01,0.01,0.06,0.126831467136,0.00614897729241,20.6264328367
101,0.03,0.13,0.02,0.08,0.06,0.07,0.11,0.04,0.12,0.08,0.02,0.05,0.02,0.04,0.01,0.06,0.01,0.04,0.01,0.126852971663,0.00591763279893,21.4364385174
102,0.03,0.08,0.1,0.03,0.02,0.02,0.13,0.07,0.03,0.01,0.04,0.08,0.06,0.01,0.01,0.12,0.02,0.07,0.07,0.132732930417,0.00611804431925,21.6953201857
103,0.03,0.01,0.06,0.03,0.02,0.07,0.08,0.03,0.05,0.06,0.02,0.05,0.01,0.08,0.05,0.17,0.04,0.05,0.09,0.128448672566,0.00640164005866,20.0649632578
104,0.02,0.01,0.14,0.06,0.01,0.02,0.04,0.01,0.05,0.21,0.08,0.02,0.04,0.01,0.03,0.02,0.02,0.15,0.06,0.0928920866049,0.00673996391255,13.7822824885
105,0.01,0.08,0.02,0.01,0.12,0.01,0.01,0.04,0.06,0.01,0.05,0.06,0.04,0.02,0.25,0.06,0.02,0.1,0.03,0.140603508988,0.00578768968285,24.293546595
106,0.06,0.06,0.01,0.09,0.07,0.05,0.16,0.02,0.02,0.06,0.02,0.01,0.09,0.01,0.06,0.09,0.06,0.05,0.01,0.113693710694,0.00539335259798,21.0803407767
107,0.21,0.03,0.09,0.02,0.05,0.03,0.01,0.07,0.07,0.05,0.02,0.05,0.04,0.05,0.09,0.02,0.03,0.03,0.04,0.130083607763,0.00578853973017,22.4726120622
108,0.07,0.07,0.03,0.11,0.03,0.03,0.08,0.06,0.13,0.01,0.05,0.09,0.02,0.01,0.05,0.05,0.07,0.03,0.01,0.134448982679,0.00605799225226,22.1936537851
109,0.03,0.09,0.08,0.02,0.04,0.04,0.02,0.02,0.04,0.01,0.16,0.01,0.05,0.03,0.03,0.22,0.04,0.02,0.05,0.126855913942,0.00672594317199,18.8606877427
110,0.06,0.12,0.04,0.01,0.08,0.01,0.02,0.04,0.06,0.16,0.01,0.03,0.12,0.01,0.01,0.03,0.03,0.11,0.05,0.0944405848753,0.00623722983871,15.1414309425
111,0.08,0.03,0.02,0.01,0.01,0.05,0.04,0.01,0.03,0.12,0.06,0.01,0.13,0.08,0.01,0.15,0.07,0.02,0.07,0.0977897277674,0.00609044264254,16.0562595376
112,0.02,0.02,0.04,0.13,0.08,0.13,0.07,0.04,0.06,0.04,0.03,0.04,0.06,0.01,0.07,0.1,0.02,0.03,0.01,0.121664741857,0.00569275456165,21.3718579537
113,0.04,0.06,0.09,0.05,0.07,0.04,0.06,0.01,0.06,0.01,0.07,0.06,0.1,0.04,0.06,0.06,0.03,0.06,0.03,0.122236648164,0.00548841979736,22.2717380735
114,0.04,0.03,0.02,0.01,0.09,0.1,0.03,0.02,0.17,0.01,0.03,0.01,0.05,0.13,0.02,0.01,0.01,0.12,0.1,0.0777294509992,0.0067622118767,11.4946784301
115,0.03,0.12,0.01,0.06,0.08,0.1,0.01,0.09,0.03,0.1,0.03,0.06,0.04,0.05,0.06,0.05,0.03,0.03,0.02,0.121526293067,0.00569349450545,21.3447633875
116,0.07,0.02,0.06,0.03,0.11,0.05,0.01,0.01,0.01,0.15,0.01,0.04,0.02,0.1,0.05,0.04,0.15,0.01,0.06,0.127705627225,0.00623783762448,20.4727399
117,0.06,0.15,0.04,0.1,0.1,0.1,0.09,0.04,0.06,0.03,0.01,0.02,0.01,0.04,0.01,0.05,0.05,0.03,0.01,0.11671664853,0.0056393097798,20.6969741135
118,0.01,0.03,0.02,0.01,0.06,0.01,0.14,0.18,0.05,0.02,0.04,0.06,0.05,0.03,0.03,0.06,0.05,0.07,0.08,0.116606712042,0.00705372235653,16.531230767
119,0.04,0.09,0.04,0.03,0.11,0.01,0.05,0.08,0.07,0.09,0.01,0.12,0.04,0.02,0.02,0.1,0.03,0.04,0.01,0.163552889627,0.00629545827818,25.9795049701
120,0.02,0.02,0.01,0.03,0.09,0.02,0.02,0.02,0.06,0.08,0.1,0.13,0.07,0.01,0.05,0.1,0.03,0.13,0.01,0.149265625658,0.00599451518962,24.9003665745
121,0.01,0.06,0.04,0.04,0.02,0.02,0.05,0.03,0.01,0.06,0.01,0.09,0.04,0.13,0.07,0.08,0.19,0.04,0.01,0.120008797905,0.00559503260432,21.4491686452
122,0.05,0.06,0.08,0.02,0.17,0.03,0.03,0.05,0.06,0.04,0.02,0.02,0.06,0.05,0.11,0.06,0.04,0.01,0.04,0.137102455076,0.00617363476423,22.2077366595
123,0.06,0.1,0.06,0.01,0.03,0.01,0.05,0.01,0.01,0.2,0.01,0.03,0.03,0.03,0.02,0.05,0.17,0.07,0.05,0.111253842244,0.00634716945103,17.5281033699
124,0.05,0.08,0.04,0.03,0.09,0.02,0.06,0.02,0.05,0.12,0.01,0.01,0.03,0.05,0.03,0.06,0.16,0.05,0.04,0.11051823253,0.00633123134109,17.4560407883
125,0.02,0.08,0.08,0.01,0.02,0.04,0.06,0.1,0.01,0.01,0.04,0.06,0.01,0.1,0.05,0.08,0.01,0.17,0.05,0.0968503123462,0.00594981366624,16.2778731872
126,0.02,0.02,0.02,0.04,0.07,0.05,0.01,0.01,0.03,0.16,0.09,0.11,0.01,0.09,0.14,0.01,0.01,0.07,0.04,0.150629227051,0.00546855477585,27.5446133806
127,0.01,0.02,0.06,0.01,0.01,0.13,0.05,0.19,0.03,0.06,0.12,0.09,0.05,0.01,0.05,0.05,0.03,0.02,0.01,0.13658852081,0.00661148840696,20.6592695022
128,0.03,0.15,0.01,0.01,0.1,0.1,0.03,0.11,0.03,0.04,0.11,0.02,0.08,0.01,0.02,0.01,0.02,0.08,0.04,0.0985542251748,0.00607933237758,16.2113566184
129,0.03,0.05,0.03,0.23,0.04,0.05,0.04,0.05,0.1,0.02,0.01,0.03,0.03,0.07,0.01,0.05,0.1,0.05,0.01,0.0718310162924,0.00610641496122,11.763205866
130,0.11,0.05,0.06,0.16,0.02,0.01,0.01,0.06,0.01,0.01,0.02,0.03,0.03,0.15,0.02,0.08,0.01,0.07,0.09,0.0692732040112,0.00593857868055,11.6649467385
131,0.04,0.06,0.06,0.04,0.02,0.02,0.05,0.04,0.01,0.01,0.01,0.02,0.12,0.08,0.05,0.12,0.14,0.02,0.09,0.0866250868356,0.00607615439686,14.2565644613
132,0.06,0.05,0.03,0.04,0.06,0.02,0.04,0.01,0.09,0.03,0.09,0.08,0.02,0.01,0.09,0.21,0.03,0.03,0.01,0.166673530511,0.00656724706668,25.3795127271
133,0.04,0.03,0.05,0.02,0.02,0.04,0.14,0.01,0.03,0.01,0.01,0.01,0.03,0.14,0.11,0.03,0.06,0.07,0.15,0.0926570136844,0.00585714191861,15.8194926761
134,0.03,0.05,0.03,0.01,0.05,0.23,0.15,0.15,0.01,0.01,0.03,0.06,0.02,0.08,0.01,0.02,0.02,0.03,0.01,0.128498935037,0.00582131004701,22.0738861183
135,0.1,0.07,0.09,0.02,0.02,0.01,0.11,0.05,0.03,0.03,0.06,0.01,0.04,0.04,0.17,0.03,0.03,0.06,0.03,0.120380123769,0.00528549488607,22.7755633793
136,0.08,0.01,0.14,0.11,0.04,0.01,0.04,0.05,0.01,0.05,0.02,0.01,0.07,0.16,0.03,0.08,0.04,0.03,0.02,0.0861375710313,0.00557768872617,15.4432373802
