,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
10,0.01,0.08,0.06,0.04,0.07,0.01,0.07,0.1,0.01,0.02,0.02,0.03,0.07,0.18,0.08,0.07,0.02,0.05,0.01,0.0966621551005,0.00540050843736,17.8987138381
11,0.21,0.01,0.01,0.07,0.02,0.12,0.06,0.05,0.05,0.11,0.01,0.01,0.02,0.02,0.01,0.03,0.01,0.09,0.09,0.0948587352886,0.00618541473706,15.3358730693
12,0.03,0.05,0.02,0.04,0.08,0.04,0.17,0.03,0.14,0.08,0.03,0.06,0.04,0.07,0.04,0.02,0.04,0.01,0.01,0.145553362605,0.0057979219971,25.1044016594
13,0.01,0.08,0.02,0.07,0.02,0.04,0.01,0.04,0.07,0.03,0.06,0.06,0.05,0.03,0.24,0.09,0.04,0.01,0.03,0.132610169236,0.00554341095633,23.922124894
14,0.03,0.01,0.06,0.05,0.2,0.04,0.12,0.02,0.03,0.01,0.02,0.02,0.05,0.13,0.01,0.05,0.02,0.08,0.05,0.118499491142,0.00599065691324,19.7807173501
15,0.15,0.04,0.01,0.09,0.01,0.01,0.06,0.05,0.13,0.03,0.07,0.02,0.01,0.1,0.07,0.06,0.01,0.02,0.06,0.106117561649,0.00615599681987,17.2380793483
16,0.01,0.02,0.03,0.07,0.02,0.01,0.09,0.02,0.01,0.15,0.05,0.04,0.08,0.03,0.05,0.13,0.06,0.01,0.12,0.118185623592,0.00644874291926,18.3269243436
17,0.01,0.05,0.03,0.01,0.05,0.02,0.02,0.1,0.03,0.08,0.02,0.01,0.06,0.02,0.19,0.07,0.01,0.1,0.12,0.0950948735456,0.00661861700285,14.3677861258
18,0.01,0.04,0.05,0.16,0.04,0.07,0.13,0.01,0.03,0.05,0.13,0.03,0.04,0.01,0.03,0.01,0.02,0.12,0.02,0.0952643625172,0.00558350682846,17.0617437112
19,0.03,0.02,0.19,0.14,0.08,0.01,0.08,0.01,0.09,0.03,0.08,0.05,0.02,0.03,0.03,0.01,0.04,0.05,0.01,0.125927879341,0.00597038989048,21.0920696388
20,0.05,0.05,0.07,0.08,0.06,0.05,0.02,0.02,0.02,0.12,0.04,0.08,0.13,0.04,0.03,0.01,0.01,0.05,0.07,0.109832045692,0.00562190152401,19.5364584781
21,0.04,0.08,0.13,0.05,0.09,0.1,0.01,0.03,0.1,0.01,0.06,0.02,0.01,0.01,0.01,0.05,0.08,0.07,0.05,0.11094766433,0.00653988950665,16.964761288
22,0.13,0.13,0.09,0.05,0.1,0.08,0.03,0.04,0.02,0.02,0.06,0.01,0.05,0.04,0.01,0.02,0.01,0.02,0.09,0.110029545969,0.00589326761775,18.6703800176
23,0.06,0.06,0.07,0.02,0.01,0.01,0.31,0.01,0.07,0.09,0.04,0.05,0.04,0.01,0.01,0.02,0.09,0.01,0.02,0.156466098442,0.00544602695547,28.7303202355
24,0.04,0.02,0.02,0.18,0.01,0.04,0.03,0.02,0.02,0.02,0.05,0.11,0.21,0.04,0.08,0.02,0.03,0.02,0.04,0.0924126451302,0.00521911110479,17.7065870557
25,0.01,0.03,0.04,0.04,0.07,0.13,0.01,0.01,0.1,0.04,0.03,0.07,0.01,0.03,0.06,0.15,0.02,0.11,0.04,0.131061275482,0.00640485137492,20.4628129226
26,0.03,0.06,0.03,0.02,0.01,0.06,0.06,0.02,0.02,0.15,0.08,0.02,0.03,0.07,0.03,0.09,0.13,0.05,0.04,0.108674532542,0.00595566973974,18.2472395702
27,0.06,0.12,0.04,0.02,0.02,0.01,0.02,0.1,0.05,0.02,0.04,0.1,0.02,0.05,0.08,0.03,0.07,0.1,0.05,0.117945247387,0.00596387456534,19.7766143629
28,0.01,0.02,0.03,0.02,0.06,0.09,0.01,0.06,0.01,0.05,0.01,0.02,0.01,0.23,0.07,0.01,0.04,0.12,0.13,0.0651301234346,0.00610738362956,10.6641611834
29,0.01,0.03,0.01,0.05,0.04,0.04,0.02,0.01,0.18,0.03,0.02,0.05,0.03,0.05,0.01,0.01,0.04,0.23,0.14,0.0617673386587,0.00757931079949,8.14946639513
30,0.03,0.01,0.06,0.06,0.09,0.09,0.03,0.03,0.05,0.15,0.02,0.04,0.06,0.02,0.12,0.03,0.04,0.05,0.02,0.126504187303,0.0056898654128,22.2332477353
31,0.01,0.19,0.11,0.07,0.01,0.01,0.12,0.04,0.07,0.02,0.08,0.07,0.01,0.1,0.01,0.02,0.02,0.03,0.01,0.124788266777,0.00530955824439,23.5025704649
32,0.03,0.02,0.05,0.05,0.17,0.11,0.03,0.01,0.01,0.07,0.01,0.09,0.05,0.04,0.06,0.07,0.02,0.08,0.03,0.14972170874,0.00573526687009,26.1054475984
33,0.05,0.02,0.04,0.07,0.04,0.01,0.11,0.01,0.03,0.04,0.04,0.07,0.08,0.15,0.06,0.02,0.01,0.06,0.09,0.106392409152,0.00528431454108,20.1336253406
34,0.01,0.06,0.16,0.06,0.09,0.01,0.01,0.07,0.01,0.01,0.04,0.04,0.06,0.07,0.1,0.13,0.01,0.03,0.03,0.125237426623,0.00597738834184,20.9518638343
35,0.09,0.02,0.15,0.09,0.02,0.01,0.05,0.02,0.01,0.01,0.06,0.01,0.01,0.05,0.01,0.06,0.15,0.12,0.06,0.0823947229765,0.00639058694959,12.8931385531
36,0.06,0.07,0.05,0.04,0.01,0.03,0.04,0.06,0.07,0.04,0.09,0.03,0.17,0.01,0.06,0.09,0.04,0.01,0.03,0.101005697162,0.00585572338862,17.2490554042
37,0.04,0.11,0.09,0.08,0.07,0.05,0.07,0.05,0.01,0.01,0.09,0.05,0.06,0.1,0.03,0.03,0.02,0.01,0.03,0.11742629778,0.00521461182758,22.518703532
38,0.03,0.06,0.02,0.1,0.07,0.02,0.06,0.02,0.02,0.1,0.04,0.02,0.11,0.06,0.03,0.03,0.15,0.05,0.01,0.0860323745822,0.00560377649357,15.3525706603
39,0.02,0.01,0.08,0.1,0.01,0.05,0.11,0.02,0.01,0.05,0.07,0.11,0.05,0.01,0.01,0.05,0.05,0.07,0.12,0.127063700138,0.0061377544787,20.7019848349
40,0.02,0.05,0.2,0.2,0.07,0.02,0.07,0.03,0.08,0.05,0.02,0.02,0.03,0.07,0.01,0.01,0.02,0.02,0.01,0.0980884562572,0.00591917604578,16.5713024074
41,0.07,0.01,0.17,0.03,0.07,0.03,0.02,0.11,0.01,0.07,0.06,0.01,0.04,0.06,0.06,0.05,0.02,0.01,0.1,0.113156498125,0.00682652261478,16.5760086812
42,0.03,0.01,0.05,0.03,0.06,0.06,0.01,0.02,0.03,0.02,0.24,0.01,0.05,0.04,0.04,0.03,0.02,0.22,0.03,0.0784131259478,0.00616863412092,12.7115864567
43,0.02,0.03,0.08,0.02,0.06,0.02,0.01,0.04,0.05,0.01,0.04,0.07,0.15,0.01,0.02,0.06,0.08,0.03,0.2,0.0999044501259,0.0071404146334,13.9914073979
44,0.05,0.05,0.12,0.01,0.06,0.02,0.13,0.01,0.02,0.19,0.04,0.08,0.02,0.05,0.03,0.01,0.02,0.07,0.02,0.155183920655,0.00562530993749,27.586732532
45,0.02,0.02,0.09,0.08,0.04,0.05,0.01,0.02,0.06,0.01,0.05,0.01,0.25,0.06,0.01,0.11,0.05,0.02,0.04,0.0658731184588,0.00596012514096,11.0523045911
46,0.09,0.01,0.12,0.07,0.01,0.01,0.14,0.03,0.06,0.18,0.06,0.01,0.01,0.01,0.04,0.07,0.03,0.03,0.02,0.133515496718,0.00613977670933,21.7459857319
47,0.01,0.16,0.03,0.02,0.07,0.08,0.01,0.02,0.03,0.09,0.09,0.05,0.03,0.03,0.1,0.07,0.04,0.03,0.04,0.135406319453,0.00564977983701,23.9666541634
48,0.02,0.01,0.1,0.03,0.02,0.05,0.01,0.12,0.01,0.09,0.09,0.02,0.02,0.04,0.08,0.09,0.03,0.03,0.14,0.106353965454,0.00724677733081,14.6760360639
49,0.02,0.02,0.01,0.05,0.02,0.05,0.08,0.01,0.06,0.02,0.16,0.01,0.03,0.15,0.06,0.02,0.09,0.08,0.06,0.0845579054797,0.00568232725315,14.8808580908
50,0.13,0.01,0.04,0.06,0.06,0.1,0.06,0.07,0.05,0.03,0.01,0.04,0.03,0.06,0.06,0.08,0.01,0.07,0.03,0.117381768269,0.00569952375697,20.5950134213
51,0.01,0.09,0.05,0.05,0.02,0.04,0.08,0.06,0.01,0.13,0.02,0.05,0.11,0.01,0.11,0.02,0.04,0.09,0.01,0.104330562721,0.00530629828581,19.661646802
52,0.03,0.05,0.01,0.08,0.03,0.05,0.08,0.01,0.01,0.08,0.03,0.09,0.02,0.03,0.12,0.09,0.04,0.04,0.11,0.140070086615,0.00582664325719,24.039585132
53,0.04,0.06,0.03,0.01,0.13,0.09,0.01,0.09,0.02,0.06,0.02,0.03,0.03,0.14,0.02,0.04,0.01,0.16,0.01,0.0896594323961,0.00584757520483,15.3327540486
54,0.13,0.07,0.02,0.03,0.16,0.01,0.04,0.15,0.07,0.06,0.02,0.03,0.03,0.06,0.03,0.01,0.01,0.02,0.05,0.124864859909,0.006836460763,18.2645471447
55,0.14,0.06,0.06,0.07,0.01,0.04,0.07,0.01,0.03,0.07,0.07,0.01,0.02,0.01,0.01,0.06,0.08,0.01,0.17,0.106213532925,0.00677837615061,15.669465749
56,0.04,0.13,0.12,0.02,0.06,0.02,0.03,0.1,0.02,0.01,0.01,0.23,0.01,0.01,0.02,0.01,0.07,0.02,0.07,0.190198020424,0.00612030427553,31.076562841
57,0.1,0.06,0.07,0.04,0.02,0.01,0.07,0.01,0.14,0.05,0.03,0.1,0.04,0.05,0.08,0.03,0.03,0.03,0.04,0.146296354568,0.00586790008793,24.9316369358
58,0.04,0.06,0.01,0.02,0.05,0.06,0.09,0.01,0.04,0.04,0.04,0.12,0.11,0.03,0.08,0.04,0.05,0.08,0.03,0.139835923605,0.00511920800154,27.3159292537
59,0.16,0.14,0.07,0.03,0.01,0.02,0.03,0.04,0.02,0.07,0.01,0.02,0.01,0.07,0.04,0.21,0.01,0.03,0.01,0.128886500578,0.00614885067587,20.9610718119
60,0.03,0.01,0.04,0.14,0.03,0.05,0.01,0.08,0.14,0.16,0.02,0.01,0.03,0.02,0.08,0.07,0.04,0.02,0.02,0.0981433211629,0.0068018475617,14.428921006
61,0.03,0.03,0.25,0.02,0.03,0.02,0.01,0.03,0.03,0.05,0.02,0.11,0.04,0.19,0.01,0.04,0.03,0.02,0.04,0.134336177824,0.00570254907102,23.5572155804
62,0.12,0.04,0.09,0.06,0.06,0.02,0.23,0.04,0.13,0.01,0.01,0.05,0.07,0.01,0.01,0.01,0.01,0.02,0.01,0.143537669408,0.00566152898959,25.3531633719
63,0.1,0.06,0.01,0.13,0.02,0.07,0.04,0.01,0.1,0.01,0.1,0.02,0.02,0.01,0.07,0.02,0.16,0.02,0.03,0.10021486606,0.00601203807923,16.6690338184
64,0.02,0.09,0.02,0.01,0.1,0.06,0.02,0.03,0.02,0.04,0.05,0.18,0.09,0.06,0.06,0.04,0.03,0.06,0.02,0.166710861601,0.00524859617661,31.7629430788
65,0.09,0.01,0.02,0.02,0.28,0.07,0.05,0.02,0.02,0.04,0.05,0.12,0.05,0.03,0.01,0.01,0.04,0.06,0.01,0.183752930729,0.00623643952192,29.4643971265
66,0.11,0.01,0.02,0.06,0.05,0.02,0.01,0.02,0.04,0.08,0.04,0.05,0.09,0.01,0.01,0.26,0.02,0.03,0.07,0.131323101404,0.0071255110196,18.4299906411
67,0.09,0.21,0.07,0.02,0.03,0.05,0.02,0.09,0.01,0.1,0.05,0.01,0.01,0.1,0.02,0.02,0.02,0.07,0.01,0.093712929532,0.00561799519731,16.6808489934
68,0.08,0.01,0.04,0.02,0.06,0.1,0.04,0.01,0.03,0.08,0.01,0.11,0.03,0.09,0.01,0.04,0.12,0.05,0.07,0.137228981184,0.00579065401522,23.6983561482
69,0.08,0.06,0.01,0.07,0.04,0.01,0.04,0.06,0.04,0.07,0.02,0.16,0.08,0.02,0.03,0.07,0.09,0.04,0.01,0.151431285917,0.00567623522779,26.6781202399
70,0.01,0.1,0.07,0.02,0.05,0.06,0.07,0.03,0.05,0.03,0.01,0.13,0.01,0.01,0.03,0.07,0.03,0.2,0.02,0.134250189701,0.00575190101914,23.3401425466
71,0.1,0.05,0.03,0.1,0.07,0.04,0.01,0.03,0.02,0.03,0.11,0.03,0.02,0.05,0.21,0.01,0.02,0.04,0.03,0.122297576198,0.0052494744151,23.297108725
72,0.07,0.05,0.07,0.01,0.16,0.09,0.04,0.1,0.01,0.04,0.03,0.07,0.04,0.02,0.02,0.01,0.07,0.09,0.01,0.135153556802,0.00608386156312,22.2150940483
73,0.13,0.05,0.02,0.02,0.01,0.11,0.03,0.04,0.01,0.11,0.02,0.13,0.03,0.06,0.06,0.12,0.03,0.01,0.01,0.167204575157,0.00536317620108,31.1764090696
74,0.07,0.03,0.05,0.01,0.03,0.02,0.05,0.04,0.02,0.08,0.09,0.02,0.03,0.04,0.01,0.06,0.08,0.15,0.12,0.0870783260797,0.0067367980795,12.9257734983
75,0.05,0.05,0.03,0.2,0.04,0.01,0.03,0.11,0.1,0.09,0.05,0.01,0.09,0.01,0.03,0.01,0.04,0.03,0.02,0.0695087948812,0.00653578134535,10.6351163248
76,0.06,0.14,0.01,0.02,0.13,0.06,0.1,0.01,0.01,0.06,0.04,0.03,0.02,0.09,0.1,0.02,0.03,0.05,0.02,0.135184563236,0.0051496162273,26.2513859808
77,0.13,0.01,0.04,0.12,0.02,0.11,0.03,0.03,0.08,0.03,0.01,0.02,0.01,0.17,0.06,0.01,0.04,0.06,0.02,0.0809186122801,0.00532599754152,15.1931373699
78,0.03,0.09,0.12,0.11,0.04,0.02,0.02,0.09,0.02,0.04,0.04,0.04,0.08,0.05,0.02,0.03,0.14,0.01,0.01,0.0927284908619,0.00592617609236,15.6472722742
79,0.03,0.16,0.15,0.01,0.04,0.02,0.04,0.07,0.14,0.03,0.02,0.02,0.07,0.01,0.06,0.06,0.02,0.01,0.04,0.117092616698,0.00652398413827,17.9480228978
80,0.11,0.06,0.04,0.11,0.05,0.03,0.01,0.05,0.07,0.07,0.06,0.06,0.04,0.03,0.03,0.12,0.04,0.01,0.01,0.129252984987,0.00606030989415,21.3277847576
81,0.01,0.08,0.01,0.06,0.08,0.16,0.09,0.09,0.08,0.09,0.02,0.03,0.02,0.01,0.01,0.04,0.07,0.01,0.04,0.120804194884,0.00623101534309,19.3875617748
82,0.14,0.03,0.03,0.01,0.06,0.02,0.01,0.14,0.07,0.01,0.14,0.08,0.01,0.05,0.08,0.03,0.02,0.01,0.06,0.144546347204,0.0065247616655,22.1535060764
83,0.05,0.04,0.13,0.03,0.08,0.02,0.02,0.02,0.01,0.02,0.02,0.08,0.08,0.05,0.08,0.15,0.01,0.02,0.09,0.145112375726,0.00615988643439,23.5576381597
84,0.01,0.03,0.01,0.01,0.02,0.08,0.06,0.05,0.11,0.1,0.01,0.03,0.03,0.04,0.03,0.01,0.32,0.02,0.03,0.0994003078263,0.00700391118501,14.1921142631
85,0.18,0.08,0.03,0.07,0.02,0.03,0.08,0.05,0.05,0.03,0.07,0.05,0.03,0.01,0.01,0.04,0.04,0.09,0.04,0.112978761819,0.00571786932978,19.7588918708
86,0.01,0.11,0.07,0.04,0.15,0.03,0.01,0.03,0.07,0.05,0.03,0.07,0.01,0.08,0.03,0.06,0.02,0.08,0.05,0.132305645266,0.0062725880034,21.0926726248
87,0.03,0.09,0.04,0.01,0.01,0.01,0.05,0.01,0.03,0.06,0.06,0.07,0.13,0.15,0.02,0.18,0.01,0.03,0.01,0.118362874148,0.00568108266812,20.8345628929
88,0.01,0.1,0.01,0.01,0.03,0.03,0.04,0.02,0.05,0.02,0.15,0.03,0.21,0.02,0.02,0.02,0.03,0.01,0.19,0.0798713674127,0.00657725131774,12.1435784576
89,0.06,0.07,0.05,0.08,0.03,0.03,0.12,0.01,0.04,0.01,0.01,0.01,0.03,0.05,0.07,0.15,0.06,0.11,0.01,0.103703043541,0.00570494552176,18.177744756
90,0.01,0.01,0.11,0.05,0.02,0.02,0.03,0.09,0.1,0.1,0.19,0.04,0.02,0.07,0.03,0.01,0.03,0.03,0.04,0.115353564491,0.00664917620418,17.3485497975
91,0.02,0.05,0.03,0.02,0.08,0.1,0.04,0.02,0.14,0.05,0.05,0.03,0.05,0.04,0.02,0.12,0.09,0.04,0.01,0.123265504276,0.00657437313443,18.7493927947
92,0.04,0.01,0.09,0.06,0.06,0.06,0.13,0.08,0.01,0.04,0.05,0.04,0.18,0.02,0.04,0.01,0.05,0.02,0.01,0.106555059847,0.00539456181405,19.7523104787
93,0.07,0.08,0.08,0.01,0.05,0.01,0.17,0.06,0.01,0.02,0.03,0.08,0.07,0.03,0.04,0.03,0.01,0.03,0.12,0.141302010357,0.00581442469694,24.3019761579
94,0.03,0.02,0.01,0.1,0.03,0.11,0.02,0.07,0.03,0.02,0.09,0.01,0.02,0.14,0.1,0.04,0.12,0.03,0.01,0.0841708107807,0.00553984554033,15.1937107575
95,0.03,0.01,0.04,0.14,0.04,0.09,0.08,0.04,0.05,0.04,0.14,0.09,0.04,0.01,0.01,0.02,0.03,0.07,0.03,0.122324808925,0.00574768279022,21.2824564941
96,0.01,0.03,0.04,0.02,0.05,0.01,0.01,0.08,0.04,0.04,0.13,0.1,0.12,0.05,0.08,0.06,0.1,0.02,0.01,0.131477218743,0.00576610409578,22.8017421398
97,0.07,0.01,0.02,0.03,0.01,0.2,0.02,0.01,0.06,0.04,0.07,0.03,0.01,0.05,0.05,0.11,0.06,0.05,0.1,0.111772537963,0.00617146876251,18.1111729256
98,0.04,0.02,0.01,0.01,0.11,0.01,0.01,0.08,0.06,0.01,0.17,0.04,0.04,0.16,0.02,0.07,0.02,0.01,0.11,0.115801835181,0.00667464417701,17.3495143876
99,0.03,0.08,0.02,0.21,0.11,0.03,0.04,0.02,0.01,0.01,0.11,0.14,0.04,0.02,0.04,0.02,0.01,0.01,0.05,0.146826883424,0.00561011024587,26.1718356661
100,0.06,0.03,0.04,0.02,0.08,0.08,0.02,0.01,0.02,0.15,0.2,0.02,0.12,0.01,0.02,0.02,0.03,0.04,0.03,0.11753895623,0.00582904194932,20.1643695913
101,0.03,0.01,0.09,0.01,0.06,0.07,0.02,0.17,0.01,0.02,0.03,0.03,0.02,0.13,0.08,0.09,0.04,0.01,0.08,0.109085668932,0.00679589564166,16.0516986552
102,0.01,0.13,0.02,0.02,0.06,0.06,0.04,0.07,0.09,0.03,0.03,0.02,0.03,0.2,0.04,0.03,0.1,0.01,0.01,0.0930017523697,0.00569257182519,16.3373876036
103,0.07,0.04,0.01,0.06,0.05,0.02,0.09,0.03,0.13,0.03,0.03,0.04,0.08,0.1,0.02,0.13,0.01,0.02,0.04,0.116044894397,0.00630832818018,18.3955068732
104,0.01,0.02,0.05,0.02,0.04,0.07,0.1,0.05,0.03,0.05,0.03,0.02,0.12,0.06,0.01,0.05,0.05,0.07,0.15,0.0818993290202,0.00639048422721,12.8158252346
105,0.09,0.04,0.14,0.1,0.06,0.01,0.02,0.05,0.05,0.03,0.02,0.07,0.06,0.14,0.02,0.05,0.01,0.01,0.03,0.115636826716,0.00556766623925,20.7693532168
106,0.06,0.01,0.09,0.02,0.01,0.19,0.19,0.02,0.01,0.03,0.01,0.03,0.09,0.02,0.01,0.06,0.05,0.06,0.04,0.117238870207,0.00537029107757,21.8310085083
107,0.04,0.02,0.05,0.07,0.04,0.06,0.08,0.01,0.04,0.02,0.09,0.11,0.15,0.08,0.02,0.01,0.01,0.03,0.07,0.119925228938,0.00524173793701,22.8789058856
108,0.03,0.05,0.05,0.02,0.04,0.02,0.02,0.02,0.05,0.19,0.08,0.06,0.09,0.01,0.08,0.02,0.04,0.01,0.12,0.127424779458,0.00639667853114,19.9204601009
109,0.05,0.05,0.07,0.03,0.04,0.04,0.09,0.03,0.09,0.08,0.03,0.01,0.02,0.03,0.02,0.08,0.15,0.03,0.06,0.113751747941,0.00657846719762,17.2915277258
110,0.02,0.01,0.16,0.01,0.01,0.04,0.1,0.07,0.05,0.15,0.01,0.05,0.02,0.07,0.04,0.04,0.03,0.01,0.11,0.130568929245,0.00669945200317,19.4894939442
111,0.01,0.01,0.01,0.03,0.09,0.1,0.06,0.13,0.02,0.1,0.01,0.02,0.06,0.03,0.01,0.16,0.01,0.01,0.13,0.115038361733,0.00741966651932,15.5045191632
112,0.09,0.11,0.08,0.01,0.09,0.03,0.07,0.01,0.04,0.08,0.01,0.02,0.03,0.1,0.12,0.07,0.01,0.01,0.02,0.13974269248,0.00531941765788,26.2702990191
113,0.04,0.12,0.03,0.16,0.09,0.02,0.08,0.01,0.04,0.02,0.01,0.14,0.02,0.05,0.03,0.07,0.04,0.02,0.01,0.155173456939,0.00544858434483,28.4795916
114,0.05,0.01,0.03,0.04,0.01,0.02,0.01,0.05,0.06,0.09,0.09,0.02,0.03,0.14,0.09,0.06,0.05,0.13,0.02,0.081617433995,0.00580637016312,14.0565330322
115,0.12,0.08,0.14,0.03,0.05,0.06,0.04,0.1,0.07,0.02,0.02,0.04,0.01,0.04,0.01,0.11,0.03,0.02,0.01,0.133419747121,0.00626130272711,21.308624249
116,0.03,0.02,0.02,0.01,0.09,0.09,0.04,0.1,0.11,0.04,0.03,0.08,0.04,0.1,0.11,0.03,0.01,0.04,0.01,0.136359471785,0.00590557183639,23.0899691957
117,0.07,0.07,0.08,0.01,0.03,0.05,0.01,0.03,0.02,0.1,0.01,0.02,0.11,0.03,0.05,0.01,0.04,0.12,0.14,0.0738724375591,0.00638835346959,11.5636114862
118,0.06,0.11,0.02,0.14,0.16,0.01,0.01,0.05,0.01,0.02,0.03,0.01,0.12,0.08,0.02,0.01,0.01,0.02,0.11,0.0778034298236,0.00617887675244,12.5918403847
119,0.02,0.01,0.06,0.03,0.08,0.06,0.02,0.05,0.01,0.03,0.06,0.07,0.06,0.04,0.15,0.04,0.11,0.08,0.02,0.125888454594,0.00556511877664,22.6209825246
120,0.03,0.06,0.07,0.14,0.01,0.04,0.06,0.06,0.01,0.13,0.02,0.03,0.07,0.02,0.08,0.01,0.1,0.02,0.04,0.0928770462099,0.00579069182314,16.0390241868
121,0.09,0.11,0.03,0.07,0.01,0.06,0.05,0.01,0.04,0.02,0.07,0.05,0.05,0.06,0.16,0.05,0.01,0.03,0.03,0.123069431569,0.00497125668088,24.7562013932
122,0.04,0.06,0.07,0.06,0.07,0.05,0.04,0.01,0.09,0.01,0.03,0.01,0.04,0.05,0.11,0.01,0.01,0.08,0.16,0.0906084948951,0.00653983617963,13.8548569729
123,0.01,0.01,0.1,0.28,0.01,0.02,0.02,0.03,0.02,0.04,0.01,0.04,0.03,0.02,0.09,0.06,0.1,0.03,0.08,0.0774437728215,0.00631877538998,12.2561363622
124,0.03,0.01,0.01,0.02,0.11,0.02,0.12,0.12,0.07,0.02,0.03,0.01,0.11,0.11,0.05,0.13,0.01,0.01,0.01,0.114908769507,0.00632549140363,18.165983032
125,0.06,0.11,0.04,0.14,0.04,0.04,0.04,0.01,0.09,0.02,0.04,0.03,0.02,0.01,0.02,0.06,0.01,0.05,0.17,0.0918138197436,0.00693381711002,13.2414539188
126,0.02,0.06,0.11,0.01,0.08,0.12,0.02,0.04,0.09,0.08,0.01,0.02,0.05,0.04,0.01,0.01,0.08,0.08,0.07,0.0976795783092,0.00643120016789,15.1883903096
127,0.06,0.01,0.08,0.02,0.03,0.27,0.07,0.06,0.01,0.05,0.01,0.02,0.01,0.08,0.04,0.11,0.02,0.02,0.03,0.123724077157,0.00564769559883,21.9070017128
128,0.07,0.04,0.04,0.01,0.06,0.02,0.04,0.03,0.01,0.2,0.13,0.09,0.03,0.05,0.03,0.12,0.01,0.01,0.01,0.170659456372,0.00590965249192,28.878086589
129,0.01,0.02,0.06,0.04,0.18,0.01,0.09,0.07,0.04,0.16,0.04,0.01,0.05,0.05,0.02,0.01,0.06,0.03,0.05,0.12577746436,0.00666534192406,18.8703694113
130,0.12,0.11,0.01,0.09,0.12,0.04,0.02,0.01,0.03,0.02,0.1,0.05,0.05,0.01,0.03,0.04,0.01,0.03,0.11,0.124865209691,0.00615919326253,20.2729812768
131,0.01,0.03,0.03,0.01,0.05,0.09,0.03,0.07,0.1,0.08,0.01,0.14,0.02,0.02,0.08,0.03,0.08,0.08,0.04,0.150351564745,0.00614893913434,24.4516267702
132,0.01,0.08,0.04,0.06,0.06,0.06,0.11,0.13,0.09,0.09,0.06,0.01,0.04,0.02,0.02,0.03,0.01,0.03,0.05,0.106164067484,0.00661456609704,16.0500425767
133,0.13,0.09,0.09,0.08,0.01,0.01,0.01,0.1,0.07,0.01,0.02,0.02,0.04,0.01,0.09,0.05,0.03,0.06,0.08,0.09161166154,0.00641296977952,14.2853724077
134,0.03,0.06,0.05,0.02,0.18,0.08,0.1,0.01,0.04,0.02,0.03,0.03,0.11,0.01,0.1,0.01,0.03,0.05,0.04,0.134197054083,0.00560070816074,23.960729649
135,0.03,0.05,0.05,0.06,0.05,0.01,0.08,0.1,0.01,0.08,0.01,0.09,0.03,0.01,0.15,0.03,0.03,0.03,0.1,0.140754068579,0.00613920861339,22.9270704813
136,0.01,0.06,0.02,0.04,0.09,0.03,0.19,0.02,0.05,0.03,0.06,0.07,0.02,0.08,0.01,0.13,0.01,0.05,0.03,0.153798939659,0.00577773875112,26.6192270513
