,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
11,0.02,0.01,0.08,0.01,0.09,0.05,0.06,0.05,0.02,0.05,0.01,0.02,0.1,0.23,0.04,0.04,0.07,0.04,0.01,0.0995015255012,0.00534043595555,18.6317233891
12,0.12,0.04,0.09,0.02,0.03,0.05,0.05,0.06,0.09,0.01,0.22,0.03,0.01,0.01,0.01,0.02,0.07,0.03,0.04,0.134923137757,0.00641900108329,21.0193355642
13,0.03,0.02,0.06,0.08,0.24,0.09,0.03,0.01,0.01,0.01,0.13,0.09,0.02,0.07,0.02,0.04,0.02,0.02,0.01,0.171771621868,0.00601942915959,28.5361979208
14,0.03,0.01,0.15,0.01,0.1,0.01,0.01,0.02,0.14,0.04,0.07,0.06,0.02,0.05,0.07,0.05,0.06,0.06,0.04,0.146593067406,0.00674577834279,21.7310827538
15,0.29,0.02,0.08,0.01,0.03,0.01,0.08,0.03,0.03,0.02,0.06,0.02,0.07,0.03,0.01,0.11,0.08,0.01,0.01,0.142596548805,0.00563294861857,25.3147256367
16,0.07,0.02,0.02,0.07,0.05,0.05,0.04,0.1,0.04,0.01,0.15,0.02,0.04,0.02,0.02,0.01,0.02,0.09,0.16,0.0882263103901,0.00714267810267,12.351993065
17,0.04,0.01,0.03,0.07,0.03,0.06,0.06,0.04,0.03,0.06,0.05,0.07,0.05,0.03,0.03,0.09,0.12,0.05,0.08,0.123886737322,0.00616564597003,20.0930669592
18,0.05,0.02,0.02,0.04,0.01,0.12,0.16,0.06,0.01,0.01,0.01,0.01,0.11,0.04,0.1,0.01,0.11,0.04,0.07,0.0981974874422,0.00541599971356,18.1309993788
19,0.13,0.02,0.07,0.05,0.07,0.01,0.01,0.04,0.09,0.06,0.03,0.05,0.07,0.17,0.02,0.03,0.02,0.02,0.04,0.116785224145,0.00578874038479,20.1745485861
20,0.03,0.01,0.01,0.05,0.06,0.09,0.08,0.02,0.01,0.05,0.01,0.05,0.08,0.1,0.05,0.07,0.07,0.08,0.08,0.107813270724,0.00557228335468,19.3481314322
21,0.04,0.03,0.01,0.01,0.01,0.11,0.05,0.09,0.06,0.02,0.01,0.11,0.06,0.01,0.01,0.04,0.22,0.01,0.1,0.132945747864,0.00664672536211,20.0016911519
22,0.01,0.02,0.06,0.03,0.03,0.06,0.04,0.06,0.01,0.08,0.12,0.01,0.06,0.1,0.2,0.04,0.01,0.05,0.01,0.1156384007,0.00527383915552,21.9267970239
23,0.07,0.11,0.05,0.02,0.03,0.1,0.06,0.08,0.07,0.01,0.03,0.03,0.1,0.02,0.04,0.05,0.03,0.06,0.04,0.107159129733,0.00570534607446,18.7822313203
24,0.08,0.05,0.02,0.11,0.01,0.03,0.07,0.1,0.01,0.08,0.07,0.04,0.02,0.17,0.05,0.04,0.02,0.02,0.01,0.108776325126,0.00542300235117,20.0583215869
25,0.02,0.08,0.09,0.06,0.07,0.16,0.1,0.03,0.01,0.05,0.01,0.01,0.01,0.01,0.01,0.04,0.02,0.16,0.06,0.0975835237456,0.00593372693021,16.445570363
26,0.01,0.02,0.04,0.11,0.01,0.09,0.23,0.01,0.02,0.02,0.06,0.02,0.06,0.02,0.02,0.13,0.05,0.05,0.03,0.123992360629,0.00560365198158,22.1270630362
27,0.03,0.1,0.01,0.15,0.03,0.1,0.01,0.03,0.01,0.08,0.01,0.08,0.01,0.11,0.03,0.12,0.01,0.03,0.05,0.121361891734,0.00558345760003,21.7359744495
28,0.02,0.09,0.02,0.03,0.03,0.02,0.13,0.01,0.03,0.01,0.02,0.09,0.2,0.06,0.02,0.07,0.05,0.08,0.02,0.116315322526,0.00510748332652,22.7735099832
29,0.01,0.02,0.03,0.04,0.07,0.02,0.04,0.01,0.01,0.06,0.01,0.1,0.05,0.2,0.12,0.09,0.01,0.07,0.04,0.13821065357,0.00522774778482,26.4378962526
30,0.02,0.13,0.02,0.04,0.06,0.05,0.1,0.01,0.02,0.08,0.03,0.03,0.02,0.13,0.02,0.06,0.06,0.03,0.09,0.12146915195,0.00562663827678,21.5882283479
31,0.12,0.08,0.06,0.01,0.04,0.07,0.01,0.02,0.01,0.02,0.05,0.06,0.19,0.06,0.09,0.02,0.05,0.01,0.03,0.116549453092,0.00490573750646,23.7577842146
32,0.01,0.02,0.03,0.02,0.01,0.04,0.03,0.04,0.07,0.09,0.05,0.01,0.04,0.05,0.04,0.14,0.13,0.13,0.05,0.0927799573548,0.00669625490363,13.8554996323
33,0.04,0.02,0.11,0.06,0.16,0.01,0.04,0.01,0.01,0.05,0.01,0.04,0.01,0.04,0.14,0.03,0.14,0.06,0.02,0.143844462109,0.00610352630893,23.5674354182
34,0.01,0.01,0.05,0.02,0.01,0.07,0.03,0.01,0.04,0.13,0.03,0.01,0.03,0.1,0.02,0.04,0.07,0.31,0.01,0.0528392521959,0.0061191367863,8.63508269896
35,0.08,0.05,0.07,0.09,0.09,0.01,0.05,0.02,0.01,0.02,0.02,0.01,0.17,0.09,0.05,0.01,0.02,0.09,0.05,0.075203424245,0.00531089442753,14.1602182591
36,0.06,0.09,0.05,0.02,0.08,0.04,0.04,0.01,0.05,0.09,0.05,0.04,0.01,0.04,0.18,0.05,0.01,0.04,0.05,0.152572679539,0.00555412361781,27.4701627184
37,0.02,0.09,0.12,0.03,0.09,0.01,0.23,0.02,0.03,0.01,0.03,0.02,0.06,0.04,0.01,0.07,0.01,0.01,0.1,0.14646227119,0.00589583302939,24.841658585
38,0.12,0.03,0.05,0.05,0.04,0.06,0.02,0.05,0.09,0.04,0.1,0.02,0.1,0.03,0.01,0.05,0.04,0.03,0.07,0.104571617268,0.00623030960418,16.7843372018
39,0.02,0.13,0.04,0.05,0.01,0.04,0.04,0.02,0.13,0.03,0.02,0.01,0.02,0.07,0.01,0.01,0.2,0.02,0.13,0.0897619248795,0.00705702767353,12.7195086986
40,0.01,0.12,0.03,0.01,0.14,0.08,0.05,0.13,0.02,0.01,0.01,0.03,0.08,0.02,0.07,0.04,0.07,0.06,0.02,0.118955988812,0.00608902386061,19.5361344503
41,0.05,0.01,0.08,0.02,0.01,0.08,0.02,0.05,0.03,0.08,0.04,0.04,0.02,0.08,0.12,0.01,0.04,0.09,0.13,0.105374038855,0.00628946319865,16.7540592141
42,0.02,0.01,0.06,0.12,0.02,0.07,0.02,0.01,0.04,0.08,0.02,0.08,0.01,0.03,0.22,0.09,0.01,0.08,0.01,0.140929677225,0.00533604803007,26.4108711973
43,0.01,0.03,0.03,0.01,0.04,0.01,0.11,0.14,0.01,0.04,0.03,0.01,0.1,0.06,0.06,0.02,0.16,0.08,0.05,0.0862645541425,0.0064380973007,13.3990758625
44,0.01,0.15,0.05,0.15,0.05,0.1,0.01,0.11,0.01,0.06,0.03,0.01,0.01,0.04,0.08,0.01,0.02,0.08,0.02,0.0835854627062,0.00577585598317,14.4715281942
45,0.03,0.04,0.05,0.03,0.03,0.01,0.01,0.01,0.15,0.18,0.08,0.07,0.05,0.04,0.05,0.03,0.09,0.03,0.02,0.139794327411,0.0065084535611,21.4788852833
46,0.01,0.05,0.01,0.06,0.06,0.08,0.02,0.01,0.07,0.01,0.01,0.13,0.09,0.03,0.06,0.11,0.05,0.04,0.1,0.145827024102,0.00612962530804,23.7905282579
47,0.03,0.01,0.02,0.02,0.01,0.03,0.07,0.04,0.17,0.12,0.03,0.02,0.17,0.09,0.04,0.03,0.06,0.02,0.02,0.0958710367899,0.00630388859256,15.2082378015
48,0.02,0.09,0.15,0.09,0.05,0.01,0.03,0.08,0.09,0.02,0.05,0.08,0.03,0.02,0.02,0.01,0.09,0.06,0.01,0.126053871182,0.00616136859529,20.4587453635
49,0.03,0.08,0.04,0.03,0.08,0.07,0.15,0.01,0.01,0.01,0.08,0.02,0.13,0.02,0.07,0.01,0.04,0.1,0.02,0.110911365286,0.00504217794665,21.9967177795
50,0.06,0.02,0.1,0.02,0.16,0.01,0.07,0.11,0.06,0.04,0.02,0.02,0.01,0.04,0.06,0.04,0.06,0.04,0.06,0.138397451723,0.00691684316307,20.008759554
51,0.03,0.06,0.08,0.01,0.03,0.04,0.01,0.15,0.08,0.01,0.03,0.01,0.03,0.02,0.1,0.13,0.01,0.04,0.13,0.110186665296,0.00753519015479,14.6229442167
52,0.1,0.13,0.01,0.09,0.08,0.06,0.03,0.02,0.08,0.03,0.02,0.01,0.06,0.09,0.03,0.01,0.01,0.09,0.05,0.0881099131582,0.00557754743869,15.7972503375
53,0.05,0.02,0.1,0.04,0.01,0.14,0.03,0.05,0.13,0.01,0.06,0.04,0.02,0.05,0.18,0.02,0.02,0.02,0.01,0.1345701316,0.00561720625656,23.9567723623
54,0.02,0.16,0.02,0.01,0.01,0.01,0.02,0.01,0.24,0.01,0.01,0.06,0.11,0.06,0.05,0.01,0.04,0.1,0.05,0.0996038820024,0.00707646387516,14.0753748991
55,0.02,0.02,0.06,0.15,0.06,0.03,0.04,0.06,0.08,0.02,0.03,0.02,0.02,0.11,0.15,0.05,0.02,0.04,0.02,0.105183288737,0.00567319209993,18.5404066854
56,0.07,0.04,0.04,0.08,0.07,0.05,0.04,0.03,0.04,0.11,0.11,0.02,0.03,0.01,0.15,0.01,0.04,0.05,0.01,0.1291331397,0.00551602281475,23.4105521382
57,0.11,0.08,0.02,0.01,0.04,0.01,0.03,0.01,0.11,0.01,0.02,0.08,0.07,0.01,0.09,0.03,0.03,0.17,0.07,0.117074988017,0.00605881226294,19.3230922063
58,0.02,0.01,0.04,0.07,0.12,0.02,0.04,0.15,0.04,0.14,0.03,0.08,0.04,0.06,0.01,0.05,0.03,0.01,0.04,0.1413215055,0.00689201091514,20.5051192228
59,0.04,0.06,0.01,0.09,0.01,0.06,0.04,0.15,0.23,0.02,0.01,0.03,0.01,0.02,0.05,0.01,0.11,0.04,0.01,0.0996930856315,0.00766489445147,13.006452504
60,0.02,0.06,0.07,0.03,0.09,0.02,0.07,0.11,0.01,0.05,0.01,0.02,0.08,0.04,0.05,0.01,0.2,0.05,0.01,0.104343648912,0.00628590706262,16.5996168688
61,0.04,0.03,0.02,0.08,0.03,0.08,0.1,0.04,0.08,0.14,0.01,0.09,0.01,0.07,0.09,0.01,0.03,0.03,0.02,0.149598731037,0.00542408202371,27.5804699088
62,0.03,0.01,0.03,0.01,0.02,0.03,0.05,0.04,0.07,0.03,0.04,0.22,0.01,0.01,0.03,0.18,0.07,0.04,0.08,0.208680542194,0.00675520388725,30.8918199476
63,0.03,0.02,0.08,0.03,0.13,0.04,0.05,0.05,0.03,0.03,0.04,0.08,0.03,0.14,0.02,0.05,0.05,0.06,0.04,0.139495563622,0.00581080532744,24.006235928
64,0.02,0.03,0.01,0.01,0.13,0.01,0.08,0.04,0.12,0.07,0.17,0.03,0.03,0.01,0.01,0.05,0.06,0.06,0.06,0.140904639674,0.00701092122592,20.0978780297
65,0.11,0.03,0.02,0.1,0.02,0.01,0.02,0.01,0.01,0.13,0.01,0.05,0.02,0.02,0.07,0.05,0.12,0.15,0.05,0.100452206512,0.00603702266956,16.639362151
66,0.01,0.03,0.01,0.03,0.18,0.1,0.05,0.02,0.09,0.12,0.02,0.02,0.01,0.03,0.02,0.01,0.01,0.2,0.04,0.107685858409,0.00662623287164,16.2514449002
67,0.04,0.01,0.03,0.01,0.15,0.02,0.03,0.02,0.05,0.05,0.01,0.23,0.01,0.07,0.11,0.04,0.04,0.01,0.07,0.226307290291,0.00598950188754,37.7839918144
68,0.02,0.02,0.02,0.03,0.03,0.05,0.04,0.01,0.05,0.17,0.02,0.05,0.12,0.05,0.09,0.02,0.07,0.09,0.05,0.105480650293,0.00564591891427,18.6826364131
69,0.05,0.08,0.05,0.05,0.07,0.02,0.01,0.05,0.08,0.07,0.03,0.04,0.09,0.01,0.03,0.05,0.03,0.12,0.07,0.0986314680504,0.00639461138176,15.4241535822
70,0.01,0.02,0.01,0.02,0.05,0.04,0.03,0.22,0.08,0.01,0.03,0.02,0.06,0.07,0.14,0.06,0.02,0.03,0.08,0.101396675221,0.00740056800271,13.7012017434
71,0.09,0.03,0.05,0.01,0.04,0.02,0.01,0.08,0.04,0.05,0.11,0.01,0.14,0.07,0.05,0.05,0.02,0.07,0.06,0.0889103338792,0.00600704252617,14.8010162225
72,0.01,0.01,0.01,0.05,0.01,0.21,0.1,0.05,0.06,0.03,0.04,0.06,0.03,0.01,0.03,0.1,0.13,0.02,0.04,0.133056226871,0.0059684329022,22.2933270846
73,0.06,0.01,0.06,0.14,0.01,0.02,0.18,0.01,0.01,0.01,0.03,0.09,0.02,0.03,0.01,0.05,0.01,0.23,0.02,0.108539381587,0.00547647804173,19.8191941535
74,0.06,0.01,0.01,0.04,0.01,0.01,0.07,0.01,0.03,0.04,0.02,0.01,0.05,0.05,0.15,0.11,0.01,0.06,0.25,0.102313725413,0.00718659028209,14.2367550392
75,0.14,0.11,0.02,0.11,0.01,0.01,0.02,0.03,0.02,0.06,0.16,0.01,0.03,0.05,0.02,0.01,0.04,0.05,0.1,0.0930726146117,0.00604134056803,15.4059539541
76,0.04,0.01,0.04,0.05,0.03,0.03,0.03,0.08,0.1,0.05,0.06,0.18,0.03,0.05,0.03,0.11,0.01,0.05,0.02,0.177919564674,0.00626855824105,28.3828526165
77,0.04,0.05,0.04,0.06,0.07,0.19,0.02,0.04,0.12,0.02,0.03,0.03,0.04,0.01,0.01,0.04,0.03,0.12,0.04,0.0983610021142,0.00621059064429,15.8376244302
78,0.09,0.01,0.04,0.02,0.02,0.17,0.05,0.02,0.05,0.01,0.12,0.01,0.12,0.15,0.01,0.04,0.02,0.01,0.04,0.0959165233257,0.00520125610925,18.4410306493
79,0.07,0.05,0.01,0.07,0.02,0.08,0.03,0.02,0.02,0.05,0.05,0.09,0.11,0.09,0.02,0.06,0.01,0.14,0.01,0.102045157686,0.00506570374061,20.1443201007
80,0.06,0.01,0.01,0.11,0.04,0.15,0.05,0.01,0.09,0.05,0.03,0.11,0.03,0.01,0.02,0.08,0.02,0.04,0.08,0.144261754438,0.00606810067432,23.7737905451
81,0.16,0.02,0.06,0.05,0.01,0.08,0.03,0.06,0.11,0.04,0.03,0.03,0.02,0.02,0.02,0.16,0.02,0.06,0.02,0.127733698064,0.00655084293811,19.4988185903
82,0.04,0.01,0.05,0.01,0.11,0.18,0.11,0.06,0.01,0.02,0.05,0.05,0.07,0.03,0.02,0.01,0.06,0.06,0.05,0.129844997023,0.00566808211614,22.9081008995
83,0.06,0.03,0.02,0.07,0.02,0.15,0.18,0.02,0.06,0.05,0.04,0.05,0.05,0.07,0.02,0.01,0.03,0.05,0.02,0.126554309581,0.00509469954584,24.8403872383
84,0.06,0.01,0.01,0.15,0.02,0.13,0.03,0.03,0.04,0.17,0.07,0.03,0.03,0.04,0.03,0.03,0.02,0.06,0.04,0.0990715228153,0.00587603695286,16.8602620457
85,0.05,0.04,0.04,0.01,0.02,0.03,0.01,0.03,0.01,0.07,0.05,0.14,0.13,0.02,0.06,0.03,0.03,0.04,0.19,0.137232679063,0.00639271742274,21.4670334989
86,0.03,0.11,0.01,0.04,0.07,0.07,0.06,0.02,0.03,0.02,0.03,0.01,0.03,0.04,0.1,0.21,0.01,0.09,0.02,0.128049210917,0.00614092165009,20.8517903684
87,0.02,0.05,0.27,0.01,0.02,0.01,0.02,0.2,0.02,0.06,0.01,0.09,0.04,0.05,0.02,0.05,0.01,0.02,0.03,0.140395768888,0.00728854052069,19.2625352757
88,0.11,0.1,0.02,0.13,0.02,0.01,0.02,0.07,0.01,0.02,0.12,0.02,0.07,0.1,0.03,0.02,0.02,0.02,0.09,0.0855849205539,0.00574748018917,14.8908596006
89,0.02,0.03,0.01,0.24,0.04,0.01,0.04,0.05,0.07,0.06,0.01,0.01,0.01,0.04,0.09,0.01,0.02,0.14,0.1,0.0587334132121,0.00658915194286,8.91365288302
90,0.18,0.04,0.11,0.02,0.04,0.07,0.03,0.02,0.05,0.08,0.08,0.02,0.12,0.01,0.01,0.04,0.03,0.03,0.02,0.120245744644,0.0055712948084,21.5830877345
91,0.03,0.01,0.06,0.02,0.01,0.01,0.01,0.16,0.05,0.02,0.06,0.04,0.03,0.09,0.07,0.19,0.01,0.07,0.06,0.114021342668,0.00721197979182,15.8099919799
92,0.06,0.04,0.02,0.08,0.08,0.03,0.07,0.02,0.01,0.03,0.04,0.04,0.04,0.08,0.05,0.1,0.04,0.03,0.14,0.121835742529,0.00625960001552,19.4638223253
93,0.13,0.02,0.24,0.03,0.01,0.01,0.06,0.03,0.01,0.03,0.01,0.12,0.01,0.01,0.1,0.01,0.06,0.1,0.01,0.162809416499,0.00560086739796,29.06860758
94,0.06,0.05,0.04,0.04,0.07,0.01,0.12,0.01,0.09,0.02,0.05,0.02,0.06,0.01,0.02,0.08,0.06,0.02,0.17,0.124910264707,0.00701527326482,17.8054738556
95,0.14,0.03,0.04,0.02,0.03,0.03,0.06,0.01,0.03,0.05,0.04,0.01,0.04,0.01,0.16,0.27,0.01,0.01,0.01,0.162074191017,0.00643774704427,25.1756072276
96,0.06,0.13,0.01,0.02,0.04,0.05,0.06,0.02,0.14,0.08,0.05,0.02,0.01,0.02,0.02,0.04,0.11,0.1,0.02,0.115054351808,0.00641931177396,17.9231599677
97,0.05,0.01,0.03,0.02,0.05,0.02,0.05,0.02,0.02,0.1,0.01,0.06,0.03,0.05,0.18,0.11,0.04,0.1,0.05,0.141707738754,0.00573799217365,24.6963980545
98,0.02,0.09,0.01,0.18,0.03,0.01,0.03,0.07,0.03,0.03,0.16,0.01,0.06,0.16,0.01,0.06,0.01,0.02,0.01,0.0789561360836,0.00560108369091,14.0965820974
99,0.25,0.01,0.04,0.03,0.01,0.03,0.04,0.09,0.02,0.07,0.05,0.05,0.02,0.08,0.01,0.09,0.06,0.02,0.03,0.136324218401,0.00590020359412,23.1050024337
100,0.06,0.06,0.02,0.04,0.08,0.07,0.05,0.04,0.02,0.11,0.07,0.04,0.06,0.16,0.02,0.01,0.01,0.05,0.03,0.113369973057,0.00523417217353,21.659580407
101,0.01,0.18,0.03,0.02,0.03,0.02,0.04,0.07,0.06,0.08,0.01,0.08,0.01,0.02,0.05,0.11,0.03,0.05,0.1,0.14312818474,0.00652271072654,21.9430526266
102,0.02,0.05,0.02,0.04,0.02,0.06,0.12,0.14,0.01,0.1,0.05,0.04,0.01,0.06,0.06,0.13,0.02,0.02,0.03,0.138849031301,0.0062908570608,22.0715603548
103,0.06,0.15,0.02,0.02,0.01,0.02,0.05,0.01,0.12,0.07,0.04,0.02,0.01,0.06,0.05,0.18,0.04,0.03,0.04,0.136498380377,0.00666905618715,20.4674209582
104,0.02,0.01,0.01,0.03,0.05,0.18,0.03,0.05,0.16,0.07,0.01,0.02,0.07,0.01,0.03,0.08,0.01,0.1,0.06,0.09916847289,0.00679687527039,14.590303477
105,0.02,0.05,0.01,0.07,0.02,0.19,0.02,0.02,0.08,0.01,0.07,0.02,0.11,0.08,0.11,0.02,0.02,0.06,0.02,0.0874293765212,0.0051201941111,17.0754027336
106,0.07,0.05,0.02,0.18,0.03,0.06,0.06,0.01,0.01,0.02,0.03,0.05,0.01,0.14,0.03,0.02,0.09,0.02,0.1,0.096707326418,0.00561476285399,17.2237597442
107,0.05,0.1,0.08,0.04,0.1,0.01,0.12,0.1,0.01,0.01,0.01,0.1,0.09,0.02,0.05,0.04,0.01,0.04,0.02,0.155266876177,0.00547527785615,28.3578076322
108,0.02,0.04,0.02,0.03,0.2,0.05,0.02,0.04,0.06,0.08,0.03,0.1,0.03,0.11,0.01,0.02,0.06,0.04,0.04,0.15633642368,0.00625672588197,24.9869383171
109,0.08,0.02,0.01,0.05,0.09,0.03,0.08,0.03,0.1,0.01,0.01,0.1,0.01,0.09,0.03,0.11,0.04,0.01,0.1,0.161905762745,0.00653087458852,24.790824039
110,0.01,0.01,0.02,0.13,0.05,0.11,0.01,0.21,0.13,0.08,0.01,0.01,0.01,0.02,0.01,0.09,0.05,0.02,0.02,0.0926260436114,0.00792497350389,11.6878679236
111,0.03,0.09,0.03,0.01,0.04,0.11,0.12,0.09,0.03,0.02,0.11,0.03,0.03,0.01,0.07,0.02,0.02,0.11,0.03,0.12001418838,0.00566986209432,21.1670383484
112,0.06,0.01,0.12,0.01,0.06,0.1,0.01,0.07,0.02,0.05,0.02,0.03,0.01,0.02,0.2,0.12,0.02,0.05,0.02,0.14698471168,0.00587662547969,25.0117541416
113,0.06,0.02,0.02,0.04,0.11,0.03,0.01,0.04,0.07,0.01,0.06,0.18,0.02,0.05,0.08,0.01,0.12,0.05,0.02,0.181482591283,0.00583029318988,31.1275240152
114,0.04,0.13,0.06,0.07,0.02,0.06,0.15,0.02,0.04,0.01,0.13,0.06,0.01,0.01,0.02,0.06,0.02,0.02,0.07,0.149831938769,0.00566868576738,26.4315125087
115,0.08,0.04,0.01,0.01,0.08,0.02,0.05,0.02,0.03,0.05,0.06,0.06,0.05,0.01,0.08,0.02,0.03,0.23,0.07,0.106478260158,0.00596046700446,17.8640801264
116,0.03,0.01,0.01,0.09,0.06,0.03,0.05,0.01,0.19,0.07,0.03,0.03,0.07,0.02,0.05,0.18,0.02,0.01,0.04,0.132980201236,0.00740962638378,17.9469509457
117,0.01,0.05,0.03,0.03,0.06,0.03,0.07,0.04,0.12,0.04,0.12,0.03,0.04,0.03,0.04,0.13,0.07,0.05,0.01,0.134979137107,0.00651753027665,20.710166486
118,0.04,0.14,0.09,0.09,0.13,0.03,0.01,0.02,0.11,0.11,0.01,0.06,0.01,0.01,0.04,0.02,0.04,0.02,0.02,0.148329348419,0.00624524104351,23.7507803759
119,0.02,0.03,0.01,0.06,0.08,0.01,0.08,0.24,0.08,0.02,0.1,0.09,0.01,0.04,0.02,0.03,0.04,0.01,0.03,0.142565361058,0.00759415474747,18.7730387119
120,0.06,0.05,0.08,0.03,0.08,0.03,0.08,0.01,0.08,0.03,0.1,0.01,0.1,0.05,0.09,0.02,0.02,0.04,0.04,0.12020671711,0.00557913186125,21.5457745219
121,0.06,0.02,0.08,0.03,0.05,0.05,0.07,0.01,0.03,0.05,0.14,0.08,0.18,0.01,0.02,0.01,0.06,0.01,0.04,0.132435262792,0.00538504475666,24.5931591615
122,0.04,0.1,0.02,0.05,0.03,0.02,0.02,0.02,0.01,0.01,0.05,0.14,0.1,0.01,0.14,0.02,0.13,0.01,0.08,0.152451670036,0.00540665510587,28.1970399538
123,0.12,0.05,0.03,0.04,0.06,0.07,0.03,0.03,0.01,0.05,0.02,0.01,0.14,0.05,0.09,0.14,0.02,0.03,0.01,0.114172369236,0.00547624372918,20.8486646837
124,0.04,0.08,0.06,0.08,0.04,0.06,0.01,0.02,0.05,0.02,0.02,0.01,0.09,0.07,0.07,0.05,0.06,0.1,0.07,0.0770952587522,0.00571529503852,13.4892876453
125,0.01,0.05,0.03,0.05,0.08,0.07,0.01,0.04,0.04,0.04,0.14,0.03,0.03,0.01,0.09,0.12,0.03,0.03,0.1,0.131901420543,0.00653190756493,20.193399743
126,0.05,0.08,0.1,0.01,0.07,0.01,0.05,0.04,0.06,0.09,0.01,0.05,0.03,0.07,0.11,0.02,0.04,0.1,0.01,0.132097826057,0.00555863338957,23.7644429483
127,0.04,0.03,0.07,0.03,0.08,0.01,0.03,0.03,0.09,0.05,0.08,0.1,0.03,0.14,0.08,0.01,0.01,0.01,0.08,0.15234368402,0.00587784262576,25.9182992332
128,0.04,0.02,0.01,0.09,0.01,0.08,0.01,0.06,0.01,0.02,0.01,0.11,0.03,0.01,0.05,0.22,0.05,0.06,0.11,0.138630299437,0.00682949462196,20.2987639804
129,0.02,0.13,0.01,0.15,0.03,0.01,0.05,0.04,0.01,0.01,0.15,0.01,0.01,0.06,0.03,0.08,0.09,0.07,0.04,0.0917302154419,0.00589607273009,15.5578500539
130,0.05,0.01,0.05,0.05,0.04,0.03,0.09,0.02,0.02,0.03,0.22,0.07,0.02,0.02,0.06,0.01,0.06,0.02,0.13,0.146092909569,0.00633457509569,23.0627796438
131,0.05,0.01,0.06,0.03,0.01,0.04,0.1,0.05,0.03,0.09,0.08,0.06,0.07,0.1,0.01,0.02,0.04,0.04,0.11,0.117318453943,0.00598387932325,19.6057519888
132,0.04,0.15,0.03,0.21,0.03,0.04,0.04,0.03,0.03,0.03,0.05,0.06,0.02,0.05,0.01,0.05,0.03,0.07,0.03,0.0990570895936,0.00551862903629,17.9495829385
133,0.19,0.07,0.05,0.02,0.02,0.02,0.01,0.04,0.07,0.04,0.04,0.04,0.25,0.04,0.02,0.02,0.01,0.03,0.02,0.0928990883718,0.00547231297034,16.9762016309
134,0.12,0.15,0.02,0.06,0.06,0.03,0.02,0.03,0.02,0.05,0.06,0.06,0.01,0.1,0.14,0.01,0.01,0.02,0.03,0.142232226014,0.00495039319364,28.7315008021
135,0.15,0.01,0.01,0.03,0.01,0.02,0.06,0.12,0.15,0.03,0.05,0.07,0.05,0.02,0.02,0.06,0.02,0.04,0.08,0.130153157068,0.00710548330819,18.3172841906
136,0.06,0.01,0.05,0.05,0.16,0.03,0.05,0.05,0.07,0.02,0.1,0.02,0.05,0.05,0.05,0.02,0.02,0.1,0.04,0.117490703392,0.00627364473863,18.7276628319
