,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
42,0.22,0.07,0.09,0.02,0.06,0.03,0.06,0.01,0.03,0.02,0.02,0.05,0.02,0.12,0.07,0.02,0.04,0.03,0.02,0.597436426248,0.00975445860345,61.2475228545
43,0.02,0.02,0.12,0.03,0.01,0.01,0.06,0.01,0.01,0.1,0.05,0.07,0.14,0.03,0.09,0.08,0.08,0.02,0.05,0.727915919438,0.00938650018618,77.549236137
44,0.05,0.09,0.04,0.03,0.12,0.01,0.15,0.01,0.01,0.02,0.1,0.05,0.03,0.03,0.03,0.03,0.04,0.13,0.03,0.568612035935,0.00929964201282,61.143432742
45,0.01,0.07,0.1,0.09,0.01,0.06,0.04,0.09,0.03,0.11,0.04,0.01,0.03,0.05,0.04,0.07,0.06,0.05,0.04,0.479114511138,0.0089139809626,53.7486576591
46,0.06,0.09,0.1,0.01,0.03,0.07,0.02,0.12,0.07,0.01,0.02,0.01,0.03,0.01,0.03,0.11,0.1,0.02,0.09,0.518626141584,0.00901701351115,57.5163984109
47,0.15,0.04,0.11,0.03,0.03,0.03,0.08,0.06,0.02,0.08,0.06,0.07,0.02,0.08,0.01,0.08,0.03,0.01,0.01,0.570121665619,0.0095284068687,59.8338918012
48,0.04,0.07,0.04,0.04,0.2,0.13,0.03,0.03,0.01,0.01,0.01,0.04,0.06,0.06,0.06,0.01,0.09,0.01,0.06,0.71233390951,0.00978022755295,72.8340834253
49,0.05,0.13,0.14,0.04,0.01,0.01,0.01,0.03,0.03,0.03,0.03,0.07,0.13,0.02,0.11,0.02,0.03,0.03,0.08,0.681019534657,0.00997988529733,68.2392146169
50,0.03,0.01,0.07,0.01,0.03,0.07,0.05,0.07,0.06,0.21,0.02,0.12,0.02,0.01,0.11,0.02,0.03,0.02,0.04,0.640019752839,0.00896333798277,71.4041748809
51,0.15,0.05,0.03,0.03,0.08,0.01,0.09,0.07,0.02,0.06,0.02,0.05,0.09,0.09,0.01,0.02,0.02,0.03,0.08,0.69763367348,0.00930636715674,74.9630507512
52,0.09,0.09,0.02,0.05,0.07,0.05,0.02,0.05,0.13,0.03,0.02,0.04,0.01,0.01,0.08,0.15,0.03,0.01,0.05,0.621726707259,0.00880453085768,70.6144049364
53,0.07,0.12,0.09,0.01,0.03,0.01,0.05,0.03,0.03,0.06,0.08,0.01,0.03,0.09,0.01,0.11,0.01,0.11,0.05,0.494959654363,0.00879900192871,56.2517951892
54,0.01,0.02,0.02,0.04,0.02,0.09,0.1,0.03,0.2,0.05,0.02,0.04,0.05,0.03,0.05,0.16,0.01,0.04,0.02,0.602650921254,0.00809483773463,74.4487957647
55,0.04,0.04,0.09,0.01,0.01,0.01,0.02,0.06,0.02,0.06,0.18,0.18,0.02,0.04,0.16,0.01,0.03,0.01,0.01,0.649445886758,0.0106834238946,60.7900513139
56,0.08,0.01,0.06,0.04,0.01,0.01,0.1,0.04,0.08,0.04,0.08,0.02,0.07,0.06,0.04,0.1,0.01,0.04,0.11,0.643512291672,0.00905513474898,71.0660094533
57,0.05,0.07,0.08,0.03,0.05,0.05,0.1,0.05,0.02,0.17,0.03,0.05,0.01,0.01,0.07,0.06,0.04,0.02,0.04,0.563886618285,0.00894631537641,63.0300402523
58,0.01,0.04,0.01,0.06,0.01,0.09,0.01,0.03,0.05,0.06,0.1,0.04,0.12,0.04,0.1,0.03,0.04,0.02,0.14,0.752014401287,0.00948269813403,79.30384271
59,0.04,0.07,0.03,0.14,0.11,0.01,0.03,0.01,0.02,0.14,0.04,0.04,0.06,0.04,0.01,0.01,0.14,0.02,0.04,0.627985924558,0.00919263414862,68.3140343024
60,0.03,0.05,0.06,0.11,0.02,0.09,0.02,0.15,0.05,0.01,0.01,0.09,0.09,0.01,0.01,0.07,0.05,0.07,0.01,0.60187589964,0.0092729278297,64.9067814064
61,0.01,0.03,0.22,0.17,0.07,0.03,0.05,0.08,0.01,0.1,0.04,0.04,0.02,0.03,0.03,0.02,0.02,0.01,0.02,0.505927055105,0.0104700747918,48.3212455658
62,0.09,0.12,0.05,0.06,0.05,0.02,0.09,0.01,0.07,0.06,0.02,0.04,0.15,0.03,0.07,0.02,0.02,0.02,0.01,0.713180834651,0.00936420323684,76.1603327708
63,0.02,0.06,0.02,0.01,0.04,0.07,0.08,0.02,0.02,0.02,0.08,0.03,0.11,0.03,0.11,0.03,0.22,0.01,0.02,0.639983734229,0.00918143123721,69.7041362827
64,0.02,0.13,0.1,0.02,0.01,0.01,0.02,0.02,0.05,0.02,0.04,0.09,0.09,0.03,0.11,0.04,0.17,0.02,0.01,0.581326771431,0.0094450301569,61.5484293617
65,0.02,0.06,0.04,0.08,0.05,0.02,0.05,0.08,0.08,0.03,0.08,0.01,0.01,0.14,0.09,0.04,0.01,0.08,0.03,0.478495632082,0.00893503890045,53.552719514
66,0.02,0.02,0.08,0.13,0.05,0.05,0.01,0.09,0.09,0.02,0.02,0.05,0.01,0.08,0.06,0.04,0.03,0.04,0.11,0.556807285175,0.00941721305231,59.1265464721
67,0.1,0.08,0.01,0.06,0.06,0.04,0.09,0.02,0.01,0.09,0.06,0.01,0.01,0.05,0.03,0.11,0.08,0.01,0.08,0.587373208988,0.00905420555857,64.8729703769
68,0.05,0.02,0.09,0.07,0.09,0.02,0.02,0.26,0.03,0.08,0.05,0.03,0.02,0.04,0.03,0.01,0.01,0.06,0.02,0.49905555794,0.00945191237772,52.7994270362
69,0.02,0.03,0.05,0.1,0.03,0.15,0.04,0.02,0.01,0.04,0.12,0.01,0.07,0.06,0.01,0.15,0.04,0.02,0.03,0.634703236561,0.00930481398029,68.2123509299
70,0.02,0.03,0.01,0.04,0.2,0.12,0.02,0.05,0.02,0.01,0.05,0.12,0.03,0.07,0.03,0.07,0.02,0.03,0.06,0.754637209136,0.00975795302775,77.3356058376
71,0.01,0.02,0.01,0.04,0.03,0.12,0.01,0.06,0.1,0.05,0.01,0.07,0.05,0.03,0.02,0.04,0.13,0.02,0.18,0.655147987749,0.00893197489169,73.3486150257
72,0.07,0.03,0.09,0.07,0.02,0.02,0.03,0.02,0.03,0.09,0.02,0.01,0.1,0.12,0.07,0.05,0.05,0.05,0.06,0.633584580696,0.00900106790798,70.3899345248
73,0.04,0.02,0.15,0.01,0.04,0.01,0.01,0.01,0.02,0.08,0.2,0.03,0.01,0.06,0.14,0.09,0.06,0.01,0.01,0.5737807128,0.0101233894442,56.6787157566
74,0.02,0.04,0.29,0.1,0.02,0.01,0.16,0.03,0.04,0.01,0.01,0.04,0.05,0.02,0.01,0.03,0.01,0.08,0.03,0.452229763478,0.0106078443846,42.6316362762
75,0.04,0.02,0.02,0.09,0.08,0.01,0.02,0.02,0.17,0.04,0.1,0.03,0.01,0.06,0.08,0.01,0.02,0.06,0.12,0.612342778125,0.00910357872691,67.2639625024
76,0.01,0.11,0.09,0.11,0.02,0.02,0.03,0.01,0.06,0.02,0.09,0.12,0.06,0.04,0.04,0.12,0.01,0.03,0.01,0.615333907772,0.0096907507127,63.4970319653
77,0.01,0.03,0.03,0.06,0.02,0.03,0.03,0.01,0.14,0.04,0.1,0.01,0.06,0.14,0.02,0.1,0.04,0.01,0.12,0.602640390297,0.00879484831341,68.521976596
78,0.01,0.03,0.02,0.02,0.03,0.04,0.01,0.13,0.01,0.03,0.03,0.09,0.12,0.01,0.1,0.04,0.15,0.02,0.11,0.723163760396,0.00940556389858,76.8868053202
79,0.01,0.02,0.01,0.02,0.02,0.07,0.1,0.06,0.1,0.11,0.02,0.06,0.05,0.18,0.02,0.04,0.02,0.07,0.02,0.530891819097,0.00819519510509,64.7808639439
80,0.01,0.05,0.01,0.08,0.01,0.08,0.03,0.07,0.03,0.11,0.12,0.11,0.01,0.01,0.03,0.12,0.02,0.09,0.01,0.577537211376,0.00896648509877,64.4106586934
81,0.06,0.07,0.01,0.03,0.01,0.03,0.06,0.01,0.01,0.01,0.03,0.05,0.04,0.01,0.2,0.02,0.15,0.04,0.16,0.656575750768,0.0096795485888,67.8312366269
82,0.06,0.07,0.01,0.04,0.01,0.12,0.07,0.08,0.1,0.02,0.02,0.11,0.03,0.05,0.11,0.01,0.01,0.06,0.02,0.586769462309,0.00919549396033,63.8105429508
83,0.09,0.03,0.02,0.04,0.02,0.06,0.04,0.02,0.05,0.13,0.01,0.03,0.04,0.08,0.07,0.01,0.04,0.03,0.19,0.666883617776,0.0090412840018,73.7598351787
84,0.02,0.03,0.01,0.18,0.01,0.01,0.02,0.01,0.15,0.01,0.01,0.03,0.01,0.09,0.01,0.03,0.25,0.1,0.02,0.414253195733,0.00860864849444,48.1205843171
85,0.08,0.02,0.01,0.01,0.01,0.22,0.02,0.14,0.01,0.06,0.17,0.02,0.01,0.06,0.05,0.03,0.02,0.01,0.05,0.569679527994,0.00984262582999,57.8788158601
86,0.01,0.02,0.18,0.04,0.02,0.02,0.06,0.15,0.11,0.05,0.03,0.02,0.01,0.03,0.04,0.1,0.08,0.02,0.01,0.422350550421,0.00923693710739,45.724090736
87,0.02,0.01,0.01,0.03,0.04,0.02,0.08,0.04,0.01,0.17,0.01,0.05,0.06,0.05,0.08,0.09,0.1,0.07,0.06,0.6409632484,0.00824102771892,77.7771013837
88,0.09,0.02,0.02,0.01,0.14,0.07,0.03,0.1,0.01,0.14,0.07,0.06,0.04,0.02,0.01,0.02,0.03,0.01,0.11,0.728471574603,0.00936480447239,77.7882311105
89,0.01,0.01,0.01,0.01,0.12,0.03,0.03,0.04,0.01,0.04,0.04,0.01,0.04,0.1,0.2,0.15,0.08,0.01,0.06,0.702146305043,0.00901895031697,77.8523309661
90,0.07,0.09,0.02,0.02,0.01,0.01,0.08,0.05,0.03,0.08,0.03,0.01,0.03,0.13,0.02,0.02,0.19,0.03,0.08,0.462436215961,0.00868167373655,53.2657906752
91,0.01,0.07,0.07,0.04,0.02,0.13,0.03,0.12,0.04,0.03,0.06,0.04,0.06,0.07,0.1,0.02,0.04,0.01,0.04,0.564624743424,0.00947292991734,59.6040241352
92,0.01,0.01,0.04,0.15,0.03,0.03,0.12,0.08,0.1,0.01,0.03,0.01,0.01,0.1,0.08,0.01,0.02,0.01,0.15,0.532343449039,0.00969839208216,54.8898667459
93,0.05,0.05,0.09,0.02,0.02,0.02,0.04,0.01,0.02,0.03,0.07,0.03,0.18,0.02,0.05,0.14,0.02,0.06,0.08,0.789056717701,0.00929502808383,84.8901918945
94,0.04,0.02,0.05,0.2,0.05,0.11,0.1,0.01,0.03,0.02,0.04,0.01,0.03,0.03,0.02,0.04,0.07,0.11,0.02,0.531785930977,0.00947914271536,56.1006355686
95,0.05,0.07,0.01,0.06,0.04,0.09,0.11,0.04,0.05,0.05,0.01,0.02,0.13,0.04,0.05,0.1,0.01,0.04,0.03,0.699236348977,0.00878870430204,79.5608004259
96,0.07,0.01,0.04,0.05,0.04,0.05,0.08,0.03,0.01,0.18,0.01,0.08,0.03,0.1,0.01,0.03,0.03,0.12,0.03,0.578891956,0.00841854742854,68.7638765374
97,0.07,0.04,0.07,0.01,0.05,0.18,0.02,0.04,0.02,0.08,0.03,0.02,0.08,0.04,0.01,0.04,0.18,0.01,0.01,0.607380198573,0.00901740098854,67.356458845
98,0.03,0.08,0.08,0.06,0.06,0.03,0.08,0.01,0.02,0.07,0.03,0.07,0.04,0.11,0.01,0.07,0.05,0.05,0.05,0.563499177709,0.00902988770108,62.4037857793
99,0.23,0.01,0.02,0.05,0.07,0.03,0.03,0.04,0.02,0.04,0.02,0.01,0.09,0.09,0.01,0.08,0.08,0.06,0.02,0.70598156521,0.00913201495119,77.3084110114
100,0.13,0.06,0.01,0.15,0.02,0.04,0.01,0.03,0.01,0.06,0.02,0.02,0.03,0.01,0.02,0.06,0.24,0.02,0.06,0.563406473388,0.00933707686986,60.3407770163
101,0.05,0.06,0.03,0.03,0.05,0.01,0.05,0.13,0.02,0.11,0.05,0.11,0.01,0.02,0.08,0.03,0.06,0.08,0.02,0.558861429005,0.00905630683314,61.709639404
102,0.01,0.08,0.04,0.05,0.03,0.04,0.01,0.08,0.05,0.14,0.03,0.08,0.05,0.01,0.01,0.04,0.08,0.04,0.13,0.612084367374,0.0088420801901,69.2240235572
103,0.01,0.14,0.06,0.07,0.06,0.14,0.04,0.02,0.06,0.06,0.04,0.02,0.05,0.01,0.02,0.11,0.02,0.04,0.03,0.573180119217,0.00892274695012,64.2380785223
104,0.07,0.08,0.07,0.02,0.13,0.01,0.15,0.04,0.01,0.1,0.01,0.04,0.1,0.01,0.01,0.08,0.01,0.04,0.02,0.692313899628,0.00906571049653,76.3662042697
105,0.03,0.02,0.07,0.1,0.08,0.01,0.03,0.03,0.01,0.01,0.02,0.02,0.03,0.1,0.02,0.07,0.11,0.05,0.19,0.607652271449,0.00948074571266,64.0932991841
106,0.05,0.03,0.07,0.03,0.02,0.03,0.15,0.02,0.03,0.01,0.04,0.1,0.09,0.07,0.01,0.12,0.07,0.02,0.04,0.653365409323,0.00923738484841,70.730560656
107,0.06,0.03,0.07,0.1,0.01,0.02,0.02,0.01,0.15,0.01,0.14,0.05,0.08,0.02,0.01,0.09,0.02,0.07,0.04,0.634961639127,0.00929967927053,68.2777997666
108,0.02,0.01,0.1,0.01,0.01,0.17,0.05,0.03,0.03,0.13,0.03,0.05,0.06,0.02,0.01,0.08,0.05,0.07,0.07,0.615852932383,0.0087474162717,70.4039813876
109,0.04,0.02,0.02,0.01,0.03,0.19,0.02,0.01,0.04,0.15,0.13,0.04,0.02,0.07,0.02,0.01,0.01,0.14,0.03,0.569983839317,0.00868088843377,65.6596204024
110,0.03,0.08,0.05,0.02,0.07,0.02,0.02,0.01,0.08,0.01,0.04,0.15,0.01,0.15,0.08,0.07,0.06,0.04,0.01,0.585438979529,0.00924544610252,63.321874687
111,0.01,0.03,0.17,0.07,0.01,0.05,0.1,0.03,0.05,0.02,0.02,0.04,0.03,0.01,0.01,0.1,0.13,0.09,0.03,0.462312689763,0.00914471315494,50.555187673
112,0.03,0.19,0.08,0.02,0.1,0.03,0.05,0.01,0.06,0.02,0.02,0.03,0.06,0.05,0.02,0.02,0.01,0.08,0.12,0.575248820822,0.00931989427037,61.7226766886
113,0.01,0.05,0.03,0.08,0.07,0.07,0.01,0.02,0.08,0.04,0.03,0.13,0.15,0.04,0.06,0.01,0.04,0.03,0.05,0.806302249616,0.00954363724186,84.4858442522
114,0.02,0.04,0.02,0.1,0.11,0.04,0.04,0.05,0.03,0.07,0.1,0.02,0.06,0.04,0.05,0.03,0.07,0.09,0.02,0.617698204572,0.00903301232415,68.3823050834
115,0.08,0.01,0.08,0.09,0.05,0.07,0.12,0.02,0.01,0.02,0.08,0.05,0.07,0.01,0.02,0.01,0.11,0.01,0.09,0.656896558222,0.0100335263645,65.4701581834
116,0.03,0.12,0.05,0.05,0.05,0.01,0.07,0.08,0.01,0.02,0.02,0.07,0.15,0.02,0.09,0.01,0.03,0.01,0.11,0.740105232317,0.00991394962302,74.6529143742
117,0.07,0.01,0.01,0.1,0.04,0.07,0.07,0.08,0.08,0.01,0.02,0.02,0.11,0.11,0.08,0.03,0.05,0.03,0.01,0.652127909419,0.00909306407396,71.7170696384
118,0.02,0.04,0.07,0.05,0.07,0.02,0.09,0.04,0.09,0.02,0.01,0.13,0.05,0.07,0.01,0.07,0.03,0.06,0.06,0.628206434046,0.00905755659905,69.3571635106
119,0.01,0.06,0.01,0.06,0.02,0.02,0.05,0.03,0.09,0.01,0.01,0.04,0.18,0.07,0.1,0.05,0.01,0.09,0.09,0.757463348764,0.0089051200382,85.0593080738
120,0.16,0.05,0.05,0.04,0.02,0.07,0.01,0.01,0.05,0.09,0.01,0.02,0.12,0.08,0.05,0.05,0.01,0.05,0.06,0.729346831273,0.00900083669484,81.0310036723
121,0.06,0.04,0.02,0.03,0.03,0.01,0.06,0.04,0.05,0.03,0.12,0.01,0.02,0.09,0.05,0.06,0.14,0.01,0.13,0.559290461862,0.00925385429441,60.4386501092
122,0.06,0.06,0.03,0.01,0.04,0.09,0.2,0.01,0.04,0.1,0.02,0.02,0.04,0.03,0.08,0.02,0.04,0.07,0.04,0.564349131919,0.00879017568675,64.2022585248
123,0.1,0.07,0.02,0.01,0.07,0.02,0.09,0.03,0.01,0.08,0.01,0.01,0.03,0.01,0.01,0.17,0.08,0.13,0.05,0.581837730831,0.00823382678524,70.6643151485
124,0.1,0.06,0.02,0.01,0.1,0.03,0.02,0.05,0.04,0.09,0.05,0.07,0.05,0.03,0.08,0.07,0.04,0.02,0.07,0.721616457757,0.00910311986842,79.2713342445
125,0.02,0.02,0.03,0.1,0.08,0.1,0.02,0.02,0.04,0.01,0.02,0.06,0.06,0.17,0.08,0.03,0.02,0.05,0.07,0.657012977029,0.00930871735735,70.5803981158
126,0.06,0.06,0.15,0.04,0.01,0.06,0.02,0.1,0.02,0.11,0.08,0.01,0.03,0.04,0.12,0.03,0.02,0.01,0.03,0.528095130561,0.00967536610624,54.5814106425
127,0.01,0.02,0.02,0.05,0.07,0.01,0.1,0.02,0.05,0.04,0.05,0.01,0.02,0.07,0.09,0.07,0.22,0.03,0.05,0.529671240501,0.0086502626663,61.231810054
128,0.04,0.04,0.01,0.15,0.01,0.01,0.05,0.03,0.05,0.03,0.14,0.03,0.02,0.06,0.08,0.05,0.01,0.09,0.1,0.575782395059,0.00968166965504,59.4713944572
129,0.05,0.06,0.02,0.03,0.04,0.05,0.02,0.15,0.02,0.12,0.06,0.01,0.05,0.03,0.03,0.01,0.17,0.02,0.06,0.532084211275,0.00878550906272,60.5638452452
130,0.07,0.03,0.2,0.01,0.02,0.04,0.08,0.04,0.02,0.02,0.03,0.06,0.08,0.05,0.02,0.03,0.13,0.01,0.06,0.573002501306,0.00996947560025,57.4756912282
131,0.02,0.01,0.03,0.03,0.06,0.03,0.04,0.01,0.01,0.01,0.13,0.09,0.09,0.02,0.11,0.11,0.14,0.04,0.02,0.729110894247,0.00945009278152,77.1538344758
132,0.03,0.06,0.05,0.06,0.03,0.02,0.08,0.02,0.03,0.06,0.01,0.12,0.08,0.02,0.02,0.07,0.07,0.14,0.03,0.62562779976,0.00872929922787,71.6698767482
133,0.01,0.06,0.04,0.01,0.09,0.03,0.01,0.06,0.05,0.07,0.14,0.01,0.07,0.02,0.04,0.07,0.01,0.1,0.11,0.656582388479,0.00896306718936,73.2542080303
134,0.11,0.19,0.04,0.01,0.02,0.03,0.01,0.02,0.09,0.02,0.14,0.05,0.08,0.04,0.05,0.02,0.01,0.05,0.02,0.595450380927,0.00967895397172,61.5201170154
135,0.03,0.13,0.01,0.08,0.01,0.02,0.08,0.04,0.03,0.05,0.02,0.01,0.21,0.07,0.01,0.03,0.11,0.04,0.02,0.673531999048,0.0091884473605,73.3020468663
136,0.04,0.07,0.08,0.29,0.03,0.04,0.08,0.04,0.01,0.01,0.02,0.05,0.03,0.02,0.05,0.02,0.03,0.02,0.07,0.5621003391,0.0109135542098,51.5047919582
137,0.04,0.03,0.01,0.06,0.01,0.01,0.13,0.04,0.05,0.05,0.1,0.03,0.1,0.21,0.02,0.01,0.07,0.01,0.02,0.56566226853,0.00918146861494,61.6091272816
