,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
13,0.04,0.15,0.04,0.05,0.02,0.01,0.07,0.1,0.01,0.05,0.02,0.06,0.06,0.03,0.01,0.05,0.15,0.04,0.04,0.158904930133,0.0091270826583,17.4102652603
14,0.1,0.01,0.06,0.09,0.07,0.02,0.07,0.03,0.01,0.1,0.07,0.07,0.11,0.01,0.06,0.08,0.02,0.01,0.01,0.242539397687,0.00960006000033,25.2643626893
15,0.03,0.05,0.03,0.03,0.06,0.03,0.02,0.04,0.08,0.03,0.15,0.11,0.02,0.04,0.02,0.06,0.04,0.05,0.11,0.204203622229,0.00952400397349,21.4409425697
16,0.07,0.02,0.02,0.01,0.02,0.17,0.03,0.05,0.01,0.13,0.01,0.02,0.01,0.04,0.07,0.1,0.01,0.04,0.17,0.216738838173,0.00890876448226,24.3287201727
17,0.01,0.03,0.01,0.01,0.02,0.02,0.04,0.03,0.06,0.13,0.19,0.11,0.06,0.02,0.12,0.04,0.01,0.03,0.06,0.224504512189,0.00956918721718,23.4611892415
18,0.13,0.01,0.03,0.13,0.01,0.02,0.05,0.02,0.06,0.04,0.06,0.2,0.01,0.08,0.03,0.08,0.02,0.01,0.01,0.219187410206,0.0100835462365,21.7371354347
19,0.06,0.03,0.03,0.04,0.01,0.15,0.04,0.08,0.03,0.01,0.02,0.03,0.21,0.03,0.04,0.02,0.02,0.07,0.08,0.248787014335,0.00950481086164,26.1748516574
20,0.01,0.02,0.02,0.09,0.04,0.05,0.09,0.11,0.1,0.02,0.02,0.03,0.17,0.02,0.04,0.07,0.01,0.05,0.04,0.226132207734,0.00897292838704,25.201606207
21,0.15,0.03,0.1,0.01,0.04,0.07,0.04,0.16,0.02,0.08,0.01,0.04,0.02,0.03,0.05,0.08,0.03,0.03,0.01,0.183998370844,0.00928719648196,19.8120467465
22,0.03,0.02,0.03,0.01,0.09,0.03,0.04,0.02,0.07,0.02,0.01,0.03,0.06,0.04,0.01,0.11,0.06,0.24,0.08,0.192984806388,0.00793158031218,24.3311923718
23,0.12,0.07,0.05,0.02,0.05,0.09,0.03,0.04,0.02,0.04,0.02,0.04,0.04,0.04,0.24,0.02,0.04,0.02,0.01,0.214433285029,0.00976062454266,21.9692176553
24,0.05,0.02,0.02,0.03,0.01,0.08,0.01,0.02,0.01,0.02,0.05,0.12,0.08,0.22,0.04,0.03,0.08,0.1,0.01,0.196177185559,0.0090324613835,21.7191280681
25,0.02,0.01,0.06,0.01,0.02,0.04,0.03,0.02,0.07,0.01,0.09,0.12,0.01,0.21,0.04,0.01,0.07,0.02,0.14,0.185141780455,0.00961410953016,19.2572988559
26,0.03,0.09,0.06,0.06,0.08,0.02,0.01,0.01,0.05,0.11,0.05,0.02,0.07,0.03,0.02,0.03,0.12,0.04,0.1,0.195553363584,0.00888970413252,21.9977358829
27,0.01,0.01,0.01,0.05,0.11,0.09,0.03,0.12,0.04,0.04,0.01,0.09,0.08,0.03,0.01,0.08,0.04,0.1,0.05,0.220005511036,0.00878881861224,25.0324327696
28,0.02,0.05,0.04,0.21,0.03,0.03,0.01,0.03,0.02,0.06,0.02,0.04,0.04,0.01,0.14,0.11,0.06,0.03,0.05,0.203915404048,0.00964636744611,21.1390873494
29,0.04,0.12,0.01,0.01,0.08,0.02,0.04,0.05,0.01,0.01,0.03,0.01,0.18,0.06,0.06,0.05,0.06,0.1,0.06,0.221914145819,0.00896112754805,24.7640874019
30,0.04,0.01,0.09,0.02,0.01,0.05,0.18,0.01,0.02,0.09,0.03,0.18,0.03,0.02,0.08,0.04,0.03,0.04,0.03,0.207117397207,0.00967515871164,21.4071317464
31,0.02,0.01,0.08,0.03,0.01,0.15,0.01,0.01,0.07,0.05,0.02,0.05,0.02,0.09,0.11,0.09,0.12,0.01,0.05,0.191530819144,0.00900493511444,21.2695390594
32,0.01,0.06,0.2,0.05,0.01,0.03,0.01,0.06,0.05,0.07,0.03,0.08,0.01,0.01,0.04,0.08,0.06,0.09,0.05,0.155307070048,0.00943067582846,16.4682863533
33,0.01,0.12,0.02,0.1,0.07,0.1,0.02,0.03,0.09,0.02,0.03,0.01,0.02,0.02,0.1,0.02,0.15,0.06,0.01,0.164414911168,0.00897574346962,18.3176927599
34,0.07,0.02,0.05,0.07,0.12,0.17,0.01,0.02,0.06,0.06,0.01,0.03,0.11,0.02,0.01,0.05,0.06,0.05,0.01,0.236955356653,0.009191861249,25.7788221813
35,0.04,0.04,0.08,0.02,0.04,0.02,0.03,0.06,0.04,0.07,0.14,0.19,0.07,0.05,0.05,0.01,0.03,0.01,0.01,0.218333527639,0.0102031444692,21.3986510039
36,0.06,0.1,0.04,0.04,0.04,0.06,0.01,0.02,0.04,0.06,0.06,0.04,0.05,0.02,0.14,0.02,0.01,0.17,0.02,0.189008140465,0.00882072421283,21.4277349461
37,0.02,0.01,0.04,0.17,0.04,0.02,0.03,0.03,0.04,0.08,0.02,0.01,0.02,0.12,0.1,0.02,0.14,0.04,0.05,0.170583252998,0.00915847399852,18.6257288087
38,0.07,0.06,0.05,0.04,0.1,0.01,0.02,0.05,0.09,0.07,0.01,0.03,0.02,0.15,0.01,0.08,0.02,0.1,0.02,0.172790564368,0.00839689028369,20.577923318
39,0.09,0.01,0.03,0.01,0.01,0.18,0.01,0.11,0.02,0.01,0.06,0.1,0.05,0.1,0.01,0.01,0.13,0.01,0.05,0.199348578807,0.00957203688519,20.8261398486
40,0.02,0.08,0.05,0.04,0.03,0.03,0.02,0.03,0.06,0.08,0.08,0.08,0.12,0.06,0.11,0.02,0.04,0.02,0.03,0.217966430615,0.0093048455203,23.4250456001
41,0.01,0.02,0.05,0.07,0.04,0.03,0.15,0.08,0.05,0.01,0.01,0.11,0.04,0.02,0.08,0.03,0.04,0.13,0.03,0.182196404286,0.00911683053306,19.9846211493
42,0.14,0.07,0.02,0.05,0.05,0.15,0.08,0.03,0.05,0.01,0.06,0.05,0.02,0.01,0.08,0.03,0.03,0.05,0.02,0.20441100879,0.0095613044229,21.3789876097
43,0.02,0.02,0.02,0.01,0.01,0.12,0.02,0.01,0.04,0.09,0.04,0.26,0.03,0.07,0.03,0.02,0.02,0.11,0.06,0.226188913515,0.00946533592346,23.8965542632
44,0.03,0.04,0.05,0.01,0.1,0.05,0.05,0.07,0.04,0.33,0.01,0.05,0.02,0.02,0.01,0.05,0.03,0.03,0.01,0.19549473184,0.00829883747109,23.556881614
45,0.01,0.18,0.07,0.03,0.03,0.01,0.02,0.07,0.07,0.01,0.07,0.02,0.08,0.01,0.04,0.01,0.15,0.03,0.09,0.160588411099,0.00942891109556,17.0314906432
46,0.03,0.04,0.13,0.01,0.03,0.01,0.02,0.12,0.01,0.09,0.01,0.16,0.05,0.01,0.03,0.02,0.03,0.19,0.01,0.176116388348,0.00914700587492,19.2539931379
47,0.05,0.16,0.09,0.05,0.01,0.01,0.08,0.01,0.01,0.02,0.06,0.23,0.09,0.04,0.01,0.01,0.03,0.01,0.03,0.207701674777,0.0106656321164,19.4739207681
48,0.15,0.01,0.1,0.03,0.07,0.13,0.03,0.03,0.03,0.04,0.08,0.06,0.05,0.01,0.02,0.03,0.04,0.06,0.03,0.218169100052,0.00971280888081,22.4619986586
49,0.01,0.14,0.03,0.02,0.03,0.1,0.03,0.03,0.02,0.04,0.03,0.13,0.1,0.03,0.14,0.08,0.01,0.01,0.02,0.227324358634,0.0095817099939,23.7248214337
50,0.1,0.05,0.06,0.09,0.01,0.02,0.02,0.03,0.1,0.02,0.03,0.04,0.06,0.18,0.08,0.02,0.02,0.01,0.06,0.18949490235,0.00937416518504,20.2145896311
51,0.01,0.16,0.01,0.06,0.06,0.01,0.01,0.02,0.01,0.04,0.03,0.1,0.07,0.02,0.16,0.14,0.03,0.04,0.02,0.21595989331,0.00929610359242,23.2312270579
52,0.01,0.05,0.17,0.08,0.01,0.09,0.06,0.05,0.03,0.13,0.03,0.02,0.01,0.07,0.06,0.05,0.01,0.02,0.05,0.158821118371,0.00944583717197,16.8138742474
53,0.04,0.02,0.11,0.06,0.04,0.23,0.06,0.03,0.03,0.04,0.02,0.1,0.04,0.01,0.02,0.05,0.04,0.03,0.03,0.208682303242,0.00975352214988,21.3955840808
54,0.02,0.2,0.03,0.01,0.08,0.08,0.02,0.01,0.06,0.01,0.04,0.05,0.01,0.02,0.03,0.12,0.14,0.01,0.06,0.171353608209,0.0090640601801,18.9047297573
55,0.01,0.05,0.09,0.08,0.01,0.05,0.02,0.1,0.04,0.02,0.05,0.01,0.28,0.04,0.01,0.07,0.05,0.01,0.01,0.240490443105,0.00993764930464,24.1999325729
56,0.09,0.02,0.04,0.04,0.08,0.02,0.2,0.05,0.04,0.04,0.02,0.13,0.07,0.03,0.06,0.01,0.01,0.02,0.03,0.223512458495,0.00976771704911,22.8827736687
57,0.05,0.04,0.03,0.15,0.01,0.16,0.03,0.02,0.04,0.04,0.04,0.03,0.07,0.05,0.06,0.02,0.08,0.03,0.05,0.203333885536,0.00950309805858,21.3965892263
58,0.05,0.02,0.07,0.09,0.01,0.08,0.02,0.09,0.02,0.02,0.07,0.06,0.01,0.1,0.04,0.02,0.04,0.02,0.17,0.186504355477,0.00992592251803,18.7896243536
59,0.03,0.1,0.03,0.03,0.1,0.04,0.11,0.02,0.04,0.01,0.01,0.14,0.03,0.16,0.03,0.02,0.03,0.01,0.06,0.194778471157,0.00955523254306,20.3844825627
60,0.12,0.01,0.09,0.07,0.02,0.01,0.09,0.09,0.08,0.02,0.04,0.01,0.06,0.01,0.01,0.12,0.07,0.03,0.05,0.189627551875,0.00913379318099,20.7610954308
61,0.05,0.06,0.01,0.01,0.09,0.03,0.06,0.02,0.03,0.02,0.01,0.1,0.09,0.05,0.04,0.01,0.23,0.04,0.05,0.209450275324,0.00900787828528,23.2518989146
62,0.18,0.03,0.02,0.19,0.07,0.03,0.04,0.01,0.08,0.03,0.04,0.09,0.03,0.03,0.05,0.01,0.02,0.04,0.01,0.220564967902,0.0101011431382,21.835644232
63,0.04,0.06,0.03,0.04,0.04,0.03,0.08,0.03,0.02,0.05,0.03,0.04,0.09,0.03,0.07,0.03,0.05,0.13,0.11,0.204252229407,0.00881903516593,23.1603826908
64,0.04,0.06,0.03,0.12,0.04,0.18,0.01,0.05,0.04,0.02,0.08,0.03,0.17,0.01,0.04,0.01,0.01,0.03,0.03,0.241129387724,0.00995708186208,24.2168730822
65,0.04,0.02,0.07,0.07,0.02,0.01,0.04,0.03,0.02,0.06,0.08,0.11,0.12,0.02,0.11,0.02,0.04,0.06,0.06,0.23214805724,0.00972132726502,23.8802841331
66,0.01,0.11,0.05,0.01,0.1,0.05,0.08,0.04,0.08,0.01,0.01,0.01,0.03,0.05,0.01,0.01,0.08,0.25,0.01,0.139322442435,0.00820080407033,16.9888758761
67,0.04,0.05,0.03,0.07,0.06,0.03,0.02,0.09,0.04,0.06,0.06,0.03,0.01,0.08,0.06,0.01,0.16,0.03,0.07,0.166930199078,0.00904753436333,18.4503525905
68,0.01,0.05,0.05,0.01,0.06,0.04,0.01,0.06,0.01,0.08,0.12,0.04,0.17,0.05,0.04,0.07,0.05,0.03,0.05,0.234749571588,0.00930998074348,25.2148289085
69,0.01,0.04,0.1,0.01,0.05,0.05,0.09,0.08,0.01,0.09,0.21,0.04,0.01,0.03,0.03,0.05,0.02,0.02,0.06,0.17405838913,0.00994301179664,17.5056001834
70,0.04,0.04,0.03,0.11,0.05,0.13,0.02,0.01,0.1,0.06,0.11,0.04,0.01,0.03,0.03,0.06,0.03,0.02,0.08,0.201199181773,0.00933910104109,21.5437418321
71,0.01,0.02,0.09,0.03,0.03,0.05,0.03,0.03,0.08,0.06,0.02,0.02,0.01,0.08,0.21,0.01,0.11,0.01,0.1,0.18291077694,0.00929851146988,19.6709739545
72,0.02,0.01,0.06,0.03,0.23,0.03,0.01,0.04,0.18,0.04,0.01,0.05,0.01,0.08,0.11,0.04,0.01,0.03,0.01,0.215426063117,0.0091621780072,23.5125384977
73,0.04,0.06,0.08,0.09,0.01,0.01,0.01,0.09,0.12,0.05,0.06,0.1,0.11,0.02,0.04,0.01,0.01,0.03,0.06,0.208159585978,0.00953934383406,21.8211639709
74,0.04,0.01,0.02,0.04,0.01,0.11,0.1,0.04,0.01,0.01,0.04,0.02,0.02,0.01,0.03,0.22,0.11,0.08,0.08,0.192316393177,0.00852658536826,22.5549132356
75,0.01,0.04,0.02,0.06,0.06,0.02,0.03,0.05,0.13,0.09,0.03,0.12,0.04,0.06,0.01,0.12,0.04,0.01,0.06,0.209899684024,0.00863960442969,24.2950572254
76,0.05,0.01,0.04,0.11,0.04,0.01,0.18,0.11,0.05,0.03,0.06,0.02,0.02,0.06,0.07,0.07,0.01,0.05,0.01,0.1682079987,0.00931233660898,18.0629208074
77,0.19,0.02,0.05,0.01,0.01,0.02,0.1,0.03,0.03,0.11,0.06,0.02,0.04,0.17,0.01,0.01,0.09,0.02,0.01,0.177582306065,0.00911051056,19.4920257098
78,0.01,0.09,0.07,0.02,0.04,0.05,0.11,0.04,0.01,0.1,0.07,0.01,0.06,0.16,0.01,0.02,0.03,0.01,0.09,0.169187347369,0.00912250965893,18.5461406668
79,0.03,0.01,0.03,0.1,0.01,0.02,0.06,0.13,0.04,0.02,0.01,0.08,0.03,0.05,0.07,0.05,0.12,0.12,0.02,0.165362358171,0.00885952668138,18.6649201609
80,0.13,0.02,0.03,0.04,0.07,0.01,0.11,0.02,0.09,0.03,0.08,0.11,0.03,0.01,0.07,0.08,0.01,0.02,0.04,0.227256571695,0.00953553273285,23.8326035956
81,0.04,0.08,0.01,0.19,0.17,0.1,0.02,0.01,0.01,0.06,0.02,0.01,0.03,0.01,0.02,0.05,0.08,0.03,0.06,0.211854558511,0.00974382438781,21.7424442477
82,0.15,0.02,0.21,0.02,0.07,0.04,0.02,0.03,0.03,0.02,0.07,0.04,0.04,0.02,0.01,0.09,0.08,0.02,0.02,0.193019656402,0.0101397850882,19.0358725281
83,0.01,0.02,0.04,0.04,0.05,0.02,0.17,0.04,0.08,0.05,0.01,0.02,0.08,0.13,0.04,0.02,0.09,0.06,0.03,0.173939059637,0.00857163233805,20.2924078842
84,0.16,0.01,0.01,0.03,0.06,0.13,0.03,0.03,0.04,0.02,0.06,0.13,0.1,0.04,0.01,0.01,0.01,0.01,0.11,0.267437490111,0.0100935720776,26.495822099
85,0.03,0.01,0.01,0.14,0.04,0.02,0.17,0.01,0.15,0.02,0.09,0.05,0.07,0.09,0.02,0.02,0.01,0.01,0.04,0.197428831581,0.00943852664259,20.9173358361
86,0.05,0.04,0.01,0.15,0.05,0.02,0.11,0.06,0.04,0.05,0.01,0.04,0.01,0.06,0.01,0.02,0.03,0.03,0.21,0.192986461567,0.00986659608755,19.5595785877
87,0.01,0.11,0.08,0.03,0.05,0.04,0.07,0.01,0.04,0.01,0.06,0.01,0.01,0.02,0.01,0.3,0.03,0.06,0.05,0.176268518674,0.00866823490428,20.3349956041
88,0.03,0.03,0.09,0.04,0.03,0.04,0.09,0.06,0.02,0.07,0.12,0.01,0.09,0.01,0.11,0.06,0.03,0.02,0.05,0.204788537305,0.00953206267905,21.4841786296
89,0.02,0.05,0.08,0.03,0.01,0.01,0.09,0.02,0.14,0.21,0.01,0.08,0.04,0.07,0.02,0.05,0.04,0.01,0.02,0.17871866692,0.00840809960176,21.2555363738
90,0.03,0.11,0.03,0.07,0.01,0.04,0.09,0.03,0.04,0.03,0.08,0.02,0.17,0.06,0.04,0.02,0.03,0.01,0.09,0.216960240407,0.00966318777133,22.4522430424
91,0.15,0.06,0.13,0.05,0.04,0.02,0.02,0.1,0.02,0.09,0.03,0.01,0.01,0.04,0.01,0.01,0.01,0.11,0.09,0.165264230617,0.00933554203743,17.7026925651
92,0.07,0.02,0.2,0.07,0.05,0.03,0.04,0.03,0.08,0.07,0.08,0.02,0.01,0.03,0.03,0.07,0.01,0.05,0.04,0.17018530966,0.00969726247268,17.5498301855
93,0.02,0.05,0.01,0.02,0.1,0.1,0.1,0.01,0.05,0.07,0.07,0.01,0.01,0.01,0.02,0.16,0.06,0.07,0.06,0.196662528752,0.00846116997668,23.2429474049
94,0.05,0.04,0.05,0.04,0.03,0.21,0.16,0.08,0.03,0.07,0.04,0.07,0.01,0.01,0.04,0.01,0.02,0.02,0.02,0.18523426621,0.00955054624955,19.3951488606
95,0.09,0.02,0.05,0.04,0.05,0.03,0.04,0.01,0.05,0.01,0.05,0.05,0.01,0.09,0.09,0.1,0.13,0.05,0.04,0.189234034373,0.00896061618222,21.118417587
96,0.02,0.05,0.04,0.09,0.03,0.1,0.01,0.03,0.09,0.01,0.07,0.08,0.09,0.02,0.06,0.03,0.01,0.05,0.12,0.225722306585,0.00953384032339,23.6759059234
97,0.07,0.01,0.02,0.04,0.01,0.08,0.01,0.01,0.01,0.38,0.06,0.06,0.02,0.05,0.02,0.07,0.01,0.05,0.02,0.20861737897,0.00840441481505,24.8223562926
98,0.05,0.06,0.01,0.01,0.11,0.24,0.08,0.05,0.01,0.07,0.01,0.08,0.02,0.06,0.02,0.04,0.05,0.01,0.02,0.210854114082,0.00941581547937,22.3936115298
99,0.11,0.04,0.03,0.01,0.06,0.12,0.13,0.02,0.02,0.03,0.09,0.06,0.04,0.05,0.04,0.03,0.07,0.01,0.04,0.20792652335,0.00957034430878,21.7261277799
100,0.02,0.07,0.09,0.08,0.09,0.01,0.05,0.11,0.07,0.02,0.05,0.04,0.11,0.03,0.01,0.03,0.04,0.05,0.03,0.19237764373,0.00933794207768,20.6017173944
101,0.01,0.01,0.02,0.06,0.18,0.12,0.01,0.09,0.04,0.08,0.09,0.02,0.01,0.01,0.07,0.02,0.05,0.01,0.1,0.219827532021,0.00966171305571,22.7524384914
102,0.1,0.09,0.01,0.03,0.12,0.01,0.03,0.04,0.01,0.1,0.01,0.12,0.03,0.07,0.11,0.07,0.01,0.01,0.03,0.228441957792,0.00937315701205,24.3719333303
103,0.1,0.07,0.03,0.07,0.02,0.06,0.08,0.03,0.04,0.06,0.01,0.01,0.01,0.03,0.08,0.15,0.05,0.01,0.09,0.195163248923,0.00898166500507,21.7290723727
104,0.13,0.03,0.01,0.1,0.01,0.08,0.1,0.09,0.04,0.01,0.01,0.02,0.09,0.05,0.06,0.01,0.1,0.03,0.03,0.199244819039,0.00939184611795,21.2146596672
105,0.02,0.05,0.03,0.06,0.11,0.04,0.04,0.01,0.07,0.02,0.01,0.05,0.02,0.03,0.04,0.18,0.04,0.01,0.17,0.224919501479,0.00906916772565,24.8004566994
106,0.01,0.06,0.02,0.01,0.03,0.05,0.07,0.1,0.03,0.15,0.01,0.13,0.06,0.01,0.1,0.06,0.02,0.07,0.01,0.206091635945,0.00875009479126,23.5530746651
107,0.04,0.02,0.15,0.01,0.07,0.03,0.01,0.05,0.03,0.14,0.03,0.06,0.04,0.03,0.1,0.07,0.05,0.03,0.04,0.200250694392,0.00923633604936,21.6807501721
108,0.03,0.1,0.01,0.04,0.08,0.02,0.06,0.02,0.03,0.03,0.15,0.08,0.01,0.03,0.02,0.02,0.09,0.01,0.17,0.198146609092,0.0101112042205,19.5967369237
109,0.19,0.04,0.02,0.01,0.05,0.01,0.09,0.04,0.18,0.02,0.06,0.14,0.01,0.05,0.01,0.02,0.01,0.04,0.01,0.205330933147,0.0093443948134,21.9737005175
110,0.01,0.15,0.06,0.01,0.02,0.09,0.01,0.06,0.05,0.08,0.02,0.02,0.01,0.21,0.07,0.04,0.03,0.03,0.03,0.140563785011,0.00888273107491,15.8243882231
111,0.03,0.04,0.02,0.02,0.02,0.04,0.03,0.08,0.05,0.11,0.02,0.01,0.23,0.04,0.07,0.1,0.01,0.03,0.05,0.254555354568,0.00887470351806,28.6832516771
112,0.05,0.01,0.16,0.08,0.05,0.03,0.14,0.03,0.12,0.04,0.07,0.01,0.01,0.01,0.08,0.03,0.02,0.04,0.02,0.165623736076,0.00960781492875,17.2384394688
113,0.01,0.02,0.03,0.02,0.11,0.02,0.09,0.04,0.01,0.21,0.05,0.02,0.02,0.02,0.05,0.09,0.06,0.02,0.11,0.208240417748,0.008621599454,24.1533393958
114,0.02,0.03,0.02,0.04,0.02,0.03,0.04,0.02,0.03,0.04,0.16,0.03,0.03,0.02,0.07,0.04,0.25,0.01,0.1,0.182109112729,0.00944690727667,19.2771144455
115,0.05,0.03,0.08,0.02,0.03,0.01,0.17,0.16,0.02,0.04,0.01,0.02,0.07,0.01,0.11,0.06,0.04,0.05,0.02,0.176824332139,0.00921353655511,19.1917979683
116,0.17,0.03,0.04,0.01,0.06,0.1,0.01,0.01,0.06,0.01,0.02,0.05,0.12,0.01,0.02,0.08,0.09,0.04,0.07,0.24978450166,0.00928007948196,26.9162028349
117,0.02,0.1,0.06,0.09,0.01,0.01,0.08,0.09,0.07,0.02,0.02,0.01,0.06,0.02,0.01,0.19,0.04,0.01,0.09,0.178658588807,0.00895265849642,19.9559258156
118,0.04,0.04,0.14,0.02,0.03,0.01,0.15,0.06,0.04,0.12,0.04,0.01,0.03,0.03,0.07,0.09,0.03,0.02,0.03,0.167820675969,0.00909339022385,18.4552374678
119,0.01,0.03,0.08,0.06,0.11,0.08,0.1,0.08,0.02,0.01,0.1,0.01,0.04,0.05,0.01,0.09,0.03,0.04,0.05,0.186720308914,0.00937541453808,19.9159523193
120,0.08,0.06,0.02,0.08,0.12,0.01,0.15,0.07,0.01,0.02,0.02,0.01,0.06,0.02,0.16,0.01,0.02,0.06,0.02,0.205167213184,0.00964183294558,21.2788599784
121,0.01,0.08,0.01,0.04,0.01,0.03,0.07,0.02,0.16,0.15,0.04,0.01,0.04,0.01,0.03,0.07,0.13,0.07,0.02,0.1638760276,0.00781487255038,20.9697632999
122,0.01,0.07,0.1,0.05,0.02,0.3,0.02,0.04,0.09,0.03,0.02,0.07,0.01,0.02,0.03,0.02,0.02,0.03,0.05,0.185061689513,0.00967284063807,19.1320932948
123,0.15,0.01,0.08,0.01,0.03,0.02,0.17,0.08,0.03,0.02,0.03,0.05,0.02,0.02,0.04,0.07,0.04,0.06,0.07,0.188143698814,0.00938165913584,20.054416398
124,0.03,0.02,0.12,0.14,0.07,0.16,0.02,0.09,0.01,0.07,0.01,0.07,0.03,0.01,0.06,0.04,0.02,0.01,0.02,0.200455950939,0.010004755166,20.0360676112
125,0.01,0.01,0.04,0.01,0.06,0.03,0.01,0.18,0.04,0.05,0.12,0.23,0.02,0.06,0.04,0.04,0.03,0.01,0.01,0.206335745782,0.0102711720012,20.0888219726
126,0.09,0.05,0.03,0.06,0.02,0.03,0.14,0.12,0.13,0.03,0.01,0.09,0.01,0.05,0.05,0.05,0.02,0.01,0.01,0.17425990296,0.00917382395197,18.9953397702
127,0.21,0.03,0.06,0.06,0.02,0.06,0.1,0.01,0.04,0.04,0.03,0.01,0.05,0.01,0.03,0.02,0.12,0.03,0.07,0.203015506936,0.00955575461886,21.2453662776
128,0.02,0.04,0.07,0.06,0.01,0.01,0.09,0.04,0.01,0.1,0.02,0.09,0.1,0.02,0.1,0.01,0.12,0.05,0.04,0.201648585512,0.0092027247396,21.9118349421
129,0.01,0.05,0.02,0.02,0.12,0.05,0.11,0.06,0.13,0.19,0.01,0.03,0.03,0.04,0.02,0.01,0.05,0.02,0.03,0.187561631341,0.00823488558588,22.7764708307
130,0.02,0.11,0.03,0.09,0.02,0.02,0.02,0.1,0.08,0.08,0.04,0.06,0.01,0.13,0.01,0.01,0.04,0.09,0.04,0.142588086227,0.00878473873751,16.2313405654
131,0.04,0.11,0.01,0.08,0.09,0.04,0.03,0.04,0.04,0.04,0.01,0.09,0.01,0.12,0.04,0.07,0.08,0.05,0.01,0.17745476048,0.00896699546093,19.7897680726
132,0.05,0.01,0.04,0.03,0.07,0.04,0.02,0.02,0.02,0.16,0.08,0.02,0.01,0.06,0.13,0.05,0.04,0.11,0.04,0.195362688666,0.00860777056289,22.6960845713
133,0.06,0.03,0.03,0.04,0.01,0.09,0.19,0.02,0.03,0.01,0.09,0.05,0.01,0.06,0.04,0.03,0.01,0.16,0.04,0.166197858472,0.00904468720917,18.3751913835
134,0.01,0.02,0.02,0.11,0.02,0.08,0.01,0.06,0.04,0.15,0.02,0.06,0.1,0.06,0.04,0.01,0.02,0.11,0.06,0.209332233815,0.00862021227384,24.2838838726
135,0.05,0.02,0.1,0.13,0.03,0.03,0.05,0.04,0.1,0.04,0.06,0.12,0.01,0.09,0.04,0.03,0.01,0.02,0.03,0.184658204232,0.00978057839923,18.8800903888
136,0.02,0.06,0.05,0.09,0.02,0.13,0.03,0.08,0.01,0.04,0.16,0.04,0.02,0.02,0.01,0.01,0.07,0.11,0.03,0.162728787518,0.00956210638456,17.0180900497
137,0.1,0.04,0.01,0.23,0.11,0.01,0.03,0.01,0.15,0.02,0.04,0.02,0.01,0.01,0.04,0.06,0.03,0.01,0.07,0.209087749275,0.00983312124265,21.2636195686
