,agg,portfolioreturn,portfoliostandarddeviation,shy,spy,returnoverrisk
96,0.61,0.0351265213977,0.00118290239547,0.11,0.28,29.6951984647
97,0.41,0.0449487718859,0.000961753360743,0.11,0.48,46.7362774289
98,0.01,0.0127399227658,0.00415569217112,0.87,0.12,3.06565603063
99,0.07,0.0179806186872,0.00354724135221,0.75,0.18,5.06890197253
100,0.17,0.0458189777145,0.00126987721237,0.27,0.56,36.0814236748
101,0.26,0.0373052794609,0.00153923303101,0.33,0.41,24.2362778796
102,0.73,0.0271863283379,0.00133548083369,0.14,0.13,20.3569588212
103,0.2,0.0334291453842,0.00198423120709,0.43,0.37,16.8474043069
104,0.02,0.0374932043673,0.00234212616934,0.5,0.48,16.0081915561
105,0.17,0.0594645961609,0.000691597644263,0.07,0.76,85.9814903277
106,0.05,0.0251033720369,0.00311238951822,0.66,0.29,8.0656267122
107,0.43,0.015993029022,0.00240083095148,0.52,0.05,6.66145569812
108,0.55,0.0257921399424,0.00149368818174,0.29,0.16,17.2674191694
109,0.03,0.0144868214063,0.0039522142643,0.83,0.14,3.66549494474
110,0.46,0.0459046138754,0.00100978277776,0.06,0.48,45.4598898756
111,0.02,0.0436337326681,0.00191015801963,0.41,0.57,22.8429963489
112,0.18,0.0303176848991,0.00226679407807,0.49,0.33,13.3746974162
113,0.51,0.0250274663508,0.00161524687325,0.33,0.16,15.4945146561
114,0.47,0.0160754216913,0.00226960286361,0.49,0.04,7.08292272144
115,0.19,0.0223214822292,0.00279041597888,0.6,0.21,7.99933859257
116,0.49,0.0164577584871,0.0021843322248,0.47,0.04,7.53445757941
117,0.47,0.0147108598467,0.0023589199691,0.51,0.02,6.2362691568
118,0.12,0.0550973495598,0.00087118746161,0.17,0.71,63.2439652632
119,0.19,0.0462013145104,0.00119227699632,0.25,0.56,38.7504872216
120,0.52,0.0361351295058,0.00113519104511,0.16,0.32,31.8317605319
121,0.03,0.0704338570365,0.000581608365359,0.01,0.96,121.101863783
122,0.15,0.0106403138804,0.00377043852384,0.8,0.05,2.82203616718
123,0.87,0.0230398766855,0.00149610498955,0.1,0.03,15.399906321
124,0.49,0.024645129555,0.00168375731914,0.35,0.16,14.6369843652
125,0.12,0.0168896179098,0.00343593166564,0.73,0.15,4.91558609234
126,0.66,0.0231190258632,0.00145065874089,0.25,0.09,15.9369155623
127,0.18,0.0289531230544,0.0023615802373,0.51,0.31,12.2600632395
128,0.93,0.0248691679953,0.00163286426293,0.03,0.04,15.2303951773
129,0.43,0.0187221527112,0.00222040481526,0.48,0.09,8.43186457826
130,0.4,0.0133726810613,0.0026764918346,0.58,0.02,4.99634666857
131,0.11,0.0364845962592,0.00208580523612,0.45,0.44,17.4918518889
132,0.46,0.0145196914487,0.0024030019568,0.52,0.02,6.04231361845
133,0.67,0.0335444080959,0.00125266368868,0.09,0.24,26.7784628859
134,0.38,0.0191308725663,0.00235282991302,0.51,0.11,8.13100533126
135,0.74,0.0253306539689,0.00136308385107,0.16,0.1,18.5833424326
136,0.56,0.0239364655734,0.00156731769235,0.31,0.13,15.2722486897
137,0.3,0.0414813576642,0.00119228368436,0.24,0.46,34.7915166569
138,0.8,0.0326181926572,0.00149507579292,0.01,0.19,21.8170829945
139,0.22,0.048821662471,0.000982732793388,0.19,0.59,49.6794884627
140,0.08,0.0502389904342,0.00125994065614,0.27,0.65,39.8740926324
141,0.25,0.0214216498497,0.0026386630805,0.57,0.18,8.11837252282
142,0.25,0.0418900775193,0.00128823827569,0.27,0.48,32.5173365129
143,0.33,0.0120345022759,0.00301087155804,0.65,0.02,3.99701616089
144,0.55,0.0271567017871,0.00142902440102,0.27,0.18,19.0036655551
145,0.63,0.0348265772713,0.00120421171651,0.1,0.27,28.920643101
146,0.09,0.0149515508715,0.00368864091571,0.78,0.13,4.0534037368
147,0.59,0.0238276898448,0.00151764520188,0.29,0.12,15.7004349997
148,0.01,0.0154690464551,0.00395864504399,0.83,0.16,3.90766191038
149,0.08,0.0202186298521,0.00334865239965,0.71,0.21,6.03784073086
150,0.01,0.0523122162604,0.00135065969634,0.29,0.7,38.7308634457
151,0.3,0.0251066155285,0.00221359078266,0.48,0.22,11.3420311131
152,0.17,0.0512772250931,0.000960039425918,0.19,0.64,53.4115825963
153,0.06,0.036211035192,0.00228520631977,0.49,0.45,15.8458494004
154,0.29,0.0146812332958,0.00296773831402,0.64,0.07,4.94694334283
155,0.29,0.0201394806744,0.00258760496237,0.56,0.15,7.7830584526
156,0.27,0.0538711899945,0.000795793226308,0.08,0.65,67.6949592101
157,0.31,0.0430370879067,0.00109489779614,0.21,0.48,39.306945414
158,0.06,0.0348464733473,0.00238145806877,0.51,0.43,14.6324110444
159,0.56,0.0362175221751,0.00113890024001,0.13,0.31,31.8004342283
160,0.29,0.0467484366448,0.000964289375746,0.17,0.54,48.4796761436
161,0.07,0.0234388660658,0.00315586945405,0.67,0.26,7.42707086178
162,0.16,0.0306176290256,0.00231656152162,0.5,0.34,13.2168426091
163,0.29,0.0426547511109,0.00115225081236,0.23,0.48,37.0186340104
164,0.06,0.0218831358232,0.00330520260296,0.7,0.24,6.62081525762
165,0.42,0.0458222212061,0.000960629443751,0.09,0.49,47.7002048024
166,0.45,0.0225158941187,0.00191768175385,0.41,0.14,11.7412047507
167,0.64,0.0322886219799,0.00122715265623,0.13,0.23,26.3118217738
168,0.88,0.0239133260057,0.00151765529258,0.08,0.04,15.7567572311
169,0.04,0.0528857214541,0.00121505685276,0.26,0.7,43.5253061073
170,0.09,0.0156338317938,0.00363962871825,0.77,0.14,4.29544687221
171,0.1,0.0444807989291,0.00157348702879,0.34,0.56,28.2689327051
172,0.64,0.0336531838245,0.00121774175665,0.11,0.25,27.6357311726
173,0.17,0.0342202020351,0.00203245705428,0.44,0.39,16.8368635209
174,0.1,0.0144604383471,0.00368585570945,0.78,0.12,3.92322420815
175,0.63,0.0286860489704,0.00129181196436,0.19,0.18,22.2060561149
176,0.5,0.018695769652,0.00201395892752,0.43,0.07,9.28309380918
177,0.08,0.0638846088806,0.000612089650073,0.07,0.85,104.37132677
178,0.06,0.0675959576187,0.000588858432539,0.03,0.91,114.791525235
179,0.11,0.0596821476181,0.00069651796101,0.11,0.78,85.6864445126
180,0.3,0.0285180201401,0.00198508919201,0.43,0.27,14.3661152632
181,0.12,0.0168896179098,0.00343593166564,0.73,0.15,4.91558609234
182,0.17,0.00965808883158,0.00376538054111,0.8,0.03,2.56497018725
183,0.11,0.0235212587351,0.0029998026627,0.64,0.25,7.84093534805
184,0.55,0.0448960057674,0.0011764186273,0.01,0.44,38.1632904524
185,0.13,0.0170807863078,0.0033846170919,0.72,0.15,5.04659340894
186,0.85,0.0267512254236,0.00149478079822,0.06,0.09,17.8964203015
187,0.05,0.0585351372306,0.000847951570471,0.17,0.78,69.0312268637
188,0.58,0.019542835913,0.0017585926913,0.36,0.06,11.1127698924
189,0.03,0.011757697717,0.00414914627759,0.87,0.1,2.83376312388
190,0.21,0.0561355842187,0.000744835208494,0.09,0.7,75.3664482807
191,0.26,0.0448103696065,0.00110354195958,0.22,0.52,40.6059499753
192,0.01,0.0454894070372,0.00181694733648,0.39,0.6,25.0361725538
193,0.11,0.0289795061137,0.00261232311333,0.56,0.33,11.093385028
194,0.17,0.0185277408217,0.00313227590586,0.67,0.16,5.91510498391
195,0.32,0.0514156273725,0.000848217290643,0.08,0.6,60.6161038447
196,0.09,0.056570687133,0.000860043714738,0.17,0.74,65.7765252668
197,0.13,0.0355023712104,0.00208329170368,0.45,0.42,17.0414787078
198,0.03,0.0131222595617,0.00405065709167,0.85,0.12,3.23953849084
199,0.5,0.0453047256225,0.0010737124716,0.04,0.46,42.1944671602
200,0.04,0.056979406988,0.000961329953338,0.2,0.76,59.2714361913
201,0.64,0.0213721272228,0.00154970100149,0.29,0.07,13.7911295161
202,0.84,0.027242337948,0.00148200631523,0.06,0.1,18.3820660331
203,0.08,0.0488744285895,0.00134812716097,0.29,0.63,36.253574592
204,0.51,0.014793252516,0.00223141427419,0.48,0.01,6.62954104357
205,0.31,0.0519067398969,0.000837562631294,0.08,0.61,61.9735622836
206,0.52,0.0313591630496,0.00129045238646,0.23,0.25,24.3009067041
207,0.03,0.0438249010661,0.00186086500157,0.4,0.57,23.5508223483
208,0.78,0.020637080182,0.00145620565707,0.2,0.02,14.1718170657
209,0.8,0.0230662597447,0.00142192479011,0.15,0.05,16.2218563915
210,0.43,0.0371437376139,0.00117055194841,0.21,0.36,31.7318147769
211,0.87,0.0264512812971,0.00153041137417,0.05,0.08,17.2837720259
212,0.35,0.0458486042654,0.000943824269607,0.14,0.51,48.5774796663
213,0.55,0.0278389827094,0.00139822259284,0.26,0.19,19.9102652553
214,0.45,0.0197867704294,0.00209032023909,0.45,0.1,9.46590386455
215,0.01,0.0243386984453,0.00331971049433,0.7,0.29,7.33157258346
216,0.26,0.0529977406743,0.000802275459481,0.1,0.64,66.059281819
217,0.54,0.0392465899909,0.00109923890268,0.1,0.36,35.7034216087
218,0.72,0.0283597217846,0.00131829060094,0.13,0.15,21.5124963831
219,0.76,0.0332180809102,0.00141334424531,0.03,0.21,23.5031776728
220,0.03,0.0410957773768,0.00205140653305,0.44,0.53,20.0329757728
221,0.04,0.0399223839301,0.00209730011402,0.45,0.51,19.0351317216
222,0.63,0.0170872732909,0.00178154338739,0.36,0.01,9.59127541428
223,0.41,0.0231157823716,0.00199653493997,0.43,0.16,11.5779503323
224,0.17,0.0301265165012,0.0023153112771,0.5,0.33,13.0118644517
225,0.01,0.0332083504354,0.00268425538537,0.57,0.42,12.3715316421
226,0.29,0.038561065577,0.00137964123796,0.29,0.42,27.9500673914
227,0.06,0.0669136766964,0.000584426179652,0.04,0.9,114.494659935
228,0.3,0.0121432780044,0.0031100520636,0.67,0.03,3.90452563369
229,0.46,0.0445400520308,0.00100446821901,0.08,0.46,44.3419226092
230,0.26,0.0106963234905,0.00335704042509,0.72,0.02,3.18623612946
231,0.53,0.024045241302,0.00162418681592,0.33,0.14,14.8044800427
232,0.85,0.0219752589673,0.00147115581113,0.13,0.02,14.9374109806
233,0.01,0.00728167538729,0.00455025177289,0.95,0.04,1.60027966599
234,0.1,0.0144604383471,0.00368585570945,0.78,0.12,3.92322420815
235,0.67,0.0342266890183,0.00125549449537,0.08,0.25,27.2615205759
236,0.1,0.0444807989291,0.00157348702879,0.34,0.56,28.2689327051
237,0.6,0.0362999148445,0.00116887413937,0.1,0.3,31.0554520987
238,0.28,0.0451927064023,0.00104636983977,0.2,0.52,43.1899933319
239,0.49,0.0144109157202,0.00231658411368,0.5,0.01,6.22076083275
240,0.19,0.0107227065497,0.00361416107723,0.77,0.04,2.96685906372
241,0.36,0.0173839739258,0.00253746345179,0.55,0.09,6.8509258384
242,0.47,0.0174399835359,0.00218115968502,0.47,0.06,7.99573898954
243,0.73,0.0189989572701,0.00153259638043,0.26,0.01,12.3965823701
244,0.14,0.050021438977,0.00110032983311,0.23,0.63,45.4604042097
245,0.36,0.0351232779062,0.00140269506816,0.29,0.35,25.0398527117
246,0.17,0.0342202020351,0.00203245705428,0.44,0.39,16.8368635209
247,0.02,0.0395400471342,0.00219745220568,0.47,0.51,17.9935868603
248,0.08,0.026359158153,0.00290967368002,0.62,0.3,9.05914581899
249,0.08,0.0311351246092,0.00257024654249,0.55,0.37,12.1136724024
250,0.69,0.023692531057,0.00140595226197,0.22,0.09,16.8515899848
251,0.56,0.0362175221751,0.00113890024001,0.13,0.31,31.8004342283
252,0.32,0.0384522898484,0.0013113612775,0.27,0.41,29.3224228198
253,0.49,0.0328325006228,0.00126900372623,0.23,0.28,25.8726589561
254,0.25,0.0364318301407,0.00162444462322,0.35,0.4,22.4272527483
255,0.13,0.0464188659675,0.0013503439873,0.29,0.58,34.3755860759
256,0.53,0.0267743649912,0.00148229750777,0.29,0.18,18.0627470874
257,0.11,0.0385314390262,0.00194415202613,0.42,0.47,19.8191491758
258,0.64,0.0384291502808,0.00124820962085,0.04,0.32,30.7874171445
259,0.19,0.0209569203845,0.00288668866952,0.62,0.19,7.25984779925
260,0.1,0.0492567653854,0.00126115093026,0.27,0.63,39.0569948476
261,0.41,0.0463133337305,0.000949559042841,0.09,0.5,48.7735165914
262,0.65,0.0386203186787,0.00127303572103,0.03,0.32,30.3371838203
263,0.38,0.0239068390225,0.00203663578643,0.44,0.18,11.738396812
264,0.02,0.00951968655216,0.00434955673603,0.91,0.07,2.18865671375
265,0.19,0.0250506059184,0.00259858058979,0.56,0.25,9.64011122723
266,0.25,0.0384786729077,0.00149483590684,0.32,0.43,25.7410681211
267,0.47,0.0358615684386,0.0011738766885,0.2,0.33,30.5496895797
268,0.24,0.041016628199,0.00136691520449,0.29,0.47,30.0067100463
269,0.16,0.0326644717925,0.00217440080473,0.47,0.37,15.0222864715
270,0.29,0.0358319418877,0.00154468831654,0.33,0.38,23.1968750614
271,0.3,0.0305648629071,0.00185046915512,0.4,0.3,16.5173587588
272,0.51,0.0311679946517,0.00131172038564,0.24,0.25,23.761157479
273,0.68,0.0364647001831,0.00129877888616,0.04,0.28,28.0761418066
274,0.14,0.0213656402396,0.00304163262404,0.65,0.21,7.02439869652
275,0.2,0.05867353951,0.00071823323594,0.06,0.74,81.6914848465
276,0.29,0.0276445708199,0.00207567298691,0.45,0.26,13.3183651732
277,0.22,0.0331292012577,0.00193763049491,0.42,0.36,17.0977910105
278,0.56,0.0409934886314,0.00113075881659,0.06,0.38,36.2530789326
279,0.32,0.0507333464502,0.000853017841961,0.09,0.59,59.4751293051
280,0.28,0.0192660313541,0.00268308166157,0.58,0.14,7.18056093113
281,0.1,0.0281060567935,0.00271102958308,0.58,0.32,10.367299925
282,0.11,0.0166984495119,0.0034873766881,0.74,0.15,4.78825518588
283,0.52,0.042957938729,0.00108198345412,0.06,0.42,39.7029534653
284,0.39,0.0186397600419,0.00235319960409,0.51,0.1,7.92102803754
285,0.02,0.0654667221824,0.00059950932024,0.09,0.89,109.200507769
286,0.59,0.0361087464466,0.0011598753418,0.11,0.3,31.1315752177
287,0.52,0.0163489827585,0.00210363658956,0.45,0.03,7.77177143604
288,0.24,0.0198659196071,0.00278293188054,0.6,0.16,7.13848576246
289,0.49,0.0369261861567,0.00112467170573,0.17,0.34,32.8328577742
290,0.37,0.0141637377122,0.00272408125894,0.59,0.04,5.1994549229
291,0.07,0.0561883503371,0.000927717450738,0.19,0.74,60.5662319842
292,0.15,0.0638582258213,0.000688229856758,0.02,0.83,92.7861893731
293,0.52,0.0170312636809,0.0020610540859,0.44,0.04,8.26337542394
294,0.46,0.0165665342157,0.00226838883571,0.49,0.05,7.30321625415
295,0.17,0.057417753394,0.000722797947081,0.1,0.73,79.4381799587
296,0.19,0.047565876355,0.00111384818849,0.23,0.58,42.704092754
297,0.17,0.0185277408217,0.00313227590586,0.67,0.16,5.91510498391
298,0.47,0.028356478293,0.00152313531311,0.31,0.22,18.6171760637
299,0.02,0.0641021603377,0.000645555672259,0.11,0.87,99.2976486652
300,0.25,0.0207393689274,0.00268624363847,0.58,0.17,7.72058372902
301,0.43,0.0446488277594,0.000976026616991,0.1,0.47,45.7455022047
302,0.25,0.0377963919854,0.00153764583095,0.33,0.42,24.5806877141
303,0.4,0.0263360185853,0.00182183207149,0.39,0.21,14.4557882132
304,0.15,0.00927575203575,0.00386832174826,0.82,0.03,2.39787500611
305,0.3,0.053762414266,0.000825020218211,0.06,0.64,65.1649657538
306,0.17,0.0144340552878,0.00342387021893,0.73,0.1,4.21571331998
307,0.12,0.0585087541714,0.00072544004645,0.12,0.76,80.6527768321
308,0.41,0.0497247383421,0.000964299591438,0.04,0.55,51.5656532302
309,0.31,0.0362142786836,0.00146615956897,0.31,0.38,24.7000936664
310,0.45,0.0286564224195,0.00155233253504,0.32,0.23,18.4602343717
311,0.22,0.0263063920345,0.00240462949764,0.52,0.26,10.9398940919
312,0.11,0.0378491581038,0.00199124857631,0.43,0.46,19.0077514953
313,0.79,0.0235573722691,0.00141052460349,0.15,0.06,16.7011424054
314,0.63,0.0211809588249,0.00157467565228,0.3,0.07,13.4509978574
315,0.52,0.0374996913504,0.00110703715194,0.14,0.34,33.8739230971
316,0.16,0.0620025514523,0.0006814532655,0.04,0.8,90.985772013
317,0.6,0.0403936003784,0.00119792406499,0.04,0.36,33.719666846
318,0.32,0.0445928181493,0.00101168984049,0.18,0.5,44.077558521
319,0.71,0.0268039915421,0.0013304283686,0.16,0.13,20.1468881563
320,0.2,0.0150075604816,0.0032716066735,0.7,0.1,4.58721416701
321,0.72,0.0256305980954,0.00135249734424,0.17,0.11,18.9505718474
322,0.03,0.0315438444643,0.00272763537992,0.58,0.39,11.5645385364
323,0.1,0.0369757087836,0.00208719099853,0.45,0.45,17.7155367236
324,0.17,0.0110226506762,0.00366768259339,0.78,0.05,3.0053447635
325,0.33,0.040008020091,0.00120602116368,0.24,0.43,33.1735638608
326,0.1,0.0574441364532,0.000797553961261,0.15,0.75,72.0253916893
327,0.21,0.0602292697526,0.000742370637052,0.03,0.76,81.1309967643
328,0.19,0.0100404256274,0.00366291863096,0.78,0.03,2.74109982749
329,0.13,0.0416428995113,0.00166397470578,0.36,0.51,25.0261613753
330,0.17,0.0410430112583,0.00157371348308,0.34,0.49,26.0803581462
331,0.38,0.0395993002359,0.00113685607446,0.21,0.41,34.8322897908
332,0.49,0.0444312763022,0.00104572707874,0.06,0.45,42.4884056322
333,0.53,0.0315503314475,0.00127125943653,0.22,0.25,24.8181689284
334,0.72,0.0365470928525,0.00139219734219,0.01,0.27,26.2513738139
335,0.14,0.0213656402396,0.00304163262404,0.65,0.21,7.02439869652
336,0.35,0.0274270193627,0.00190027724061,0.41,0.24,14.4331673172
337,0.47,0.0426843776618,0.00102006825574,0.1,0.43,41.8446289467
338,0.7,0.0375293179013,0.00136659256319,0.01,0.29,27.4619655574
339,0.26,0.0243419419369,0.00240134411414,0.52,0.22,10.1367987177
340,0.25,0.0480306058201,0.00096743228634,0.18,0.57,49.6475117673
341,0.12,0.010749089609,0.00387639270636,0.82,0.06,2.77296198379
342,0.17,0.0376316066467,0.00180054354079,0.39,0.44,20.9001369832
343,0.05,0.0510300470851,0.00130362019049,0.28,0.67,39.1448732211
344,0.03,0.0451894629107,0.00176627955373,0.38,0.59,25.5845473698
345,0.37,0.0168928614014,0.00253731974347,0.55,0.08,6.65775822889
346,0.1,0.0635846647541,0.00062231263132,0.06,0.84,102.174793751
347,0.53,0.0376908597484,0.00110669113231,0.13,0.34,34.0572528756
348,0.32,0.0548270319841,0.000867619312389,0.03,0.65,63.1924983702
349,0.37,0.0421372555273,0.00104735162714,0.18,0.45,40.232195602
350,0.09,0.0354199785411,0.00223169437364,0.48,0.43,15.8713392655
351,0.65,0.0270215429992,0.00132920049181,0.2,0.15,20.3291701784
352,0.16,0.0224302579577,0.00289222425998,0.62,0.22,7.75536609249
353,0.15,0.00791119019111,0.00396628116872,0.84,0.01,1.99461154028
354,0.87,0.0271335622194,0.00154199537855,0.04,0.09,17.596396589
355,0.4,0.0338411087309,0.00138154377067,0.28,0.32,24.495140472
356,0.23,0.0558356400922,0.000755550595391,0.08,0.69,73.9005970384
357,0.66,0.0285772732418,0.0012897888184,0.17,0.17,22.1565521689
358,0.45,0.0450311645552,0.000992937618847,0.08,0.47,45.3514538078
359,0.19,0.0605292138791,0.00071294287704,0.04,0.77,84.9005100246
360,0.57,0.0439137807186,0.00120155522959,0.01,0.42,36.5474508679
361,0.11,0.0514947765502,0.00109412619176,0.23,0.66,47.0647507919
362,0.76,0.0277598335316,0.00136015980272,0.11,0.13,20.4092441757
363,0.61,0.0364910832424,0.00118042318701,0.09,0.3,30.9135601909
364,0.15,0.0372492698509,0.0018938834132,0.41,0.44,19.6681958305
365,0.13,0.0471011468898,0.00130695862745,0.28,0.59,36.0387436149
366,0.87,0.0264512812971,0.00153041137417,0.05,0.08,17.2837720259
367,0.38,0.033458771935,0.00144860763938,0.3,0.32,23.0971941783
368,0.52,0.0443225005736,0.00109835973966,0.04,0.44,40.3533550742
369,0.29,0.0515244031011,0.000831003814707,0.1,0.61,62.0026071953
370,0.52,0.0286300393603,0.0014103861243,0.27,0.21,20.2994335146
371,0.24,0.0185013577625,0.00287869727441,0.62,0.14,6.42698971058
372,0.53,0.0397377025153,0.00108778224064,0.1,0.37,36.5309351731
373,0.33,0.0502422339258,0.000863438929075,0.09,0.58,58.1885206168
374,0.5,0.0439401637778,0.00105777944127,0.06,0.44,41.5400054712
375,0.1,0.0574441364532,0.000797553961261,0.15,0.75,72.0253916893
376,0.43,0.031003209313,0.00146853166521,0.3,0.27,21.1117063714
377,0.6,0.0219720154758,0.00158952391136,0.31,0.09,13.8230166395
