,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
10,0.02,0.01,0.03,0.02,0.07,0.19,0.01,0.01,0.02,0.01,0.01,0.02,0.09,0.01,0.09,0.06,0.07,0.15,0.11,0.715151238328,0.00896187271675,79.7993076816
11,0.03,0.06,0.03,0.04,0.05,0.03,0.04,0.02,0.07,0.02,0.04,0.06,0.01,0.14,0.05,0.01,0.16,0.04,0.1,0.517945836983,0.00895731408523,57.8237886999
12,0.06,0.04,0.04,0.12,0.08,0.02,0.04,0.01,0.07,0.01,0.02,0.06,0.11,0.07,0.08,0.02,0.07,0.02,0.06,0.727236990341,0.00954078842376,76.2239930329
13,0.01,0.06,0.08,0.1,0.1,0.05,0.01,0.11,0.12,0.03,0.03,0.05,0.06,0.03,0.02,0.07,0.01,0.01,0.05,0.619942637193,0.00921574813831,67.269919695
14,0.01,0.07,0.03,0.02,0.01,0.04,0.06,0.11,0.06,0.02,0.07,0.08,0.23,0.03,0.05,0.03,0.01,0.04,0.03,0.790934909036,0.00959632282934,82.4206233056
15,0.11,0.01,0.03,0.03,0.04,0.03,0.01,0.01,0.09,0.03,0.03,0.03,0.05,0.04,0.1,0.09,0.16,0.04,0.07,0.655310025632,0.00873501689226,75.0210370185
16,0.07,0.02,0.06,0.05,0.03,0.08,0.1,0.04,0.05,0.12,0.09,0.04,0.05,0.01,0.01,0.02,0.09,0.02,0.05,0.598820679069,0.00911243292136,65.7146872012
17,0.03,0.04,0.01,0.19,0.01,0.08,0.09,0.2,0.05,0.01,0.03,0.02,0.01,0.05,0.03,0.02,0.08,0.01,0.04,0.445347130356,0.00981307346194,45.3830425384
18,0.03,0.08,0.13,0.02,0.05,0.02,0.01,0.04,0.08,0.08,0.02,0.19,0.04,0.03,0.01,0.02,0.02,0.08,0.05,0.620598229447,0.00951572111988,65.2182027646
19,0.02,0.04,0.03,0.08,0.04,0.03,0.04,0.05,0.1,0.04,0.06,0.02,0.03,0.12,0.11,0.06,0.01,0.09,0.03,0.540516385612,0.00865135890186,62.4776282829
20,0.04,0.09,0.06,0.02,0.01,0.08,0.01,0.03,0.13,0.07,0.03,0.09,0.02,0.07,0.02,0.1,0.02,0.04,0.07,0.565513869702,0.00863171026011,65.5158540614
21,0.17,0.01,0.02,0.13,0.01,0.07,0.03,0.01,0.03,0.11,0.02,0.08,0.01,0.02,0.12,0.05,0.03,0.04,0.04,0.680112687059,0.00956936686251,71.0718584448
22,0.07,0.04,0.09,0.23,0.01,0.02,0.04,0.01,0.04,0.04,0.04,0.03,0.07,0.02,0.04,0.03,0.05,0.05,0.08,0.615734326982,0.0101706910319,60.5400680297
23,0.01,0.01,0.02,0.09,0.01,0.07,0.03,0.19,0.01,0.02,0.11,0.09,0.07,0.03,0.02,0.03,0.01,0.02,0.16,0.664341558186,0.0101502246668,65.450921531
24,0.07,0.06,0.06,0.11,0.07,0.04,0.1,0.04,0.02,0.04,0.03,0.21,0.01,0.01,0.01,0.06,0.03,0.01,0.02,0.663470236435,0.0102659962901,64.6279443013
25,0.18,0.01,0.01,0.04,0.09,0.03,0.04,0.01,0.08,0.1,0.01,0.14,0.05,0.04,0.01,0.01,0.04,0.02,0.09,0.786586304904,0.00944846116133,83.2502024904
26,0.08,0.02,0.05,0.05,0.03,0.14,0.01,0.05,0.08,0.04,0.08,0.04,0.12,0.03,0.01,0.02,0.06,0.06,0.03,0.68883252207,0.00918620814751,74.985512086
27,0.01,0.08,0.16,0.03,0.07,0.06,0.11,0.02,0.01,0.04,0.01,0.17,0.01,0.03,0.01,0.02,0.03,0.02,0.11,0.599797255822,0.0102830140905,58.3289345464
28,0.15,0.02,0.01,0.06,0.07,0.16,0.01,0.04,0.01,0.04,0.03,0.01,0.03,0.05,0.05,0.01,0.12,0.03,0.1,0.65702184964,0.0094891596603,69.2392027493
29,0.05,0.01,0.06,0.03,0.02,0.15,0.01,0.04,0.01,0.12,0.03,0.01,0.02,0.15,0.01,0.01,0.04,0.01,0.22,0.604269348705,0.00939413803704,64.3240866083
30,0.02,0.05,0.01,0.04,0.03,0.01,0.04,0.06,0.08,0.03,0.03,0.06,0.09,0.11,0.14,0.1,0.03,0.02,0.05,0.676577660606,0.00883330127348,76.5939754186
31,0.13,0.01,0.07,0.05,0.11,0.04,0.08,0.05,0.03,0.05,0.1,0.01,0.04,0.04,0.01,0.05,0.04,0.04,0.05,0.642213048364,0.00948498567511,67.7083835824
32,0.07,0.05,0.12,0.05,0.01,0.01,0.01,0.1,0.17,0.03,0.1,0.02,0.01,0.01,0.02,0.02,0.01,0.14,0.05,0.447520242569,0.00897839092235,49.844147625
33,0.05,0.03,0.07,0.06,0.05,0.07,0.03,0.01,0.01,0.01,0.06,0.16,0.08,0.15,0.06,0.03,0.03,0.03,0.01,0.700554505648,0.0099130175133,70.6701571653
34,0.03,0.05,0.06,0.08,0.02,0.05,0.02,0.05,0.14,0.03,0.08,0.01,0.03,0.12,0.07,0.01,0.04,0.06,0.05,0.497690731935,0.00892325527773,55.7745706522
35,0.06,0.06,0.08,0.01,0.06,0.01,0.06,0.08,0.06,0.01,0.06,0.13,0.01,0.01,0.09,0.07,0.05,0.02,0.07,0.623870325703,0.00970501949783,64.2832635052
36,0.08,0.01,0.13,0.03,0.08,0.03,0.01,0.08,0.14,0.01,0.02,0.01,0.02,0.03,0.02,0.1,0.04,0.08,0.08,0.558197412855,0.00887022776226,62.9293213
37,0.06,0.02,0.05,0.05,0.1,0.15,0.03,0.01,0.05,0.08,0.04,0.03,0.01,0.03,0.11,0.03,0.06,0.01,0.08,0.663268703366,0.00941909324996,70.4174686209
38,0.04,0.02,0.09,0.01,0.01,0.02,0.15,0.02,0.17,0.02,0.01,0.04,0.1,0.02,0.06,0.05,0.06,0.09,0.02,0.585462658351,0.00855058491171,68.4704806041
39,0.07,0.04,0.03,0.04,0.19,0.03,0.01,0.02,0.01,0.07,0.05,0.1,0.05,0.05,0.04,0.03,0.02,0.06,0.09,0.78019773106,0.00954335403684,81.7529904108
40,0.01,0.04,0.09,0.03,0.08,0.05,0.01,0.04,0.03,0.06,0.1,0.2,0.03,0.03,0.01,0.01,0.05,0.06,0.07,0.674238254657,0.00999011933657,67.4905105677
41,0.11,0.02,0.02,0.01,0.03,0.05,0.11,0.11,0.07,0.03,0.03,0.04,0.05,0.06,0.02,0.16,0.05,0.02,0.01,0.600326433481,0.00866028087742,69.3195107617
42,0.03,0.11,0.01,0.08,0.01,0.04,0.07,0.08,0.01,0.02,0.08,0.01,0.09,0.09,0.1,0.06,0.07,0.01,0.03,0.577925621121,0.00938302554507,61.5926726774
43,0.03,0.07,0.03,0.01,0.05,0.03,0.02,0.12,0.17,0.02,0.04,0.02,0.19,0.02,0.07,0.02,0.05,0.03,0.01,0.715505202091,0.00892656786328,80.1545692644
44,0.05,0.02,0.08,0.07,0.14,0.01,0.04,0.01,0.03,0.05,0.21,0.12,0.05,0.01,0.02,0.03,0.01,0.04,0.01,0.728495963356,0.0105187246819,69.2570616101
45,0.03,0.07,0.05,0.02,0.09,0.01,0.03,0.04,0.01,0.01,0.08,0.24,0.04,0.02,0.05,0.03,0.04,0.04,0.1,0.754330131853,0.0104368945707,72.2753427032
46,0.01,0.01,0.03,0.02,0.02,0.04,0.07,0.01,0.1,0.11,0.02,0.01,0.02,0.09,0.12,0.13,0.05,0.06,0.08,0.577315079091,0.00815905871607,70.7575590741
47,0.01,0.09,0.06,0.04,0.04,0.07,0.04,0.07,0.04,0.02,0.04,0.03,0.07,0.01,0.01,0.08,0.04,0.13,0.11,0.579876284507,0.00874185434739,66.3333271711
48,0.05,0.02,0.06,0.02,0.02,0.06,0.01,0.02,0.15,0.01,0.05,0.03,0.02,0.03,0.07,0.18,0.07,0.03,0.1,0.613936661991,0.00860942617353,71.3098236302
49,0.03,0.08,0.02,0.06,0.03,0.05,0.21,0.01,0.05,0.01,0.1,0.04,0.04,0.04,0.02,0.02,0.01,0.02,0.16,0.593900459466,0.00997540305254,59.5364875322
50,0.01,0.03,0.03,0.24,0.07,0.02,0.05,0.04,0.07,0.04,0.06,0.07,0.05,0.02,0.03,0.02,0.04,0.09,0.02,0.601287609198,0.00976267482456,61.5904575338
51,0.03,0.04,0.06,0.02,0.01,0.05,0.09,0.07,0.05,0.12,0.03,0.01,0.17,0.12,0.05,0.02,0.02,0.01,0.03,0.676224420926,0.00891092138631,75.8871492195
52,0.01,0.03,0.07,0.05,0.01,0.05,0.02,0.1,0.1,0.08,0.06,0.02,0.11,0.02,0.01,0.05,0.04,0.16,0.01,0.561049223045,0.00830663704392,67.5422821628
53,0.05,0.06,0.03,0.01,0.04,0.01,0.06,0.12,0.14,0.08,0.09,0.14,0.02,0.01,0.01,0.05,0.04,0.02,0.02,0.580022766431,0.00910092370527,63.7322963267
54,0.05,0.03,0.04,0.02,0.01,0.02,0.04,0.07,0.07,0.02,0.05,0.12,0.08,0.04,0.01,0.14,0.14,0.03,0.02,0.640992496989,0.00884978063572,72.4303260582
55,0.06,0.03,0.05,0.03,0.12,0.04,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.29,0.11,0.01,0.04,0.02,0.04,0.566121621136,0.0094029257898,60.2069647035
56,0.04,0.07,0.08,0.01,0.04,0.12,0.06,0.06,0.05,0.02,0.11,0.01,0.05,0.01,0.02,0.09,0.01,0.13,0.02,0.541314217563,0.00884835522358,61.176818051
57,0.11,0.1,0.02,0.06,0.08,0.27,0.03,0.03,0.11,0.03,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.03,0.01,0.576382046474,0.00944002423684,61.0572634152
58,0.06,0.01,0.06,0.02,0.02,0.05,0.03,0.09,0.05,0.03,0.1,0.03,0.09,0.05,0.01,0.01,0.23,0.04,0.02,0.55581602283,0.00903232228208,61.536336445
59,0.07,0.01,0.02,0.02,0.1,0.05,0.02,0.1,0.02,0.03,0.04,0.15,0.04,0.04,0.03,0.04,0.03,0.04,0.15,0.755553756893,0.00977268039696,77.3128482876
60,0.06,0.01,0.03,0.05,0.02,0.03,0.01,0.01,0.08,0.12,0.05,0.03,0.02,0.09,0.02,0.05,0.1,0.02,0.2,0.622209825057,0.00896339791003,69.416735852
61,0.06,0.01,0.05,0.09,0.07,0.01,0.08,0.13,0.05,0.06,0.11,0.01,0.02,0.03,0.03,0.01,0.03,0.05,0.1,0.559882754067,0.00952810602982,58.7611800619
62,0.04,0.09,0.03,0.02,0.01,0.01,0.23,0.06,0.03,0.01,0.05,0.01,0.11,0.1,0.02,0.03,0.07,0.01,0.07,0.556341709199,0.00941958758514,59.062215216
63,0.02,0.02,0.02,0.08,0.02,0.03,0.05,0.08,0.05,0.02,0.03,0.03,0.04,0.22,0.04,0.01,0.03,0.01,0.2,0.575127099027,0.00950957825739,60.478717716
64,0.06,0.05,0.05,0.01,0.08,0.05,0.05,0.02,0.04,0.02,0.01,0.04,0.09,0.01,0.01,0.04,0.02,0.19,0.16,0.687122522495,0.0087853737653,78.2120989786
65,0.01,0.04,0.01,0.03,0.01,0.02,0.03,0.05,0.11,0.01,0.08,0.02,0.09,0.13,0.02,0.22,0.02,0.03,0.07,0.637699364165,0.00841383140166,75.7917925523
66,0.02,0.06,0.17,0.01,0.03,0.01,0.05,0.05,0.05,0.12,0.06,0.09,0.06,0.04,0.02,0.1,0.01,0.01,0.04,0.599479224945,0.00942296543047,63.6189561947
67,0.04,0.19,0.06,0.01,0.01,0.03,0.03,0.01,0.16,0.11,0.07,0.01,0.03,0.06,0.02,0.05,0.04,0.01,0.06,0.473275372086,0.0087482303547,54.0995553268
68,0.02,0.05,0.02,0.03,0.04,0.08,0.11,0.04,0.06,0.01,0.03,0.06,0.03,0.14,0.07,0.13,0.03,0.04,0.01,0.558015311078,0.00870001266741,64.1395975396
69,0.03,0.04,0.01,0.01,0.03,0.11,0.04,0.04,0.02,0.05,0.12,0.21,0.02,0.04,0.03,0.06,0.09,0.02,0.03,0.672103764118,0.0098423371119,68.2870091195
70,0.01,0.03,0.01,0.11,0.03,0.01,0.01,0.09,0.01,0.06,0.13,0.1,0.07,0.07,0.02,0.07,0.09,0.01,0.07,0.655866168288,0.00966403876772,67.8666739706
71,0.12,0.07,0.02,0.02,0.01,0.09,0.01,0.03,0.01,0.03,0.1,0.04,0.11,0.14,0.02,0.01,0.02,0.1,0.05,0.652314122666,0.00921806420351,70.7647623476
72,0.1,0.01,0.08,0.01,0.04,0.02,0.14,0.06,0.02,0.01,0.03,0.04,0.04,0.1,0.08,0.15,0.02,0.01,0.04,0.615151708979,0.00922858991192,66.6571724229
73,0.01,0.03,0.01,0.07,0.03,0.07,0.15,0.01,0.01,0.01,0.14,0.11,0.11,0.03,0.01,0.01,0.06,0.05,0.08,0.709269569494,0.0100243736618,70.7545023184
74,0.02,0.01,0.19,0.01,0.03,0.07,0.07,0.01,0.01,0.18,0.02,0.03,0.03,0.11,0.01,0.01,0.05,0.11,0.03,0.475000414619,0.0089985486536,52.7863362086
75,0.04,0.12,0.03,0.12,0.02,0.01,0.06,0.09,0.02,0.03,0.07,0.14,0.03,0.05,0.03,0.03,0.05,0.05,0.01,0.541564570874,0.00989028773138,54.7572108702
76,0.02,0.12,0.02,0.08,0.04,0.01,0.04,0.01,0.23,0.02,0.09,0.1,0.03,0.03,0.03,0.01,0.08,0.02,0.02,0.538894963097,0.00909405815414,59.2579191779
77,0.13,0.01,0.1,0.06,0.04,0.01,0.02,0.08,0.01,0.06,0.01,0.04,0.15,0.1,0.01,0.03,0.04,0.02,0.08,0.738668785904,0.00964766716425,76.5644972332
78,0.06,0.1,0.04,0.03,0.02,0.01,0.14,0.01,0.04,0.01,0.02,0.12,0.01,0.05,0.05,0.06,0.03,0.14,0.06,0.533218733545,0.00907399711592,58.7633792179
79,0.04,0.06,0.04,0.04,0.07,0.03,0.21,0.13,0.04,0.12,0.03,0.02,0.05,0.01,0.05,0.01,0.02,0.02,0.01,0.539730463142,0.00912473540051,59.1502590981
80,0.02,0.02,0.01,0.04,0.06,0.35,0.01,0.02,0.08,0.03,0.02,0.03,0.04,0.02,0.02,0.08,0.05,0.04,0.06,0.66028740698,0.00935985881455,70.5445904754
81,0.01,0.06,0.07,0.03,0.1,0.02,0.02,0.01,0.14,0.02,0.07,0.03,0.11,0.01,0.02,0.09,0.09,0.01,0.09,0.708509921965,0.00897802502667,78.9160110225
82,0.01,0.12,0.01,0.03,0.06,0.01,0.01,0.01,0.07,0.12,0.06,0.23,0.01,0.13,0.04,0.02,0.02,0.03,0.01,0.623259681392,0.00946381051249,65.8571598162
83,0.01,0.06,0.01,0.01,0.13,0.07,0.04,0.02,0.05,0.01,0.05,0.04,0.07,0.03,0.09,0.15,0.03,0.09,0.04,0.711655994996,0.0086710371433,82.0727651416
84,0.02,0.12,0.04,0.02,0.07,0.04,0.01,0.08,0.05,0.04,0.05,0.01,0.02,0.11,0.05,0.11,0.03,0.09,0.04,0.497403644274,0.00853656387155,58.2674307554
85,0.05,0.02,0.01,0.07,0.07,0.02,0.01,0.08,0.02,0.01,0.01,0.1,0.08,0.07,0.04,0.05,0.03,0.15,0.11,0.697433944753,0.00898359423413,77.6341769871
86,0.08,0.01,0.04,0.16,0.06,0.02,0.08,0.05,0.02,0.04,0.01,0.09,0.09,0.03,0.01,0.07,0.03,0.06,0.05,0.710082292109,0.00957396598718,74.1680399805
87,0.01,0.03,0.01,0.02,0.04,0.23,0.05,0.01,0.08,0.15,0.01,0.1,0.01,0.01,0.05,0.01,0.04,0.09,0.05,0.6143261129,0.00868299184702,70.7505113126
88,0.03,0.05,0.15,0.03,0.07,0.04,0.03,0.02,0.18,0.01,0.02,0.02,0.08,0.01,0.08,0.07,0.05,0.05,0.01,0.59839699379,0.00902695129253,66.2900434928
89,0.01,0.12,0.02,0.02,0.02,0.06,0.01,0.03,0.01,0.09,0.05,0.13,0.04,0.08,0.09,0.18,0.01,0.01,0.02,0.654266404436,0.00902716269576,72.477524388
90,0.09,0.12,0.11,0.01,0.02,0.05,0.1,0.03,0.02,0.04,0.11,0.05,0.03,0.04,0.03,0.03,0.01,0.03,0.08,0.547561944162,0.0098773246327,55.4362607815
91,0.02,0.02,0.01,0.08,0.1,0.07,0.06,0.01,0.09,0.07,0.03,0.06,0.04,0.07,0.02,0.04,0.08,0.02,0.11,0.663299595604,0.00891305494325,74.4188832927
92,0.03,0.09,0.09,0.01,0.18,0.06,0.06,0.01,0.09,0.03,0.01,0.02,0.04,0.12,0.02,0.1,0.02,0.01,0.01,0.60715994506,0.00905016874386,67.0882457824
93,0.01,0.01,0.07,0.08,0.06,0.01,0.03,0.15,0.05,0.07,0.19,0.01,0.03,0.02,0.02,0.02,0.09,0.07,0.01,0.493668822121,0.00953926610107,51.7512371382
94,0.02,0.12,0.02,0.02,0.02,0.04,0.04,0.01,0.03,0.09,0.07,0.04,0.04,0.01,0.01,0.04,0.04,0.2,0.14,0.546575760602,0.00856458848811,63.8180995339
95,0.03,0.18,0.05,0.04,0.03,0.02,0.04,0.04,0.03,0.02,0.05,0.05,0.02,0.02,0.17,0.03,0.06,0.04,0.08,0.542723609583,0.00970754044988,55.9074270548
96,0.01,0.11,0.01,0.05,0.04,0.04,0.07,0.01,0.06,0.04,0.1,0.01,0.05,0.09,0.02,0.04,0.01,0.08,0.16,0.578552007689,0.0091165049805,63.4620404339
97,0.06,0.01,0.2,0.01,0.01,0.03,0.02,0.02,0.11,0.01,0.05,0.02,0.03,0.06,0.05,0.1,0.05,0.05,0.11,0.545182212096,0.00951815369317,57.2781475978
98,0.03,0.13,0.02,0.09,0.12,0.05,0.01,0.01,0.06,0.08,0.04,0.03,0.01,0.14,0.03,0.03,0.03,0.06,0.03,0.53201980584,0.00890646111122,59.7341412258
99,0.02,0.06,0.07,0.02,0.01,0.06,0.01,0.01,0.05,0.08,0.01,0.04,0.17,0.02,0.03,0.01,0.14,0.12,0.07,0.68259499635,0.00869478393337,78.5062632472
100,0.05,0.13,0.13,0.01,0.01,0.05,0.1,0.01,0.02,0.09,0.01,0.09,0.08,0.05,0.08,0.03,0.01,0.04,0.01,0.588368259589,0.00946948262254,62.1330945989
101,0.04,0.02,0.07,0.12,0.01,0.02,0.04,0.11,0.01,0.07,0.1,0.02,0.09,0.01,0.1,0.01,0.09,0.01,0.06,0.626198224119,0.00986243950459,63.4932385469
102,0.14,0.17,0.02,0.1,0.01,0.03,0.01,0.17,0.03,0.04,0.03,0.02,0.02,0.01,0.04,0.09,0.02,0.04,0.01,0.488570693666,0.0095352279932,51.2384909951
103,0.1,0.04,0.12,0.02,0.02,0.05,0.02,0.05,0.05,0.01,0.06,0.02,0.22,0.03,0.01,0.03,0.03,0.08,0.04,0.769066625178,0.00971167890655,79.1898736128
104,0.04,0.03,0.16,0.09,0.01,0.03,0.08,0.01,0.02,0.03,0.11,0.01,0.02,0.05,0.09,0.01,0.16,0.01,0.04,0.477642907511,0.0101143892351,47.2240979071
105,0.03,0.05,0.01,0.03,0.02,0.05,0.05,0.04,0.03,0.01,0.02,0.05,0.07,0.05,0.14,0.1,0.02,0.19,0.04,0.620115978929,0.00843094655956,73.5523555448
106,0.08,0.07,0.01,0.16,0.14,0.05,0.01,0.03,0.06,0.02,0.06,0.01,0.11,0.02,0.03,0.07,0.02,0.01,0.04,0.764396024472,0.00972015591506,78.6403048625
107,0.12,0.08,0.09,0.02,0.02,0.02,0.04,0.09,0.01,0.03,0.02,0.09,0.08,0.06,0.01,0.04,0.02,0.01,0.15,0.677301718307,0.00987617997162,68.5793211801
108,0.05,0.05,0.03,0.05,0.1,0.02,0.04,0.11,0.03,0.05,0.03,0.03,0.03,0.09,0.03,0.01,0.07,0.14,0.04,0.521597827449,0.00863066555113,60.4354118878
109,0.05,0.03,0.02,0.04,0.03,0.01,0.2,0.04,0.01,0.14,0.02,0.01,0.04,0.11,0.05,0.01,0.13,0.02,0.04,0.508734809819,0.00876023043772,58.0732223239
110,0.01,0.06,0.01,0.07,0.17,0.02,0.04,0.04,0.01,0.01,0.1,0.02,0.01,0.05,0.01,0.1,0.09,0.1,0.08,0.598397854665,0.00910045691959,65.7547044014
111,0.03,0.03,0.01,0.01,0.02,0.06,0.02,0.02,0.05,0.19,0.16,0.01,0.01,0.08,0.02,0.07,0.13,0.06,0.02,0.511987572984,0.00844463124111,60.6287661788
112,0.03,0.07,0.04,0.01,0.04,0.15,0.02,0.03,0.05,0.04,0.19,0.03,0.05,0.11,0.01,0.01,0.06,0.04,0.02,0.55533503247,0.00954232049012,58.1970636016
113,0.01,0.03,0.02,0.04,0.02,0.08,0.01,0.05,0.03,0.03,0.05,0.05,0.03,0.35,0.04,0.01,0.03,0.04,0.08,0.50015012537,0.00921879666242,54.2532983083
114,0.05,0.06,0.1,0.17,0.06,0.02,0.06,0.05,0.06,0.05,0.02,0.07,0.05,0.01,0.04,0.07,0.01,0.04,0.01,0.603373858415,0.00967219707127,62.3822957668
115,0.04,0.04,0.02,0.22,0.05,0.01,0.04,0.04,0.04,0.11,0.1,0.06,0.02,0.05,0.07,0.01,0.04,0.01,0.03,0.596918695638,0.0100305944064,59.5098028545
116,0.04,0.01,0.01,0.09,0.02,0.09,0.11,0.07,0.07,0.02,0.01,0.07,0.03,0.09,0.04,0.17,0.03,0.01,0.02,0.5966785232,0.00883312771347,67.5500844723
117,0.03,0.03,0.12,0.06,0.02,0.01,0.04,0.03,0.02,0.05,0.17,0.03,0.04,0.02,0.08,0.15,0.06,0.01,0.03,0.597834939619,0.00978459898057,61.0995852569
118,0.02,0.01,0.04,0.04,0.05,0.04,0.04,0.07,0.02,0.11,0.21,0.05,0.05,0.01,0.01,0.1,0.01,0.05,0.07,0.658858775871,0.00952884359689,69.1436236907
119,0.03,0.06,0.01,0.08,0.21,0.02,0.01,0.02,0.01,0.02,0.1,0.02,0.02,0.03,0.01,0.21,0.07,0.05,0.02,0.685150383239,0.00920250766456,74.4525740389
120,0.12,0.04,0.08,0.14,0.05,0.01,0.04,0.03,0.04,0.06,0.05,0.13,0.01,0.04,0.01,0.02,0.08,0.01,0.04,0.612796821389,0.0100958174092,60.6980887778
121,0.04,0.07,0.01,0.02,0.03,0.01,0.11,0.01,0.01,0.01,0.03,0.02,0.17,0.03,0.09,0.08,0.1,0.12,0.04,0.711053195879,0.00876786922004,81.0976051347
122,0.03,0.03,0.05,0.02,0.05,0.06,0.04,0.01,0.03,0.03,0.08,0.01,0.07,0.06,0.18,0.05,0.07,0.08,0.05,0.651230480465,0.00909865571454,71.5743622901
123,0.03,0.03,0.02,0.03,0.1,0.02,0.14,0.13,0.01,0.03,0.05,0.02,0.07,0.04,0.1,0.03,0.01,0.06,0.08,0.643625739263,0.00927668705803,69.3809907823
124,0.04,0.04,0.04,0.05,0.1,0.03,0.09,0.01,0.08,0.02,0.02,0.02,0.03,0.12,0.02,0.08,0.06,0.03,0.12,0.601828016824,0.00887187758122,67.8354735302
125,0.02,0.01,0.02,0.06,0.08,0.05,0.21,0.03,0.04,0.02,0.05,0.05,0.07,0.03,0.08,0.01,0.09,0.04,0.04,0.632870912906,0.00940001142057,67.3266110636
126,0.04,0.01,0.09,0.04,0.05,0.06,0.01,0.01,0.04,0.03,0.01,0.04,0.07,0.03,0.02,0.27,0.09,0.01,0.08,0.706667213878,0.00886669320788,79.6990712671
127,0.05,0.01,0.07,0.01,0.01,0.02,0.1,0.12,0.02,0.05,0.02,0.05,0.05,0.05,0.05,0.1,0.14,0.04,0.04,0.541358786938,0.00877961858127,61.6608548454
128,0.02,0.03,0.02,0.03,0.06,0.01,0.06,0.06,0.01,0.1,0.02,0.08,0.1,0.08,0.06,0.03,0.04,0.13,0.06,0.671365620844,0.00854063449236,78.6084009853
129,0.04,0.08,0.03,0.01,0.1,0.01,0.09,0.07,0.04,0.02,0.1,0.11,0.06,0.14,0.01,0.02,0.03,0.03,0.01,0.608159207639,0.00946875862266,64.2279766414
130,0.08,0.04,0.07,0.05,0.07,0.3,0.04,0.01,0.06,0.06,0.01,0.05,0.06,0.01,0.01,0.01,0.02,0.02,0.03,0.678506121258,0.00974196452767,69.6477716924
131,0.05,0.1,0.03,0.11,0.03,0.07,0.05,0.03,0.01,0.04,0.06,0.06,0.08,0.1,0.04,0.05,0.03,0.05,0.01,0.605395237268,0.00933569074867,64.8473962523
132,0.02,0.04,0.04,0.01,0.02,0.03,0.06,0.06,0.09,0.06,0.08,0.06,0.23,0.03,0.04,0.02,0.04,0.06,0.01,0.787924768367,0.00921489782561,85.5055349802
133,0.02,0.09,0.03,0.1,0.04,0.05,0.01,0.03,0.04,0.04,0.06,0.1,0.01,0.06,0.02,0.1,0.13,0.06,0.01,0.529453157782,0.00900632282435,58.7868287766
134,0.05,0.07,0.07,0.02,0.04,0.01,0.01,0.15,0.03,0.11,0.01,0.01,0.02,0.06,0.03,0.21,0.06,0.03,0.01,0.509332436145,0.00853092857686,59.7042199517
135,0.09,0.04,0.01,0.1,0.01,0.01,0.09,0.03,0.05,0.1,0.01,0.07,0.04,0.04,0.06,0.11,0.05,0.06,0.03,0.615957699105,0.00875236760722,70.3761229815
136,0.09,0.01,0.19,0.04,0.01,0.03,0.08,0.03,0.04,0.05,0.02,0.08,0.05,0.07,0.04,0.09,0.03,0.04,0.01,0.574631440561,0.00968638394121,59.3236283064
137,0.02,0.19,0.04,0.05,0.03,0.03,0.01,0.08,0.03,0.09,0.03,0.01,0.07,0.02,0.01,0.04,0.16,0.07,0.02,0.466214385915,0.00874002456469,53.3424571595
