,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
12,0.03,0.02,0.02,0.05,0.06,0.03,0.02,0.07,0.04,0.06,0.25,0.12,0.02,0.03,0.03,0.03,0.07,0.01,0.04,0.158970719775,0.00618869302723,25.6872847102
13,0.02,0.12,0.11,0.01,0.01,0.08,0.03,0.07,0.05,0.09,0.03,0.06,0.08,0.05,0.01,0.02,0.03,0.03,0.1,0.10576423576,0.00613994874715,17.2255893518
14,0.03,0.03,0.08,0.05,0.12,0.03,0.06,0.09,0.03,0.12,0.02,0.11,0.03,0.04,0.04,0.06,0.02,0.02,0.02,0.163972742236,0.00609389844633,26.9076919612
15,0.04,0.06,0.07,0.01,0.04,0.07,0.02,0.09,0.02,0.16,0.12,0.06,0.04,0.05,0.04,0.01,0.02,0.07,0.01,0.123583991371,0.00590726410572,20.9206815811
16,0.11,0.05,0.02,0.09,0.01,0.16,0.03,0.05,0.01,0.12,0.01,0.03,0.01,0.07,0.06,0.03,0.02,0.03,0.09,0.101229302466,0.0057410416832,17.6325670587
17,0.15,0.02,0.06,0.01,0.02,0.04,0.01,0.02,0.11,0.14,0.04,0.01,0.13,0.12,0.01,0.02,0.01,0.04,0.04,0.0864301861214,0.00589335980626,14.6656896851
18,0.02,0.04,0.06,0.02,0.02,0.02,0.02,0.04,0.07,0.07,0.09,0.07,0.11,0.06,0.08,0.12,0.06,0.01,0.02,0.128993068746,0.00585764998154,22.0213002062
19,0.08,0.12,0.11,0.01,0.02,0.05,0.01,0.02,0.06,0.11,0.02,0.02,0.04,0.01,0.07,0.02,0.07,0.07,0.09,0.103242344996,0.00627613890813,16.4499776865
20,0.11,0.06,0.02,0.01,0.11,0.06,0.03,0.04,0.04,0.14,0.13,0.08,0.01,0.01,0.03,0.01,0.05,0.03,0.03,0.161502390636,0.0059592839391,27.100972581
21,0.01,0.05,0.08,0.01,0.06,0.04,0.09,0.01,0.05,0.04,0.05,0.2,0.05,0.01,0.15,0.05,0.01,0.02,0.02,0.209099009796,0.00517592704997,40.3983687903
22,0.02,0.11,0.01,0.11,0.02,0.06,0.11,0.06,0.03,0.02,0.1,0.15,0.03,0.05,0.02,0.06,0.01,0.02,0.01,0.155878686849,0.00529355770907,29.4468664396
23,0.02,0.1,0.01,0.04,0.05,0.04,0.12,0.03,0.11,0.02,0.05,0.03,0.06,0.03,0.01,0.06,0.13,0.08,0.01,0.104261293674,0.00605966159495,17.2057947528
24,0.03,0.1,0.04,0.02,0.18,0.02,0.01,0.01,0.08,0.02,0.01,0.05,0.01,0.1,0.05,0.04,0.02,0.02,0.19,0.129236596561,0.00728386368273,17.7428631548
25,0.03,0.01,0.02,0.05,0.02,0.11,0.05,0.02,0.02,0.12,0.05,0.11,0.16,0.04,0.01,0.05,0.07,0.05,0.01,0.119709598639,0.00523544856172,22.8652038555
26,0.12,0.02,0.05,0.01,0.07,0.02,0.04,0.03,0.12,0.06,0.15,0.06,0.06,0.02,0.05,0.01,0.06,0.02,0.03,0.142970265703,0.00614526125872,23.2651240825
27,0.03,0.06,0.04,0.12,0.01,0.03,0.07,0.01,0.16,0.05,0.06,0.13,0.04,0.03,0.05,0.03,0.01,0.04,0.03,0.14104463124,0.00605797609805,23.2824674376
28,0.04,0.16,0.02,0.01,0.01,0.03,0.06,0.17,0.08,0.04,0.03,0.01,0.05,0.01,0.05,0.08,0.12,0.02,0.01,0.0976957543512,0.00678050914332,14.4083213054
29,0.01,0.01,0.04,0.06,0.09,0.09,0.07,0.04,0.08,0.05,0.02,0.04,0.1,0.03,0.01,0.12,0.06,0.03,0.05,0.116424773996,0.00631228686387,18.4441513047
30,0.16,0.03,0.01,0.12,0.02,0.04,0.06,0.03,0.06,0.06,0.03,0.02,0.04,0.04,0.05,0.06,0.08,0.07,0.02,0.095118345546,0.00563555252222,16.8782644064
31,0.01,0.01,0.13,0.04,0.1,0.05,0.01,0.06,0.02,0.05,0.06,0.04,0.03,0.04,0.07,0.13,0.11,0.01,0.03,0.137687063743,0.00642770032796,21.4208903212
32,0.08,0.02,0.05,0.03,0.01,0.13,0.02,0.04,0.12,0.07,0.01,0.03,0.02,0.03,0.07,0.01,0.01,0.24,0.01,0.0751342501305,0.00610479734996,12.3074110119
33,0.06,0.1,0.03,0.02,0.04,0.01,0.04,0.23,0.05,0.01,0.01,0.04,0.05,0.01,0.02,0.1,0.03,0.07,0.08,0.0943777752525,0.00776457844792,12.154912966
34,0.02,0.04,0.01,0.01,0.04,0.1,0.03,0.04,0.02,0.03,0.05,0.06,0.12,0.19,0.05,0.04,0.03,0.03,0.09,0.0918447656533,0.0052825814419,17.3863416331
35,0.03,0.05,0.01,0.03,0.03,0.13,0.12,0.01,0.09,0.07,0.15,0.02,0.02,0.02,0.03,0.09,0.01,0.03,0.06,0.132671136164,0.00608862243759,21.7900087456
36,0.2,0.09,0.03,0.14,0.04,0.03,0.04,0.03,0.01,0.03,0.03,0.05,0.03,0.03,0.03,0.07,0.05,0.02,0.05,0.116315512682,0.00554995501058,20.9579199219
37,0.04,0.01,0.05,0.03,0.14,0.06,0.03,0.08,0.07,0.05,0.03,0.06,0.04,0.06,0.06,0.08,0.02,0.01,0.08,0.141528249906,0.00658631063644,21.4882439834
38,0.07,0.02,0.03,0.01,0.07,0.02,0.03,0.2,0.12,0.04,0.01,0.06,0.08,0.02,0.06,0.04,0.06,0.05,0.01,0.112611659037,0.00729072282438,15.4458840022
39,0.22,0.01,0.05,0.12,0.03,0.01,0.03,0.02,0.08,0.09,0.01,0.02,0.03,0.01,0.05,0.01,0.01,0.06,0.14,0.0959349580336,0.00666159794705,14.4011930465
40,0.08,0.07,0.06,0.03,0.07,0.01,0.06,0.06,0.09,0.03,0.05,0.02,0.04,0.1,0.02,0.02,0.09,0.03,0.07,0.102158604458,0.0062444866389,16.3598083182
41,0.02,0.01,0.13,0.09,0.01,0.06,0.04,0.06,0.03,0.11,0.06,0.04,0.02,0.07,0.03,0.01,0.03,0.08,0.1,0.0921398773128,0.00652626110551,14.118325305
42,0.14,0.06,0.01,0.02,0.03,0.05,0.1,0.02,0.09,0.01,0.05,0.05,0.03,0.12,0.01,0.04,0.14,0.02,0.01,0.121259278771,0.00556588451099,21.7861650798
43,0.08,0.08,0.01,0.02,0.01,0.11,0.02,0.04,0.09,0.07,0.07,0.02,0.04,0.05,0.02,0.04,0.01,0.01,0.21,0.0952727351959,0.00708366223917,13.4496439806
44,0.08,0.04,0.01,0.01,0.04,0.15,0.05,0.05,0.03,0.04,0.01,0.01,0.17,0.07,0.03,0.08,0.03,0.07,0.03,0.0793107041539,0.00536066804832,14.794929184
45,0.06,0.01,0.01,0.05,0.06,0.03,0.13,0.02,0.02,0.01,0.01,0.1,0.03,0.08,0.1,0.07,0.11,0.08,0.02,0.141858235781,0.00529570991317,26.7873879247
46,0.03,0.02,0.11,0.01,0.09,0.02,0.01,0.04,0.01,0.02,0.03,0.1,0.07,0.04,0.01,0.15,0.03,0.03,0.18,0.140917565302,0.00724063703275,19.4620396886
47,0.06,0.02,0.05,0.02,0.09,0.01,0.02,0.01,0.05,0.1,0.1,0.05,0.02,0.12,0.01,0.04,0.15,0.02,0.06,0.124902153103,0.00633386140042,19.719748382
48,0.05,0.1,0.03,0.09,0.01,0.02,0.04,0.02,0.12,0.06,0.03,0.02,0.02,0.03,0.11,0.05,0.15,0.03,0.02,0.102745788358,0.00614367863818,16.7238220631
49,0.02,0.07,0.06,0.08,0.06,0.04,0.03,0.09,0.1,0.07,0.14,0.01,0.02,0.01,0.03,0.01,0.09,0.03,0.04,0.102373351517,0.00670119648607,15.2768765593
50,0.07,0.02,0.05,0.02,0.11,0.07,0.01,0.01,0.01,0.03,0.01,0.1,0.01,0.08,0.1,0.21,0.01,0.03,0.05,0.172527580091,0.00628580223412,27.4471855246
51,0.01,0.01,0.07,0.11,0.04,0.04,0.05,0.15,0.01,0.03,0.14,0.04,0.03,0.01,0.1,0.04,0.03,0.02,0.07,0.11204163803,0.00669123336573,16.7445419859
52,0.09,0.03,0.02,0.09,0.05,0.02,0.01,0.05,0.08,0.07,0.04,0.04,0.03,0.01,0.07,0.19,0.05,0.05,0.01,0.126589504092,0.00661033646459,19.1502361143
53,0.03,0.08,0.02,0.05,0.02,0.07,0.05,0.03,0.05,0.02,0.21,0.1,0.02,0.04,0.01,0.07,0.01,0.01,0.11,0.144817942449,0.00620207409822,23.3499213578
54,0.01,0.02,0.1,0.02,0.01,0.04,0.02,0.02,0.01,0.08,0.07,0.01,0.02,0.09,0.01,0.22,0.07,0.16,0.02,0.0922071020053,0.00655887977439,14.0583613631
55,0.16,0.08,0.06,0.03,0.09,0.07,0.05,0.03,0.13,0.1,0.01,0.01,0.01,0.05,0.06,0.01,0.02,0.01,0.02,0.131521930726,0.00597931482217,21.9961541811
56,0.01,0.06,0.1,0.04,0.06,0.07,0.04,0.04,0.11,0.07,0.07,0.02,0.13,0.01,0.03,0.01,0.09,0.03,0.01,0.0996524812036,0.00598687811657,16.6451494858
57,0.01,0.03,0.04,0.1,0.03,0.06,0.04,0.01,0.04,0.1,0.11,0.04,0.04,0.03,0.01,0.05,0.19,0.05,0.02,0.10221315011,0.00610279364741,16.748583684
58,0.03,0.04,0.11,0.02,0.04,0.08,0.08,0.22,0.01,0.08,0.02,0.02,0.06,0.09,0.02,0.03,0.01,0.01,0.03,0.0995519679843,0.00700086831346,14.219945802
59,0.01,0.13,0.12,0.03,0.05,0.02,0.04,0.1,0.02,0.02,0.12,0.05,0.03,0.06,0.09,0.04,0.02,0.01,0.04,0.129407262246,0.00580238253998,22.302435483
60,0.15,0.01,0.03,0.02,0.06,0.01,0.06,0.07,0.03,0.02,0.16,0.02,0.09,0.09,0.03,0.01,0.04,0.09,0.01,0.0980510764886,0.0055652993602,17.6182933105
61,0.02,0.03,0.04,0.09,0.06,0.03,0.02,0.01,0.01,0.05,0.03,0.05,0.06,0.05,0.09,0.09,0.01,0.06,0.2,0.100729368338,0.00677299418264,14.872206534
62,0.01,0.03,0.03,0.01,0.02,0.03,0.13,0.04,0.06,0.11,0.01,0.07,0.02,0.03,0.16,0.04,0.17,0.01,0.02,0.15021985022,0.00574538268805,26.1461870124
63,0.02,0.01,0.01,0.03,0.16,0.03,0.01,0.01,0.01,0.05,0.12,0.04,0.06,0.09,0.09,0.06,0.16,0.02,0.02,0.131904731806,0.00612096682712,21.5496563748
64,0.02,0.07,0.01,0.03,0.05,0.03,0.03,0.03,0.02,0.07,0.1,0.14,0.08,0.06,0.04,0.07,0.03,0.1,0.02,0.140348917019,0.00540191868813,25.9813087019
65,0.1,0.01,0.03,0.08,0.05,0.01,0.06,0.1,0.02,0.06,0.08,0.04,0.05,0.06,0.05,0.03,0.11,0.03,0.03,0.107911109415,0.00600414743689,17.9727614202
66,0.06,0.03,0.03,0.01,0.02,0.06,0.09,0.1,0.01,0.03,0.04,0.01,0.22,0.01,0.06,0.08,0.05,0.06,0.03,0.0793339864291,0.00575320906304,13.7895191292
67,0.13,0.04,0.03,0.04,0.09,0.08,0.02,0.02,0.1,0.08,0.04,0.04,0.01,0.07,0.11,0.06,0.02,0.01,0.01,0.144275053245,0.00569441126114,25.3362545536
68,0.05,0.05,0.03,0.13,0.04,0.07,0.1,0.02,0.12,0.02,0.01,0.05,0.03,0.05,0.02,0.04,0.03,0.12,0.02,0.0952233624764,0.00583474728965,16.3200491383
69,0.03,0.02,0.21,0.07,0.02,0.1,0.05,0.01,0.05,0.02,0.02,0.03,0.05,0.01,0.13,0.07,0.03,0.07,0.01,0.119500636529,0.00553456791637,21.591683097
70,0.01,0.01,0.04,0.02,0.01,0.03,0.13,0.02,0.05,0.03,0.01,0.09,0.02,0.04,0.06,0.19,0.19,0.01,0.04,0.155777757741,0.00648097783653,24.0361503573
71,0.04,0.04,0.08,0.02,0.04,0.09,0.06,0.04,0.09,0.06,0.02,0.09,0.12,0.03,0.03,0.03,0.02,0.01,0.09,0.128802746814,0.00593547878224,21.7004813832
72,0.03,0.01,0.04,0.02,0.08,0.02,0.02,0.03,0.05,0.21,0.09,0.03,0.01,0.07,0.03,0.01,0.11,0.11,0.03,0.109268077829,0.00649673787203,16.8189143508
73,0.05,0.05,0.06,0.03,0.01,0.02,0.04,0.02,0.08,0.08,0.02,0.06,0.06,0.17,0.01,0.1,0.04,0.06,0.04,0.102957726302,0.0058026318703,17.7432807393
74,0.05,0.03,0.14,0.05,0.03,0.02,0.03,0.01,0.01,0.12,0.04,0.07,0.13,0.04,0.07,0.06,0.04,0.01,0.05,0.126498707469,0.00559004240772,22.6292929896
75,0.03,0.08,0.02,0.09,0.02,0.04,0.01,0.1,0.04,0.07,0.02,0.05,0.11,0.03,0.04,0.15,0.07,0.01,0.02,0.101918299166,0.00626840598243,16.2590456732
76,0.01,0.03,0.18,0.01,0.02,0.03,0.03,0.15,0.02,0.04,0.07,0.03,0.01,0.16,0.08,0.04,0.04,0.01,0.04,0.108426133369,0.0064205168604,16.8874462487
77,0.02,0.18,0.03,0.02,0.04,0.02,0.04,0.01,0.08,0.05,0.21,0.03,0.02,0.06,0.01,0.04,0.05,0.02,0.07,0.119654836664,0.00625320201905,19.1349705797
78,0.05,0.02,0.01,0.01,0.16,0.03,0.05,0.04,0.07,0.01,0.04,0.08,0.08,0.08,0.01,0.12,0.09,0.01,0.04,0.148709850896,0.00652742780182,22.7823049768
79,0.12,0.09,0.06,0.02,0.05,0.06,0.05,0.05,0.18,0.11,0.01,0.08,0.02,0.01,0.02,0.02,0.01,0.03,0.01,0.148198579813,0.00649060651195,22.8327783451
80,0.04,0.01,0.15,0.05,0.08,0.01,0.01,0.01,0.07,0.07,0.08,0.08,0.01,0.04,0.04,0.1,0.12,0.01,0.02,0.155433233405,0.00640221525129,24.2780392886
81,0.1,0.01,0.05,0.11,0.05,0.06,0.02,0.04,0.05,0.01,0.05,0.03,0.01,0.02,0.03,0.01,0.03,0.18,0.14,0.0704734216285,0.00680930315815,10.3495790967
82,0.05,0.02,0.06,0.07,0.06,0.02,0.03,0.03,0.01,0.04,0.07,0.05,0.07,0.08,0.06,0.05,0.15,0.04,0.04,0.106662000328,0.00575662765313,18.5285564318
83,0.03,0.04,0.01,0.02,0.09,0.07,0.03,0.02,0.02,0.09,0.04,0.05,0.17,0.03,0.07,0.04,0.1,0.03,0.05,0.109111631972,0.00557943488015,19.5560364653
84,0.03,0.05,0.07,0.03,0.03,0.03,0.02,0.32,0.08,0.06,0.06,0.04,0.04,0.01,0.06,0.02,0.01,0.02,0.02,0.101263840337,0.00860924351483,11.7622227972
85,0.05,0.1,0.07,0.02,0.01,0.01,0.02,0.04,0.05,0.03,0.01,0.12,0.12,0.08,0.1,0.04,0.04,0.04,0.05,0.125109164103,0.00531501082635,23.538835233
86,0.01,0.04,0.04,0.14,0.04,0.02,0.1,0.02,0.06,0.07,0.03,0.08,0.02,0.01,0.12,0.03,0.08,0.01,0.08,0.134039608203,0.0058579799518,22.8815409588
87,0.01,0.01,0.03,0.04,0.02,0.07,0.09,0.08,0.03,0.09,0.02,0.17,0.01,0.04,0.05,0.01,0.09,0.11,0.03,0.150200349828,0.00579734432172,25.9084748968
88,0.03,0.03,0.02,0.09,0.08,0.11,0.04,0.05,0.03,0.03,0.12,0.02,0.05,0.05,0.02,0.04,0.06,0.01,0.12,0.100602466728,0.0063307367385,15.8911151867
89,0.03,0.09,0.02,0.01,0.03,0.01,0.01,0.02,0.02,0.03,0.16,0.02,0.07,0.04,0.02,0.16,0.17,0.02,0.07,0.10900720515,0.00668682505615,16.3017881035
90,0.13,0.02,0.1,0.04,0.03,0.12,0.03,0.01,0.07,0.01,0.08,0.06,0.04,0.05,0.1,0.02,0.02,0.06,0.01,0.130334448869,0.00516560389187,25.2312123805
91,0.18,0.01,0.03,0.01,0.01,0.02,0.04,0.04,0.01,0.12,0.04,0.02,0.11,0.1,0.02,0.09,0.05,0.04,0.06,0.0986739139725,0.00572047149637,17.249262414
92,0.09,0.02,0.1,0.09,0.08,0.03,0.09,0.01,0.03,0.04,0.01,0.01,0.13,0.01,0.03,0.01,0.05,0.11,0.06,0.0823985494395,0.00575550220996,14.3164829816
93,0.02,0.04,0.02,0.02,0.04,0.01,0.05,0.05,0.03,0.08,0.01,0.01,0.14,0.09,0.15,0.02,0.11,0.01,0.1,0.0854233366849,0.00581609495597,14.6874040626
94,0.12,0.12,0.01,0.01,0.01,0.07,0.03,0.08,0.03,0.1,0.01,0.07,0.04,0.07,0.13,0.03,0.04,0.02,0.01,0.131361739184,0.00516050750625,25.4551977737
95,0.09,0.14,0.09,0.06,0.03,0.02,0.03,0.03,0.03,0.01,0.02,0.01,0.04,0.12,0.01,0.11,0.02,0.11,0.03,0.0808690779115,0.00565867021692,14.2911805798
96,0.01,0.02,0.02,0.04,0.06,0.22,0.03,0.01,0.04,0.12,0.02,0.05,0.03,0.05,0.04,0.14,0.01,0.02,0.07,0.134579893136,0.00604221047254,22.2732878551
97,0.11,0.12,0.03,0.03,0.02,0.09,0.09,0.09,0.02,0.07,0.01,0.1,0.02,0.03,0.03,0.05,0.04,0.02,0.03,0.147093988663,0.00550502630718,26.7199429131
98,0.03,0.01,0.13,0.06,0.01,0.13,0.06,0.01,0.03,0.21,0.02,0.08,0.02,0.07,0.04,0.02,0.01,0.03,0.03,0.139258340667,0.00571393750385,24.3716947504
99,0.06,0.06,0.12,0.06,0.03,0.03,0.02,0.02,0.01,0.05,0.01,0.01,0.02,0.1,0.04,0.06,0.16,0.07,0.07,0.0841571880777,0.00618860604752,13.5987308663
100,0.11,0.06,0.01,0.08,0.07,0.05,0.02,0.03,0.05,0.03,0.09,0.06,0.11,0.03,0.02,0.02,0.05,0.01,0.1,0.10931255952,0.0059208969515,18.4621621378
101,0.05,0.02,0.02,0.06,0.16,0.02,0.08,0.07,0.08,0.01,0.01,0.02,0.02,0.11,0.15,0.08,0.02,0.01,0.01,0.13751505676,0.00601078375605,22.8780575614
102,0.05,0.05,0.05,0.01,0.03,0.04,0.02,0.27,0.06,0.06,0.07,0.1,0.04,0.01,0.04,0.01,0.02,0.05,0.02,0.123187039177,0.0077752629044,15.8434564454
103,0.02,0.03,0.12,0.01,0.08,0.1,0.02,0.03,0.02,0.02,0.07,0.01,0.33,0.02,0.05,0.01,0.02,0.01,0.03,0.0753972410074,0.00550975032766,13.6843298741
104,0.23,0.02,0.06,0.05,0.04,0.06,0.01,0.05,0.02,0.01,0.05,0.03,0.05,0.06,0.02,0.1,0.04,0.03,0.07,0.113394106893,0.00589009939063,19.2516457488
105,0.02,0.06,0.06,0.13,0.04,0.03,0.01,0.08,0.07,0.03,0.18,0.09,0.03,0.04,0.01,0.01,0.05,0.03,0.03,0.118253849126,0.00613289255445,19.281904595
106,0.04,0.03,0.05,0.09,0.08,0.07,0.01,0.01,0.06,0.01,0.02,0.02,0.12,0.03,0.05,0.03,0.01,0.25,0.02,0.0517835377567,0.00574365677584,9.01577858457
107,0.04,0.21,0.05,0.13,0.14,0.05,0.02,0.01,0.05,0.03,0.09,0.02,0.02,0.04,0.05,0.02,0.01,0.01,0.01,0.120099089233,0.00568690884781,21.1185184161
108,0.01,0.03,0.15,0.04,0.02,0.01,0.05,0.05,0.12,0.01,0.08,0.09,0.03,0.06,0.04,0.03,0.03,0.1,0.05,0.120762133844,0.00630983188825,19.1387244514
109,0.05,0.04,0.05,0.01,0.11,0.02,0.02,0.02,0.05,0.12,0.07,0.11,0.02,0.02,0.02,0.05,0.06,0.01,0.15,0.16207483902,0.00698282811883,23.210486677
110,0.14,0.02,0.03,0.05,0.01,0.02,0.03,0.18,0.02,0.02,0.03,0.03,0.06,0.01,0.01,0.05,0.09,0.19,0.01,0.0635820917032,0.00690059697422,9.21399872225
111,0.06,0.03,0.03,0.22,0.02,0.13,0.02,0.06,0.03,0.01,0.01,0.02,0.03,0.02,0.06,0.01,0.02,0.07,0.15,0.0591815317817,0.00652063097196,9.07604371974
112,0.11,0.07,0.03,0.01,0.05,0.01,0.14,0.02,0.01,0.08,0.01,0.05,0.07,0.11,0.08,0.04,0.04,0.05,0.02,0.128874838528,0.00489203715883,26.3437979606
113,0.02,0.25,0.01,0.08,0.02,0.02,0.02,0.01,0.08,0.09,0.01,0.05,0.02,0.11,0.06,0.01,0.03,0.09,0.02,0.0894316878079,0.00549540246439,16.2739104892
114,0.01,0.02,0.03,0.04,0.04,0.07,0.04,0.01,0.16,0.03,0.08,0.09,0.01,0.1,0.04,0.11,0.02,0.06,0.04,0.13641967998,0.00650085351109,20.9848875609
115,0.08,0.02,0.04,0.01,0.01,0.05,0.06,0.05,0.11,0.1,0.02,0.03,0.03,0.21,0.07,0.01,0.06,0.02,0.02,0.101745313506,0.00563675503204,18.0503344438
116,0.02,0.02,0.01,0.11,0.13,0.01,0.08,0.03,0.01,0.15,0.03,0.02,0.01,0.07,0.03,0.01,0.13,0.01,0.12,0.110576312287,0.00678952733758,16.2863048912
117,0.04,0.06,0.03,0.05,0.01,0.02,0.01,0.01,0.03,0.01,0.14,0.06,0.07,0.25,0.02,0.04,0.01,0.02,0.12,0.0865303936847,0.00557934871709,15.509049187
118,0.08,0.01,0.09,0.02,0.01,0.01,0.11,0.06,0.01,0.02,0.1,0.07,0.04,0.04,0.02,0.01,0.13,0.14,0.03,0.109069813669,0.00587769186856,18.556572224
119,0.01,0.03,0.03,0.04,0.01,0.09,0.14,0.08,0.21,0.04,0.01,0.05,0.02,0.07,0.03,0.02,0.08,0.01,0.03,0.119162455198,0.00676911995593,17.6038326952
120,0.12,0.01,0.07,0.09,0.02,0.02,0.01,0.04,0.02,0.05,0.13,0.05,0.04,0.02,0.09,0.03,0.12,0.05,0.02,0.11503075323,0.00574203520777,20.0330978594
121,0.03,0.03,0.01,0.02,0.02,0.02,0.02,0.08,0.08,0.06,0.07,0.03,0.14,0.01,0.05,0.01,0.07,0.01,0.24,0.0775950982012,0.0076422045211,10.1534966759
122,0.12,0.02,0.03,0.05,0.01,0.02,0.14,0.04,0.02,0.07,0.05,0.04,0.06,0.05,0.17,0.04,0.02,0.03,0.02,0.133972602876,0.00496792182643,26.9675344252
123,0.08,0.04,0.06,0.05,0.05,0.02,0.02,0.07,0.02,0.04,0.19,0.02,0.01,0.08,0.06,0.06,0.05,0.05,0.03,0.113881943199,0.00598295728158,19.0343901584
124,0.05,0.09,0.1,0.02,0.01,0.05,0.09,0.02,0.12,0.05,0.05,0.08,0.04,0.08,0.01,0.06,0.01,0.04,0.03,0.134910321891,0.00578662218956,23.3141749145
125,0.01,0.02,0.1,0.12,0.06,0.03,0.12,0.14,0.12,0.03,0.01,0.02,0.02,0.01,0.11,0.04,0.02,0.01,0.01,0.118819416828,0.00657194277189,18.0798008978
126,0.09,0.01,0.11,0.05,0.03,0.07,0.02,0.05,0.04,0.04,0.14,0.08,0.01,0.02,0.01,0.03,0.07,0.06,0.07,0.130353727354,0.0062721841008,20.7828286382
127,0.05,0.1,0.06,0.21,0.01,0.01,0.01,0.04,0.05,0.02,0.02,0.01,0.16,0.05,0.06,0.06,0.01,0.05,0.02,0.0508629234916,0.0055881836901,9.10187035936
128,0.14,0.07,0.01,0.01,0.03,0.04,0.03,0.01,0.12,0.01,0.01,0.21,0.06,0.01,0.07,0.04,0.08,0.04,0.01,0.185652194296,0.00575905510759,32.2365719424
129,0.02,0.11,0.03,0.06,0.06,0.03,0.07,0.09,0.12,0.04,0.09,0.04,0.02,0.01,0.05,0.05,0.02,0.03,0.06,0.122136544986,0.00658425879203,18.5497789263
130,0.02,0.01,0.09,0.03,0.01,0.11,0.04,0.06,0.01,0.13,0.01,0.16,0.01,0.04,0.04,0.03,0.03,0.02,0.15,0.158844278366,0.00656400222068,24.1993029596
131,0.01,0.02,0.02,0.02,0.08,0.05,0.18,0.04,0.02,0.03,0.19,0.01,0.01,0.01,0.06,0.05,0.15,0.04,0.01,0.139462637483,0.00604570624831,23.0680472644
132,0.03,0.11,0.06,0.02,0.06,0.04,0.24,0.02,0.01,0.13,0.01,0.01,0.05,0.02,0.02,0.03,0.09,0.04,0.01,0.131790256847,0.00539004803657,24.4506646236
133,0.01,0.05,0.06,0.21,0.04,0.06,0.02,0.03,0.04,0.07,0.05,0.03,0.01,0.02,0.04,0.03,0.07,0.05,0.11,0.0814359701063,0.00651447416918,12.5007741211
134,0.01,0.01,0.12,0.11,0.09,0.05,0.01,0.04,0.06,0.08,0.02,0.02,0.06,0.11,0.04,0.02,0.03,0.01,0.11,0.0917031983241,0.00641990784683,14.2841923143
135,0.02,0.06,0.19,0.09,0.03,0.03,0.05,0.02,0.03,0.01,0.04,0.02,0.03,0.03,0.04,0.13,0.01,0.1,0.07,0.101790162974,0.0063128657307,16.1242401337
136,0.1,0.06,0.16,0.13,0.05,0.05,0.03,0.03,0.01,0.02,0.03,0.04,0.04,0.02,0.09,0.04,0.06,0.02,0.02,0.1189162491,0.00543997418607,21.8597083428
