,AOS,BP,CELG,EVR,FB,GOOGL,HSBC,INTC,JNJ,LMT,LPX,LRCX,MASI,MRK,MSFT,RTN,SPY,T,THO,portfolioreturn,portfoliostandarddeviation,returnoverrisk
18,0.02,0.07,0.04,0.03,0.08,0.02,0.16,0.01,0.11,0.03,0.03,0.05,0.02,0.08,0.03,0.04,0.04,0.09,0.05,0.12589996916,0.00591003514217,21.3027445914
19,0.06,0.11,0.09,0.02,0.11,0.02,0.05,0.02,0.01,0.22,0.05,0.01,0.06,0.06,0.01,0.03,0.01,0.02,0.04,0.12611329403,0.00599486175371,21.0368977988
20,0.04,0.01,0.06,0.04,0.04,0.02,0.04,0.31,0.01,0.01,0.1,0.07,0.02,0.03,0.05,0.04,0.01,0.05,0.05,0.110054301259,0.00841996187973,13.0706412726
21,0.02,0.02,0.01,0.03,0.05,0.02,0.13,0.09,0.03,0.08,0.01,0.03,0.14,0.03,0.04,0.08,0.02,0.03,0.14,0.0999176124314,0.00656088764079,15.2292826675
22,0.02,0.03,0.03,0.12,0.07,0.09,0.15,0.01,0.01,0.01,0.03,0.01,0.02,0.03,0.01,0.06,0.26,0.03,0.01,0.103739518928,0.006153965821,16.8573440193
23,0.02,0.15,0.04,0.03,0.04,0.01,0.01,0.13,0.04,0.12,0.01,0.02,0.09,0.07,0.04,0.06,0.1,0.01,0.01,0.0909287560893,0.00624385419192,14.5629211212
24,0.03,0.06,0.01,0.05,0.02,0.02,0.02,0.13,0.06,0.15,0.02,0.06,0.1,0.01,0.06,0.13,0.02,0.01,0.04,0.117892327553,0.00671658486563,17.5524213438
25,0.03,0.02,0.1,0.05,0.15,0.01,0.08,0.01,0.14,0.02,0.09,0.03,0.01,0.06,0.04,0.01,0.11,0.03,0.01,0.137586407856,0.00657677114036,20.920054069
26,0.01,0.02,0.12,0.06,0.13,0.14,0.03,0.03,0.06,0.09,0.02,0.02,0.04,0.02,0.06,0.05,0.03,0.02,0.05,0.128654412748,0.00615832309511,20.8911437028
27,0.03,0.06,0.03,0.01,0.01,0.05,0.02,0.03,0.13,0.05,0.04,0.03,0.08,0.06,0.15,0.01,0.03,0.11,0.07,0.087690663781,0.00601612221191,14.5759445523
28,0.04,0.01,0.04,0.02,0.01,0.01,0.04,0.09,0.01,0.12,0.12,0.03,0.08,0.07,0.09,0.11,0.08,0.01,0.02,0.117087600488,0.00598509280102,19.5632055142
29,0.06,0.02,0.08,0.02,0.05,0.03,0.07,0.02,0.03,0.05,0.06,0.06,0.05,0.03,0.24,0.02,0.01,0.01,0.09,0.15086628819,0.00546547925632,27.6034874738
30,0.07,0.04,0.02,0.06,0.01,0.12,0.01,0.02,0.01,0.13,0.04,0.06,0.01,0.21,0.01,0.1,0.01,0.01,0.06,0.111174893753,0.00550211604467,20.205843143
31,0.03,0.07,0.02,0.02,0.03,0.01,0.03,0.02,0.05,0.01,0.07,0.04,0.11,0.01,0.08,0.02,0.08,0.14,0.16,0.0750674787056,0.00653557211743,11.4859842959
32,0.01,0.09,0.01,0.03,0.02,0.06,0.13,0.02,0.06,0.08,0.01,0.01,0.07,0.05,0.1,0.01,0.01,0.13,0.1,0.0831234433413,0.00568687363201,14.6167206659
33,0.01,0.22,0.01,0.01,0.02,0.03,0.06,0.07,0.08,0.2,0.02,0.02,0.02,0.03,0.11,0.01,0.03,0.04,0.01,0.116290972167,0.00583320550263,19.9360321035
34,0.12,0.04,0.08,0.06,0.01,0.05,0.16,0.08,0.01,0.08,0.01,0.01,0.04,0.03,0.01,0.04,0.01,0.03,0.13,0.105628087943,0.00641072913948,16.4767666275
35,0.06,0.01,0.22,0.01,0.11,0.01,0.03,0.04,0.06,0.01,0.09,0.04,0.07,0.04,0.05,0.06,0.03,0.02,0.04,0.140832471977,0.00624318508767,22.5577922165
36,0.01,0.04,0.15,0.14,0.06,0.01,0.06,0.09,0.05,0.03,0.01,0.05,0.04,0.04,0.06,0.1,0.01,0.02,0.03,0.118523166203,0.00617328690653,19.1993613771
37,0.06,0.01,0.01,0.05,0.07,0.03,0.03,0.03,0.01,0.03,0.07,0.09,0.04,0.03,0.06,0.09,0.12,0.02,0.15,0.134580904602,0.00664016349959,20.2677094638
38,0.02,0.15,0.04,0.08,0.06,0.04,0.05,0.03,0.03,0.06,0.05,0.04,0.05,0.02,0.04,0.09,0.05,0.07,0.03,0.11025781735,0.00575749785399,19.1503010764
39,0.03,0.06,0.02,0.01,0.02,0.07,0.04,0.2,0.1,0.04,0.1,0.08,0.02,0.02,0.09,0.01,0.01,0.04,0.04,0.126024203828,0.00699576855614,18.0143472181
40,0.03,0.01,0.02,0.1,0.12,0.05,0.01,0.02,0.03,0.09,0.08,0.01,0.06,0.02,0.08,0.17,0.03,0.04,0.03,0.121777728572,0.00641191542184,18.9924103112
41,0.15,0.02,0.01,0.02,0.02,0.04,0.08,0.02,0.12,0.01,0.04,0.03,0.01,0.04,0.01,0.06,0.15,0.08,0.09,0.105258151365,0.00672314118614,15.6560971205
42,0.01,0.03,0.08,0.02,0.1,0.03,0.14,0.06,0.11,0.04,0.02,0.04,0.03,0.05,0.02,0.08,0.07,0.04,0.03,0.136715770159,0.00640140753498,21.357142068
43,0.03,0.09,0.11,0.02,0.03,0.08,0.01,0.04,0.03,0.02,0.16,0.01,0.03,0.06,0.02,0.1,0.01,0.06,0.09,0.103623847253,0.00631800932527,16.4013444613
44,0.08,0.1,0.03,0.03,0.13,0.07,0.11,0.02,0.03,0.01,0.1,0.02,0.01,0.03,0.14,0.01,0.02,0.04,0.02,0.146339822103,0.00531965989982,27.5092439852
45,0.01,0.07,0.03,0.15,0.07,0.06,0.06,0.03,0.01,0.07,0.03,0.02,0.1,0.04,0.04,0.04,0.1,0.04,0.03,0.0836469768633,0.0055508376415,15.0692530147
46,0.05,0.02,0.04,0.1,0.03,0.05,0.01,0.08,0.07,0.03,0.04,0.03,0.08,0.01,0.02,0.07,0.16,0.01,0.1,0.0856403215452,0.0068701660875,12.4655387445
47,0.13,0.07,0.05,0.01,0.08,0.08,0.01,0.01,0.11,0.1,0.05,0.05,0.05,0.02,0.01,0.04,0.05,0.02,0.06,0.134422601576,0.00628061354022,21.4027818645
48,0.04,0.06,0.18,0.03,0.02,0.06,0.02,0.05,0.03,0.04,0.04,0.06,0.07,0.02,0.01,0.07,0.07,0.07,0.06,0.111080453249,0.0061592806975,18.0346470155
49,0.04,0.02,0.04,0.02,0.16,0.02,0.03,0.06,0.1,0.06,0.11,0.04,0.12,0.03,0.08,0.03,0.01,0.02,0.01,0.135103001189,0.00620204953024,21.7836056501
50,0.06,0.04,0.08,0.01,0.03,0.11,0.02,0.01,0.14,0.04,0.07,0.05,0.01,0.02,0.01,0.06,0.05,0.08,0.11,0.116997433531,0.0069341705664,16.8725923902
51,0.07,0.02,0.05,0.02,0.06,0.04,0.15,0.12,0.08,0.01,0.07,0.06,0.08,0.03,0.06,0.02,0.03,0.01,0.02,0.137598995546,0.00589191505251,23.3538661571
52,0.07,0.01,0.04,0.01,0.15,0.01,0.01,0.01,0.06,0.08,0.18,0.01,0.01,0.04,0.04,0.06,0.04,0.15,0.02,0.120387838053,0.00659507725305,18.2541967946
53,0.03,0.01,0.02,0.03,0.12,0.07,0.05,0.05,0.03,0.07,0.16,0.02,0.02,0.08,0.01,0.01,0.18,0.02,0.02,0.119211781868,0.00632174267529,18.8574239718
54,0.06,0.02,0.01,0.05,0.08,0.08,0.26,0.01,0.05,0.02,0.01,0.09,0.01,0.01,0.07,0.11,0.01,0.01,0.04,0.185865118224,0.0055870789232,33.2669577035
55,0.07,0.03,0.11,0.02,0.05,0.08,0.1,0.02,0.02,0.04,0.15,0.04,0.02,0.02,0.01,0.05,0.08,0.07,0.02,0.134574536477,0.00578011435156,23.2823311601
56,0.03,0.02,0.03,0.17,0.02,0.01,0.06,0.05,0.09,0.04,0.14,0.03,0.04,0.06,0.02,0.05,0.04,0.07,0.03,0.0852592570081,0.00613999042587,13.8858941292
57,0.03,0.01,0.16,0.01,0.05,0.04,0.11,0.01,0.06,0.01,0.08,0.05,0.05,0.02,0.08,0.02,0.11,0.08,0.02,0.131757122403,0.00573405950876,22.9779830854
58,0.02,0.04,0.04,0.01,0.03,0.17,0.1,0.06,0.06,0.12,0.01,0.03,0.04,0.11,0.01,0.02,0.05,0.05,0.03,0.105137131485,0.00557787123448,18.8489707032
59,0.02,0.07,0.1,0.08,0.01,0.02,0.02,0.01,0.02,0.17,0.11,0.06,0.01,0.01,0.01,0.12,0.04,0.09,0.03,0.125141367453,0.00632255401613,19.7928506635
60,0.08,0.03,0.03,0.01,0.02,0.06,0.08,0.06,0.02,0.2,0.09,0.05,0.01,0.04,0.03,0.08,0.04,0.03,0.04,0.14216492157,0.006077124574,23.3934519259
61,0.02,0.08,0.02,0.03,0.12,0.03,0.05,0.04,0.01,0.08,0.09,0.04,0.02,0.08,0.03,0.07,0.01,0.11,0.07,0.116529949548,0.00609469438713,19.1199003832
62,0.03,0.04,0.02,0.03,0.06,0.12,0.02,0.05,0.06,0.23,0.02,0.13,0.01,0.09,0.01,0.03,0.01,0.02,0.02,0.15871474866,0.00585185794384,27.1221123587
63,0.08,0.03,0.16,0.02,0.14,0.05,0.1,0.01,0.06,0.07,0.05,0.05,0.03,0.04,0.02,0.02,0.05,0.01,0.01,0.160950643554,0.00581683610411,27.6697917345
64,0.06,0.06,0.07,0.02,0.02,0.12,0.03,0.11,0.04,0.01,0.07,0.07,0.01,0.12,0.01,0.11,0.02,0.03,0.02,0.124537749498,0.00587757181176,21.1886393713
65,0.02,0.08,0.08,0.02,0.02,0.14,0.03,0.06,0.12,0.08,0.05,0.01,0.01,0.07,0.07,0.05,0.01,0.01,0.07,0.110767645296,0.00626015635236,17.6940700937
66,0.03,0.08,0.01,0.02,0.07,0.03,0.12,0.07,0.02,0.16,0.02,0.04,0.05,0.01,0.03,0.16,0.02,0.05,0.01,0.142049464847,0.00620509693298,22.8923844996
67,0.01,0.01,0.06,0.06,0.06,0.02,0.04,0.15,0.07,0.01,0.07,0.1,0.02,0.05,0.04,0.05,0.08,0.03,0.07,0.12836672456,0.0069152506431,18.5628448172
68,0.15,0.05,0.02,0.01,0.01,0.1,0.12,0.01,0.02,0.02,0.08,0.05,0.04,0.12,0.01,0.01,0.06,0.05,0.07,0.114645790399,0.00513402637213,22.3305807351
69,0.07,0.05,0.01,0.02,0.01,0.05,0.04,0.03,0.02,0.01,0.12,0.03,0.08,0.18,0.01,0.09,0.11,0.01,0.06,0.0920007956326,0.00556829152622,16.522266336
70,0.09,0.02,0.02,0.05,0.01,0.03,0.03,0.13,0.13,0.01,0.18,0.01,0.01,0.11,0.01,0.07,0.02,0.03,0.04,0.0952855096382,0.00693232815135,13.7450950904
71,0.19,0.09,0.01,0.1,0.1,0.03,0.05,0.03,0.02,0.07,0.07,0.05,0.08,0.03,0.03,0.02,0.01,0.01,0.01,0.129543803414,0.00524252934954,24.7101722808
72,0.15,0.1,0.01,0.11,0.01,0.03,0.01,0.08,0.01,0.02,0.02,0.01,0.06,0.02,0.12,0.1,0.05,0.07,0.02,0.0863593778846,0.00563389950539,15.3285265032
73,0.02,0.04,0.14,0.06,0.03,0.08,0.02,0.07,0.17,0.02,0.04,0.02,0.11,0.01,0.04,0.02,0.03,0.05,0.03,0.0884433097311,0.0066136376062,13.372869062
74,0.11,0.02,0.03,0.03,0.04,0.08,0.06,0.13,0.07,0.06,0.01,0.04,0.09,0.04,0.01,0.01,0.04,0.12,0.01,0.0861115473663,0.0061595306358,13.9802125288
75,0.03,0.04,0.04,0.02,0.08,0.06,0.02,0.01,0.01,0.03,0.08,0.02,0.12,0.09,0.06,0.05,0.1,0.03,0.11,0.0932350294955,0.00592077068941,15.7471103656
76,0.01,0.05,0.07,0.02,0.04,0.02,0.09,0.23,0.03,0.05,0.02,0.04,0.12,0.03,0.06,0.02,0.02,0.03,0.05,0.0955148848337,0.00714197225563,13.373740672
77,0.09,0.02,0.02,0.01,0.11,0.14,0.05,0.05,0.01,0.07,0.03,0.01,0.03,0.01,0.05,0.11,0.06,0.08,0.05,0.122446461471,0.00618116795043,19.8095994888
78,0.03,0.02,0.14,0.02,0.12,0.02,0.01,0.1,0.02,0.02,0.02,0.11,0.01,0.05,0.08,0.06,0.03,0.01,0.13,0.157891181054,0.00689323515418,22.9052364416
79,0.02,0.02,0.2,0.1,0.04,0.03,0.02,0.1,0.06,0.02,0.05,0.03,0.01,0.01,0.06,0.02,0.07,0.1,0.04,0.0947997813506,0.0067414165883,14.0622938976
80,0.07,0.01,0.04,0.02,0.05,0.01,0.02,0.02,0.06,0.01,0.19,0.01,0.14,0.05,0.04,0.1,0.11,0.02,0.03,0.102764355208,0.00613162633773,16.7597223882
81,0.09,0.22,0.03,0.07,0.09,0.07,0.07,0.02,0.02,0.03,0.03,0.02,0.01,0.09,0.02,0.01,0.05,0.01,0.05,0.111860485394,0.00538212815171,20.7836904364
82,0.02,0.01,0.14,0.01,0.03,0.04,0.06,0.01,0.04,0.05,0.09,0.06,0.01,0.01,0.09,0.01,0.12,0.06,0.14,0.128964269541,0.00674882630986,19.1091404075
83,0.02,0.12,0.13,0.06,0.01,0.09,0.01,0.06,0.03,0.09,0.03,0.05,0.03,0.03,0.03,0.02,0.16,0.02,0.01,0.108425739497,0.00589036325732,18.4073094919
84,0.02,0.13,0.01,0.07,0.02,0.02,0.01,0.03,0.04,0.11,0.1,0.01,0.01,0.04,0.01,0.02,0.07,0.08,0.2,0.0725880764479,0.00731621466756,9.92153452929
85,0.09,0.01,0.01,0.01,0.04,0.08,0.03,0.01,0.02,0.06,0.08,0.02,0.13,0.1,0.03,0.1,0.07,0.08,0.03,0.0904199522369,0.00547428115091,16.5172284259
86,0.01,0.05,0.1,0.04,0.17,0.03,0.02,0.05,0.07,0.09,0.02,0.01,0.01,0.02,0.04,0.19,0.03,0.02,0.03,0.14710786585,0.00727230418502,20.2285083389
87,0.09,0.1,0.03,0.05,0.1,0.02,0.15,0.02,0.01,0.08,0.05,0.06,0.06,0.01,0.04,0.04,0.05,0.02,0.02,0.151225433642,0.00531596938832,28.4473860918
88,0.16,0.06,0.03,0.01,0.01,0.04,0.01,0.14,0.16,0.03,0.01,0.02,0.01,0.01,0.04,0.05,0.09,0.08,0.04,0.0953653621495,0.00734771055832,12.9789219911
89,0.08,0.09,0.02,0.13,0.13,0.05,0.04,0.03,0.01,0.01,0.05,0.03,0.04,0.05,0.01,0.06,0.07,0.07,0.03,0.102599071755,0.00579191367463,17.7141921511
90,0.03,0.03,0.01,0.06,0.11,0.01,0.11,0.01,0.01,0.05,0.18,0.02,0.03,0.1,0.07,0.07,0.02,0.04,0.04,0.130911565683,0.00565663520196,23.1430101127
91,0.1,0.11,0.02,0.01,0.17,0.02,0.01,0.04,0.02,0.01,0.05,0.15,0.01,0.07,0.05,0.06,0.08,0.01,0.01,0.187364790403,0.00587740581344,31.8788248336
92,0.02,0.09,0.08,0.06,0.04,0.03,0.18,0.15,0.02,0.07,0.01,0.02,0.03,0.05,0.02,0.05,0.03,0.03,0.02,0.113416672546,0.00618363307583,18.3414298932
93,0.06,0.04,0.01,0.01,0.01,0.05,0.15,0.01,0.06,0.01,0.07,0.03,0.09,0.09,0.15,0.06,0.07,0.01,0.02,0.125620424361,0.00503083631753,24.9700877612
94,0.05,0.01,0.03,0.18,0.09,0.03,0.03,0.01,0.04,0.03,0.04,0.05,0.02,0.01,0.03,0.04,0.11,0.03,0.17,0.0998374738761,0.00705241042701,14.1565036394
95,0.01,0.17,0.02,0.01,0.05,0.1,0.04,0.06,0.06,0.02,0.05,0.03,0.01,0.01,0.01,0.11,0.05,0.06,0.13,0.109006468914,0.00685513949221,15.9014224346
96,0.02,0.06,0.03,0.01,0.02,0.04,0.03,0.08,0.04,0.05,0.03,0.12,0.04,0.02,0.03,0.15,0.13,0.06,0.04,0.141394631211,0.00645148862069,21.9165900344
97,0.02,0.03,0.04,0.11,0.05,0.13,0.04,0.02,0.03,0.01,0.02,0.04,0.04,0.03,0.12,0.01,0.14,0.02,0.1,0.101463629569,0.00587120396321,17.2815712424
98,0.04,0.03,0.02,0.06,0.05,0.01,0.27,0.07,0.01,0.03,0.02,0.07,0.01,0.09,0.01,0.08,0.01,0.08,0.04,0.139193167118,0.0055514061939,25.0734971025
99,0.02,0.03,0.01,0.03,0.03,0.16,0.02,0.08,0.04,0.12,0.04,0.02,0.03,0.01,0.01,0.15,0.01,0.11,0.08,0.0982162816405,0.0068086344337,14.4252540795
100,0.02,0.08,0.02,0.01,0.09,0.12,0.05,0.11,0.03,0.04,0.06,0.11,0.03,0.07,0.05,0.02,0.03,0.01,0.05,0.149154895834,0.00575717612844,25.9076485601
101,0.07,0.02,0.05,0.01,0.05,0.03,0.04,0.14,0.06,0.01,0.13,0.08,0.06,0.07,0.04,0.07,0.04,0.01,0.02,0.135483247047,0.00627634609446,21.5863250701
102,0.02,0.02,0.03,0.02,0.28,0.04,0.03,0.04,0.05,0.05,0.01,0.03,0.01,0.04,0.03,0.11,0.06,0.03,0.1,0.15367657714,0.00771326418766,19.923676073
103,0.11,0.05,0.01,0.02,0.01,0.01,0.02,0.07,0.02,0.01,0.08,0.07,0.08,0.03,0.1,0.01,0.05,0.05,0.2,0.10179914973,0.00662696827763,15.3613455604
104,0.03,0.09,0.02,0.03,0.08,0.09,0.2,0.01,0.01,0.06,0.12,0.01,0.04,0.05,0.03,0.02,0.08,0.01,0.02,0.134551813196,0.00530004067104,25.3869397514
105,0.04,0.03,0.05,0.08,0.12,0.08,0.02,0.03,0.05,0.16,0.08,0.07,0.02,0.04,0.01,0.03,0.01,0.05,0.03,0.138795359671,0.00606083383932,22.9003736697
106,0.08,0.03,0.08,0.01,0.02,0.1,0.04,0.03,0.05,0.11,0.01,0.04,0.12,0.03,0.09,0.06,0.05,0.02,0.03,0.118414965647,0.00544228538463,21.7583160893
107,0.02,0.04,0.12,0.11,0.01,0.02,0.03,0.17,0.01,0.01,0.06,0.05,0.11,0.02,0.02,0.03,0.08,0.03,0.06,0.0796554146373,0.00678923023396,11.73261355
108,0.02,0.01,0.03,0.03,0.04,0.08,0.02,0.11,0.06,0.1,0.02,0.05,0.03,0.04,0.05,0.04,0.09,0.11,0.07,0.0951348618971,0.00671402465843,14.169572907
109,0.04,0.05,0.01,0.07,0.01,0.09,0.05,0.06,0.05,0.01,0.1,0.04,0.04,0.05,0.16,0.02,0.04,0.04,0.07,0.107230211173,0.00551990767211,19.4260878157
110,0.17,0.05,0.01,0.05,0.01,0.04,0.04,0.03,0.01,0.03,0.14,0.08,0.05,0.06,0.02,0.06,0.07,0.06,0.02,0.125211009805,0.00532209142532,23.526655181
111,0.01,0.03,0.07,0.13,0.03,0.08,0.12,0.11,0.05,0.02,0.01,0.06,0.01,0.03,0.07,0.04,0.02,0.07,0.04,0.110592721961,0.00601064818726,18.3994668322
112,0.12,0.06,0.06,0.02,0.03,0.05,0.05,0.06,0.07,0.01,0.15,0.07,0.04,0.08,0.01,0.02,0.01,0.08,0.01,0.122090148681,0.00555148357425,21.9923461987
113,0.14,0.02,0.13,0.01,0.04,0.02,0.07,0.04,0.04,0.06,0.01,0.04,0.08,0.02,0.13,0.04,0.07,0.01,0.03,0.137264756236,0.00549794594479,24.9665525296
114,0.04,0.07,0.06,0.16,0.05,0.04,0.1,0.05,0.02,0.09,0.01,0.14,0.02,0.01,0.06,0.05,0.01,0.01,0.01,0.161365525243,0.00539278745038,29.9224708424
115,0.01,0.07,0.02,0.15,0.06,0.04,0.05,0.12,0.02,0.01,0.01,0.01,0.12,0.09,0.04,0.03,0.11,0.03,0.01,0.0590908698033,0.00583947988511,10.1192008477
116,0.01,0.01,0.01,0.01,0.06,0.02,0.12,0.01,0.02,0.05,0.04,0.19,0.03,0.04,0.01,0.2,0.12,0.01,0.04,0.20300042878,0.00640851291858,31.6766824627
117,0.04,0.12,0.06,0.03,0.13,0.07,0.07,0.01,0.02,0.12,0.02,0.01,0.06,0.03,0.02,0.01,0.07,0.03,0.08,0.116384805597,0.00603856914084,19.2735734049
118,0.01,0.25,0.08,0.05,0.01,0.15,0.01,0.01,0.04,0.06,0.1,0.01,0.03,0.01,0.01,0.08,0.02,0.04,0.03,0.103037557635,0.00582380801529,17.692471552
119,0.03,0.01,0.07,0.05,0.02,0.03,0.08,0.08,0.05,0.01,0.11,0.13,0.07,0.04,0.08,0.02,0.07,0.02,0.03,0.147483478294,0.00557043655291,26.4761077329
120,0.01,0.02,0.08,0.01,0.01,0.01,0.03,0.02,0.09,0.01,0.02,0.08,0.03,0.01,0.05,0.3,0.02,0.06,0.14,0.144348839115,0.00805175634127,17.9276213781
121,0.04,0.05,0.06,0.01,0.01,0.01,0.01,0.02,0.11,0.07,0.01,0.05,0.04,0.02,0.07,0.02,0.02,0.09,0.29,0.0892680886587,0.00826788127017,10.796972736
122,0.03,0.02,0.02,0.09,0.18,0.03,0.05,0.01,0.08,0.01,0.07,0.04,0.04,0.08,0.06,0.03,0.08,0.02,0.06,0.127363248228,0.00632384140499,20.1401711509
123,0.07,0.05,0.02,0.01,0.11,0.03,0.01,0.04,0.11,0.07,0.02,0.07,0.12,0.02,0.05,0.01,0.01,0.01,0.17,0.12158229255,0.00699703084784,17.376269334
124,0.12,0.06,0.07,0.06,0.04,0.02,0.07,0.02,0.01,0.05,0.12,0.02,0.07,0.01,0.01,0.04,0.02,0.05,0.14,0.104391116371,0.00635964849771,16.4146047392
125,0.14,0.02,0.03,0.02,0.07,0.12,0.04,0.07,0.18,0.01,0.07,0.01,0.01,0.12,0.03,0.01,0.01,0.02,0.02,0.111673977847,0.00640754528555,17.4285116796
126,0.06,0.03,0.01,0.03,0.03,0.01,0.03,0.04,0.01,0.15,0.1,0.02,0.04,0.02,0.05,0.08,0.13,0.11,0.05,0.099454359319,0.00636695802957,15.6203887095
127,0.01,0.03,0.03,0.01,0.08,0.04,0.05,0.05,0.22,0.03,0.01,0.14,0.01,0.08,0.03,0.09,0.02,0.06,0.01,0.162305590585,0.00717563645743,22.618981821
128,0.01,0.25,0.02,0.06,0.01,0.15,0.01,0.04,0.02,0.16,0.01,0.06,0.05,0.01,0.04,0.03,0.01,0.01,0.05,0.114721641339,0.00556228632345,20.6249075771
129,0.06,0.11,0.02,0.13,0.01,0.08,0.02,0.02,0.01,0.13,0.02,0.05,0.06,0.11,0.03,0.01,0.03,0.05,0.05,0.083791488659,0.00526558218085,15.9130530644
130,0.1,0.05,0.03,0.19,0.03,0.03,0.02,0.01,0.08,0.05,0.05,0.06,0.01,0.07,0.02,0.03,0.01,0.01,0.15,0.0986338257294,0.00651991671498,15.1280806245
131,0.03,0.1,0.09,0.01,0.03,0.12,0.02,0.05,0.16,0.02,0.01,0.01,0.11,0.19,0.01,0.01,0.01,0.01,0.01,0.0767564731335,0.00580034668402,13.2330836957
132,0.04,0.03,0.09,0.08,0.03,0.01,0.24,0.03,0.03,0.06,0.02,0.01,0.01,0.04,0.02,0.05,0.15,0.02,0.04,0.122795985774,0.00591961387294,20.7439181693
133,0.06,0.04,0.04,0.01,0.01,0.03,0.07,0.04,0.1,0.08,0.03,0.01,0.08,0.1,0.17,0.05,0.02,0.02,0.04,0.109101093027,0.00554630566847,19.6709484742
134,0.14,0.03,0.01,0.02,0.01,0.05,0.21,0.03,0.01,0.03,0.15,0.01,0.02,0.01,0.06,0.06,0.08,0.06,0.01,0.134951250649,0.00543676479177,24.821977006
135,0.07,0.07,0.08,0.02,0.01,0.02,0.09,0.03,0.03,0.13,0.08,0.03,0.03,0.07,0.01,0.02,0.01,0.17,0.03,0.0942615538144,0.00577889150029,16.3113555272
136,0.02,0.16,0.09,0.12,0.02,0.01,0.04,0.02,0.1,0.01,0.01,0.08,0.03,0.01,0.01,0.05,0.04,0.12,0.06,0.097915035322,0.00623477180605,15.7046702539
